original_index,question,cypher,typeql
174,List the first 3 categories with products that have been ordered more than 50 times.,"MATCH (c:Category)<-[:PART_OF]-(p:Product)<-[:ORDERS]-(o:Order)
WITH c, p, COUNT(o) AS orderCount
WHERE orderCount > 50
RETURN c.categoryName
ORDER BY orderCount DESC
LIMIT 3","match
$c isa category, has category_name $cn;
$p isa product;
part_of (product: $p, category: $c);
$rel isa orders (order: $o, product: $p);
reduce $order_count = count($rel) groupby $c, $p;
match $order_count > 50;
sort $order_count desc;
limit 3;
fetch { ""categoryName"": $c.category_name };"
175,What are the top 3 most stocked products in the 'Grains/Cereals' category?,"MATCH (p:Product)-[:PART_OF]->(c:Category {categoryName: 'Grains/Cereals'})
RETURN p.productName, p.unitsInStock
ORDER BY p.unitsInStock DESC
LIMIT 3","match
$p isa product, has units_in_stock $stock;
$c isa category, has category_name ""Grains/Cereals"";
part_of (product: $p, category: $c);
sort $stock desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""unitsInStock"": $stock
};"
177,Which orders were placed by customers from 'Berlin'?,"MATCH (c:Customer {city: 'Berlin'})-[:PURCHASED]->(o:Order)
RETURN o.orderID AS orderID, o.orderDate AS orderDate, o.shipName AS shipName, o.shipCity AS shipCity, o.shipCountry AS shipCountry","match
$c isa customer, has city ""Berlin"";
purchased (customer: $c, order: $o);
$o isa order;
fetch {
  ""orderID"": $o.order_id,
  ""orderDate"": $o.order_date,
  ""shipName"": $o.ship_name,
  ""shipCity"": $o.ship_city,
  ""shipCountry"": $o.ship_country
};"
178,Identify the top 3 most stocked products in the 'Dairy Products' category.,"MATCH (c:Category {categoryName: 'Dairy Products'})<-[:PART_OF]-(p:Product)
RETURN p.productName, p.unitsInStock
ORDER BY p.unitsInStock DESC
LIMIT 3","match
$c isa category, has category_name ""Dairy Products"";
$p isa product, has units_in_stock $stock;
part_of (product: $p, category: $c);
sort $stock desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""unitsInStock"": $stock
};"
179,Which products are discontinued and have less than 10 units in stock?,"MATCH (p:Product)
WHERE p.discontinued = true AND p.unitsInStock < 10
RETURN p.productName, p.unitsInStock","match
$p isa product, has discontinued true, has units_in_stock $stock;
$stock < 10;
fetch {
  ""productName"": $p.product_name,
  ""unitsInStock"": $stock
};"
180,List all suppliers that supply products in the 'Beverages' category.,"MATCH (s:Supplier)-[:SUPPLIES]->(p:Product)-[:PART_OF]->(c:Category {categoryName: 'Beverages'})
RETURN s.companyName","match
$s isa supplier;
$p isa product;
$c isa category, has category_name ""Beverages"";
supplies (supplier: $s, product: $p);
part_of (product: $p, category: $c);
fetch {
  ""companyName"": $s.company_name
};"
181,Which products have a reorder level greater than 15?,"MATCH (p:Product)
WHERE p.reorderLevel > 15
RETURN p.productName","match
$p isa product, has reorder_level $rl;
$rl > 15;
fetch {
  ""productName"": $p.product_name
};"
182,What are the top 5 products by unit price?,"MATCH (p:Product)
RETURN p.productName, p.unitPrice
ORDER BY p.unitPrice DESC
LIMIT 5","match
$p isa product, has unit_price $price;
sort $price desc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""unitPrice"": $price
};"
183,What are the top 3 most ordered products in the 'Grains/Cereals' category?,"MATCH (c:Category {categoryName: 'Grains/Cereals'})<-[:PART_OF]-(p:Product)<-[:ORDERS]-(o:Order)
WITH p, SUM(o.quantity) AS totalQuantity
ORDER BY totalQuantity DESC
LIMIT 3
RETURN p.productName AS productName, totalQuantity","match
$c isa category, has category_name ""Grains/Cereals"";
$p isa product;
part_of (product: $p, category: $c);
$rel isa orders (order: $o, product: $p);
$rel has quantity $q;
reduce $total = sum($q) groupby $p;
sort $total desc;
limit 3;
fetch { ""productName"": $p.product_name, ""totalQuantity"": $total };"
184,List the top 5 suppliers based in 'London'.,"MATCH (s:Supplier {city: 'London'})
RETURN s.companyName AS supplierName
ORDER BY s.companyName
LIMIT 5","match
$s isa supplier, has city ""London"", has company_name $cn;
sort $cn;
limit 5;
fetch {
  ""supplierName"": $cn
};"
185,Which 3 customers have ordered the most products from the 'Dairy Products' category?,"MATCH (c:Customer)-[:PURCHASED]->(o:Order)-[:ORDERS]->(p:Product)-[:PART_OF]->(cat:Category {categoryName: 'Dairy Products'})
WITH c, SUM(o.quantity) AS totalQuantity
RETURN c.companyName, totalQuantity
ORDER BY totalQuantity DESC
LIMIT 3","match
$c isa customer;
$o isa order;
$p isa product;
$cat isa category, has category_name ""Dairy Products"";
purchased (customer: $c, order: $o);
$ord isa orders (order: $o, product: $p), has quantity $q;
part_of (product: $p, category: $cat);
reduce $total = sum($q) groupby $c;
sort $total desc;
limit 3;
fetch {
  ""companyName"": $c.company_name,
  ""totalQuantity"": $total
};"
186,What are the contact details for suppliers in the 'UK'?,"MATCH (s:Supplier)
WHERE s.country = 'UK'
RETURN s.companyName, s.contactName, s.contactTitle, s.phone, s.fax, s.address, s.city, s.postalCode, s.region, s.homePage","match
$s isa supplier, has country ""UK"";
fetch {
  ""companyName"": $s.company_name,
  ""contactName"": $s.contact_name,
  ""contactTitle"": $s.contact_title,
  ""phone"": $s.phone,
  ""fax"": $s.fax,
  ""address"": $s.address,
  ""city"": $s.city,
  ""postalCode"": $s.postal_code,
  ""region"": $s.region,
  ""homePage"": $s.home_page
};"
187,What are the top 3 ship cities for orders placed by 'Ernst Handel'?,"MATCH (c:Customer {companyName: 'Ernst Handel'})-[:PURCHASED]->(o:Order)
WITH o.shipCity AS shipCity, COUNT(o) AS orderCount
RETURN shipCity, orderCount
ORDER BY orderCount DESC
LIMIT 3","match
$c isa customer, has company_name ""Ernst Handel"";
purchased (customer: $c, order: $o);
$o has ship_city $city;
reduce $count = count($o) groupby $city;
sort $count desc;
limit 3;
fetch { ""shipCity"": $city, ""orderCount"": $count };"
188,Which 3 products are most often ordered by customers from Germany?,"MATCH (c:Customer)-[:PURCHASED]->(o:Order)-[:ORDERS]->(p:Product)
WHERE c.country = 'Germany'
RETURN p.productName, COUNT(o) AS orderCount
ORDER BY orderCount DESC
LIMIT 3","match
$c isa customer, has country ""Germany"";
purchased (customer: $c, order: $o);
orders (order: $o, product: $p);
$p has product_name $pn;
reduce $order_count = count($o) groupby $p, $pn;
sort $order_count desc;
limit 3;
fetch {
  ""product_name"": $pn,
  ""order_count"": $order_count
};"
189,What are the top 3 products with the lowest units in stock?,"MATCH (p:Product)
RETURN p.productName, p.unitsInStock
ORDER BY p.unitsInStock ASC
LIMIT 3","match
$p isa product, has units_in_stock $u;
sort $u asc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""unitsInStock"": $u
};"
190,List the top 5 orders with the latest required dates.,"MATCH (o:Order)
RETURN o.orderID, o.requiredDate
ORDER BY o.requiredDate DESC
LIMIT 5","match
$o isa order, has required_date $rd;
sort $rd desc;
limit 5;
fetch {
  ""orderID"": $o.order_id,
  ""requiredDate"": $rd
};"
191,Which 3 products have the highest units on order and are not discontinued?,"MATCH (p:Product)
WHERE p.discontinued = false
RETURN p.productName, p.unitsOnOrder
ORDER BY p.unitsOnOrder DESC
LIMIT 3","match
$p isa product, has discontinued false, has units_on_order $u;
sort $u desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""unitsOnOrder"": $u
};"
192,What are the top 3 cities where customers are located?,"MATCH (c:Customer)
WITH c.city AS city, COUNT(*) AS customerCount
RETURN city
ORDER BY customerCount DESC
LIMIT 3","match
$c isa customer, has city $city;
reduce $count = count($c) groupby $city;
sort $count desc;
limit 3;
fetch { ""city"": $city };"
193,List the top 5 products with the lowest unit price supplied by 'Plutzer'.,"MATCH (s:Supplier {companyName: 'Plutzer'})-[:SUPPLIES]->(p:Product)
RETURN p.productName, p.unitPrice
ORDER BY p.unitPrice ASC
LIMIT 5","match
$s isa supplier, has company_name ""Plutzer"";
$p isa product, has unit_price $price;
supplies (supplier: $s, product: $p);
sort $price asc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""unitPrice"": $price
};"
194,Which 3 products have the highest average quantity ordered?,"MATCH (p:Product)<-[:ORDERS]-(o:Order)
WITH p, avg(o.quantity) AS avgQuantity
RETURN p.productName, avgQuantity
ORDER BY avgQuantity DESC
LIMIT 3","match
$p isa product;
$rel isa orders (order: $o, product: $p);
$rel has quantity $q;
reduce $avg = mean($q) groupby $p;
sort $avg desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""avgQuantity"": $avg
};"
195,What are the top 3 most common ship addresses for orders?,"MATCH (o:Order)
WITH o.shipAddress AS address, COUNT(o) AS orderCount
RETURN address
ORDER BY orderCount DESC
LIMIT 3","match
$o isa order, has ship_address $addr;
reduce $count = count($o) groupby $addr;
sort $count desc;
limit 3;
fetch { ""address"": $addr };"
196,List the top 5 products with the highest average discount in orders.,"MATCH (p:Product)<-[:ORDERS]-(o:Order)
WITH p, o.discount AS discount
WHERE discount IS NOT NULL
RETURN p.productName AS productName, AVG(toFloat(discount)) AS avgDiscount
ORDER BY avgDiscount DESC
LIMIT 5","match
$p isa product;
$rel isa orders (order: $o, product: $p);
$rel has discount $d;
reduce $avg_discount = mean($d) groupby $p;
sort $avg_discount desc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""avgDiscount"": $avg_discount
};"
197,Which customers are based in 'Berlin'?,"MATCH (c:Customer)
WHERE c.city = 'Berlin'
RETURN c.companyName AS customerName, c.contactName AS contactPerson","match
$c isa customer, has city ""Berlin"";
fetch {
  ""customerName"": $c.company_name,
  ""contactPerson"": $c.contact_name
};"
198,List the top 5 most frequently ordered products.,"MATCH (:Order)-[o:ORDERS]->(p:Product)
RETURN p.productName, COUNT(o) AS orderCount
ORDER BY orderCount DESC
LIMIT 5","match
$p isa product;
$rel isa orders (product: $p);
reduce $count = count($rel) groupby $p;
sort $count desc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""orderCount"": $count
};"
199,Which products have been ordered with a quantity greater than 100?,"MATCH (p:Product)<-[:ORDERS]-(o:Order)
WHERE o.quantity > 100
RETURN p.productName AS ProductName, o.quantity AS Quantity","match
$p isa product;
$rel isa orders (product: $p), has quantity $q;
$q > 100;
fetch {
  ""ProductName"": $p.product_name,
  ""Quantity"": $q
};"
200,What are the most expensive products ordered by 'LONESOME PINE RESTAURANT'?,"MATCH (c:Customer {companyName: 'LONESOME PINE RESTAURANT'})-[:PURCHASED]->(o:Order)-[:ORDERS]->(p:Product)
RETURN p.productName, p.unitPrice
ORDER BY p.unitPrice DESC
LIMIT 5","match
$c isa customer, has company_name ""LONESOME PINE RESTAURANT"";
purchased (customer: $c, order: $o);
orders (order: $o, product: $p);
$p has unit_price $price;
sort $price desc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""unitPrice"": $price
};"
201,List the products ordered by 'VINET' customer.,"MATCH (c:Customer {customerID: 'VINET'})-[:PURCHASED]->(o:Order)-[:ORDERS]->(p:Product)
RETURN p.productName AS productName","match
$c isa customer, has customer_id ""VINET"";
purchased (customer: $c, order: $o);
orders (order: $o, product: $p);
fetch {
  ""productName"": $p.product_name
};"
202,Which suppliers have a fax number listed?,"MATCH (s:Supplier)
WHERE s.fax IS NOT NULL AND s.fax <> 'NULL'
RETURN s.companyName, s.fax","match
$s isa supplier, has fax $f;
$f != ""NULL"";
fetch {
  ""companyName"": $s.company_name,
  ""fax"": $f
};"
203,Show all products that have a discount applied in any order.,"MATCH (p:Product)<-[:ORDERS]-(o:Order)
WHERE o.discount <> ""0""
RETURN DISTINCT p.productName AS ProductName, p.productID AS ProductID","match
$p isa product;
$rel isa orders (order: $o, product: $p);
$rel has discount $d;
$d != 0.0;
select $p;
distinct;
fetch {
  ""ProductName"": $p.product_name,
  ""ProductID"": $p.product_id
};"
204,Which orders were placed in the year 1996?,"MATCH (o:Order)
WHERE o.orderDate STARTS WITH '1996'
RETURN o.orderID AS orderID, o.orderDate AS orderDate","match
$o isa order, has order_id $oid, has order_date $od;
$od like ""1996%"";
fetch {
  ""orderID"": $oid,
  ""orderDate"": $od
};"
205,Find all products with a reorder level of 0 and still in stock.,"MATCH (p:Product)
WHERE p.reorderLevel = 0 AND p.unitsInStock > 0
RETURN p.productName, p.unitsInStock","match
$p isa product, has reorder_level 0, has units_in_stock $stock;
$stock > 0;
fetch {
  ""productName"": $p.product_name,
  ""unitsInStock"": $stock
};"
206,List all suppliers who are from cities starting with 'L'.,"MATCH (s:Supplier)
WHERE s.city STARTS WITH 'L'
RETURN s.companyName AS supplierName, s.city AS city","match
$s isa supplier, has city $c;
$c like ""L.*"";
fetch {
  ""supplierName"": $s.company_name,
  ""city"": $c
};"
207,Display all products with 'unitsOnOrder' greater than 20.,"MATCH (p:Product)
WHERE p.unitsOnOrder > 20
RETURN p.productName, p.unitsOnOrder","match
$p isa product, has units_on_order $u, has product_name $n;
$u > 20;
fetch {
  ""productName"": $n,
  ""unitsOnOrder"": $u
};"
208,Which categories do not have any discontinued products?,"MATCH (c:Category)<-[:PART_OF]-(p:Product)
WHERE p.discontinued = false
WITH c, COUNT(p) AS activeProducts
MATCH (c)<-[:PART_OF]-(allProducts:Product)
WITH c, activeProducts, COUNT(allProducts) AS totalProducts
WHERE activeProducts = totalProducts
RETURN c.categoryName","match
$c isa category;
not {
  $p isa product, has discontinued true;
  part_of (product: $p, category: $c);
};
fetch {
  ""categoryName"": $c.category_name
};"
209,Find all products that have never been reordered (reorder level 0).,"MATCH (p:Product)
WHERE p.reorderLevel = 0
RETURN p.productName, p.productID, p.unitPrice, p.unitsInStock","match
$p isa product, has reorder_level 0;
fetch {
  ""productName"": $p.product_name,
  ""productID"": $p.product_id,
  ""unitPrice"": $p.unit_price,
  ""unitsInStock"": $p.units_in_stock
};"
210,Show details of customers who have placed more than 5 orders.,"MATCH (c:Customer)-[:PURCHASED]->(o:Order)
WITH c, COUNT(o) AS orderCount
WHERE orderCount > 5
RETURN c.customerID, c.companyName, c.contactName, c.contactTitle, c.phone, c.address, c.city, c.postalCode, c.country, c.region, c.fax","match
$c isa customer;
purchased (customer: $c, order: $o);
reduce $count = count($o) groupby $c;
match $count > 5;
fetch {
  ""customerID"": $c.customer_id,
  ""companyName"": $c.company_name,
  ""contactName"": $c.contact_name,
  ""contactTitle"": $c.contact_title,
  ""phone"": $c.phone,
  ""address"": $c.address,
  ""city"": $c.city,
  ""postalCode"": $c.postal_code,
  ""country"": $c.country,
  ""region"": $c.region,
  ""fax"": $c.fax
};"
211,List all orders from 'Lonesome Pine Restaurant' in 'Portland'.,"MATCH (c:Customer {companyName: 'Lonesome Pine Restaurant', city: 'Portland'})-[:PURCHASED]->(o:Order)
RETURN o.orderID, o.orderDate, o.shipName, o.shipCity, o.shipCountry, o.freight","match
$c isa customer, has company_name ""Lonesome Pine Restaurant"", has city ""Portland"";
purchased (customer: $c, order: $o);
fetch {
  ""orderID"": $o.order_id,
  ""orderDate"": $o.order_date,
  ""shipName"": $o.ship_name,
  ""shipCity"": $o.ship_city,
  ""shipCountry"": $o.ship_country,
  ""freight"": $o.freight
};"
212,Identify products with a unit price greater than 50 and are in the 'Confections' category.,"MATCH (p:Product)-[:PART_OF]->(c:Category)
WHERE p.unitPrice > 50 AND c.categoryName = 'Confections'
RETURN p.productName, p.unitPrice, c.categoryName","match
$p isa product, has unit_price $up, has product_name $pn;
$up > 50;
$c isa category, has category_name ""Confections"";
part_of (product: $p, category: $c);
fetch {
  ""productName"": $pn,
  ""unitPrice"": $up,
  ""categoryName"": $c.category_name
};"
213,Which suppliers supply the 'Chef Anton's Cajun Seasoning'?,"MATCH (p:Product {productName: ""Chef Anton's Cajun Seasoning""})<-[:SUPPLIES]-(s:Supplier)
RETURN s.companyName","match
$p isa product, has product_name ""Chef Anton's Cajun Seasoning"";
supplies (supplier: $s, product: $p);
fetch {
  ""companyName"": $s.company_name
};"
214,Show all products in stock that are part of the 'Condiments' category.,"MATCH (p:Product)-[:PART_OF]->(c:Category {categoryName: 'Condiments'})
WHERE p.unitsInStock > 0
RETURN p.productName, p.unitsInStock","match
$p isa product, has units_in_stock $stock;
$stock > 0;
$c isa category, has category_name ""Condiments"";
part_of (product: $p, category: $c);
fetch {
  ""productName"": $p.product_name,
  ""unitsInStock"": $stock
};"
215,What are the discontinued products supplied by 'Exotic Liquids'?,"MATCH (s:Supplier {companyName: 'Exotic Liquids'})-[:SUPPLIES]->(p:Product {discontinued: true})
RETURN p.productName AS DiscontinuedProduct","match
$s isa supplier, has company_name ""Exotic Liquids"";
$p isa product, has discontinued true;
supplies (supplier: $s, product: $p);
fetch {
  ""DiscontinuedProduct"": $p.product_name
};"
216,List all products supplied by 'Exotic Liquids'.,"MATCH (s:Supplier {companyName: 'Exotic Liquids'})-[:SUPPLIES]->(p:Product)
RETURN p.productName AS productName, p.productID AS productID, p.unitPrice AS unitPrice, p.unitsInStock AS unitsInStock","match
$s isa supplier, has company_name ""Exotic Liquids"";
supplies (supplier: $s, product: $p);
$p isa product;
fetch {
  ""productName"": $p.product_name,
  ""productID"": $p.product_id,
  ""unitPrice"": $p.unit_price,
  ""unitsInStock"": $p.units_in_stock
};"
217,Which suppliers provide products to more than one category?,"MATCH (s:Supplier)-[:SUPPLIES]->(p:Product)-[:PART_OF]->(c:Category)
WITH s, collect(DISTINCT c.categoryID) AS categories
WHERE size(categories) > 1
RETURN s.companyName AS Supplier, categories","match
$s isa supplier;
$p isa product;
$c isa category;
supplies (supplier: $s, product: $p);
part_of (product: $p, category: $c);
select $s, $c;
distinct;
reduce $cat_count = count($c) groupby $s;
match $cat_count > 1;
fetch { ""Supplier"": $s.company_name };"
218,What are the top 3 categories with the highest number of products?,"MATCH (p:Product)-[:PART_OF]->(c:Category)
WITH c.categoryName AS category, COUNT(p) AS productCount
ORDER BY productCount DESC
LIMIT 3
RETURN category, productCount","match
$p isa product;
$c isa category;
part_of (product: $p, category: $c);
reduce $product_count = count($p) groupby $c;
sort $product_count desc;
limit 3;
fetch {
  ""category"": $c.category_name,
  ""productCount"": $product_count
};"
219,List the top 5 suppliers with the most products in category 'Beverages'.,"MATCH (c:Category {categoryName: 'Beverages'})<-[:PART_OF]-(p:Product)<-[:SUPPLIES]-(s:Supplier)
WITH s, count(p) AS productCount
ORDER BY productCount DESC
LIMIT 5
RETURN s.companyName AS supplierName, productCount","match
$c isa category, has category_name ""Beverages"";
$p isa product;
$s isa supplier;
part_of (product: $p, category: $c);
supplies (supplier: $s, product: $p);
reduce $count = count($p) groupby $s;
sort $count desc;
limit 5;
fetch {
  ""supplierName"": $s.company_name,
  ""productCount"": $count
};"
220,Which 3 categories have the highest number of discontinued products?,"MATCH (p:Product)-[:PART_OF]->(c:Category)
WHERE p.discontinued = true
RETURN c.categoryName, COUNT(p) AS discontinuedProductCount
ORDER BY discontinuedProductCount DESC
LIMIT 3","match
$p isa product, has discontinued true;
$c isa category;
part_of (product: $p, category: $c);
reduce $count = count($p) groupby $c;
sort $count desc;
limit 3;
fetch {
  ""categoryName"": $c.category_name,
  ""discontinuedProductCount"": $count
};"
221,What are the top 3 products with the highest units in stock?,"MATCH (p:Product)
RETURN p.productName, p.unitsInStock
ORDER BY p.unitsInStock DESC
LIMIT 3","match $p isa product, has units_in_stock $stock;
sort $stock desc;
limit 3;
fetch { ""productName"": $p.product_name, ""unitsInStock"": $stock };"
222,List the top 5 most frequently ordered products by 'VINET'.,"MATCH (c:Customer {customerID: 'VINET'})-[:PURCHASED]->(o:Order)-[r:ORDERS]->(p:Product)
RETURN p.productName, COUNT(r) AS orderCount
ORDER BY orderCount DESC
LIMIT 5","match
$c isa customer, has customer_id ""VINET"";
purchased (customer: $c, order: $o);
$r isa orders (order: $o, product: $p);
reduce $order_count = count($r) groupby $p;
sort $order_count desc;
limit 5;
fetch {
  ""product_name"": $p.product_name,
  ""order_count"": $order_count
};"
223,What are the top 5 products ordered by 'Alfreds Futterkiste'?,"MATCH (c:Customer {companyName: 'Alfreds Futterkiste'})-[:PURCHASED]->(o:Order)-[r:ORDERS]->(p:Product)
RETURN p.productName, COUNT(r) AS orderCount
ORDER BY orderCount DESC
LIMIT 5","match
$c isa customer, has company_name ""Alfreds Futterkiste"";
purchased (customer: $c, order: $o);
$rel isa orders (order: $o, product: $p);
reduce $count = count($rel) groupby $p;
sort $count desc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""orderCount"": $count
};"
224,List the top 3 most frequent ship cities for orders.,"MATCH (o:Order)
WITH o.shipCity AS city, COUNT(o) AS orderCount
RETURN city, orderCount
ORDER BY orderCount DESC
LIMIT 3","match
$o isa order, has ship_city $city;
reduce $count = count($o) groupby $city;
sort $count desc;
limit 3;
fetch {
  ""city"": $city,
  ""orderCount"": $count
};"
225,Who are the top 3 customers based on the number of orders placed?,"MATCH (c:Customer)-[:PURCHASED]->(o:Order)
WITH c, COUNT(o) AS orderCount
ORDER BY orderCount DESC
LIMIT 3
RETURN c.companyName AS customerName, orderCount","match
$c isa customer;
purchased (customer: $c, order: $o);
reduce $order_count = count($o) groupby $c;
sort $order_count desc;
limit 3;
fetch {
  ""customerName"": $c.company_name,
  ""orderCount"": $order_count
};"
226,List the top 3 products that are in stock and not discontinued.,"MATCH (p:Product)
WHERE p.unitsInStock > 0 AND p.discontinued = false
RETURN p.productName, p.unitsInStock
ORDER BY p.unitsInStock DESC
LIMIT 3","match
$p isa product, has units_in_stock $stock, has discontinued false;
$stock > 0;
sort $stock desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""unitsInStock"": $stock
};"
227,Identify the top 5 products with the lowest reorder level.,"MATCH (p:Product)
RETURN p.productName, p.reorderLevel
ORDER BY p.reorderLevel ASC
LIMIT 5","match
$p isa product, has reorder_level $rl;
sort $rl asc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""reorderLevel"": $rl
};"
228,Which 3 categories contain the most products?,"MATCH (p:Product)-[:PART_OF]->(c:Category)
WITH c.categoryName AS category, COUNT(p) AS productCount
ORDER BY productCount DESC
LIMIT 3
RETURN category, productCount","match
$p isa product;
$c isa category;
part_of (product: $p, category: $c);
reduce $product_count = count($p) groupby $c;
sort $product_count desc;
limit 3;
fetch {
  ""category"": $c.category_name,
  ""productCount"": $product_count
};"
229,What are the names of the top 3 discontinued products?,"MATCH (p:Product)
WHERE p.discontinued = true
RETURN p.productName
ORDER BY p.unitsInStock DESC
LIMIT 3","match
$p isa product, has discontinued true, has units_in_stock $stock;
sort $stock desc;
limit 3;
fetch {
  ""productName"": $p.product_name
};"
230,Find the top 5 most expensive products supplied by 'Exotic Liquids'.,"MATCH (s:Supplier {companyName: 'Exotic Liquids'})-[:SUPPLIES]->(p:Product)
RETURN p.productName, p.unitPrice
ORDER BY p.unitPrice DESC
LIMIT 5","match
$s isa supplier, has company_name ""Exotic Liquids"";
supplies (supplier: $s, product: $p);
$p has unit_price $price;
sort $price desc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""unitPrice"": $price
};"
231,Which 3 suppliers supply the most products?,"MATCH (s:Supplier)-[:SUPPLIES]->(p:Product)
WITH s, COUNT(p) AS productCount
ORDER BY productCount DESC
LIMIT 3
RETURN s.companyName AS supplierName, productCount","match
$s isa supplier;
supplies (supplier: $s, product: $p);
reduce $count = count($p) groupby $s;
sort $count desc;
limit 3;
fetch {
  ""supplierName"": $s.company_name,
  ""productCount"": $count
};"
232,List the top 5 products with the most units on order.,"MATCH (p:Product)
RETURN p.productName, p.unitsOnOrder
ORDER BY p.unitsOnOrder DESC
LIMIT 5","match
$p isa product, has units_on_order $u;
sort $u desc;
limit 5;
fetch {
  ""productName"": $p.product_name,
  ""unitsOnOrder"": $u
};"
233,Provide the names of products that are part of the 'Seafood' category and have a reorder level of 0.,"MATCH (p:Product)-[:PART_OF]->(c:Category)
WHERE c.categoryName = 'Seafood' AND p.reorderLevel = 0
RETURN p.productName AS productName","match
$p isa product, has reorder_level 0;
$c isa category, has category_name ""Seafood"";
part_of (product: $p, category: $c);
fetch {
  ""productName"": $p.product_name
};"
234,List the top 3 customers who have ordered the product 'Chai' the most times.,"MATCH (p:Product {productName: 'Chai'})<-[:ORDERS]-(o:Order)<-[:PURCHASED]-(c:Customer)
RETURN c.companyName AS customer, COUNT(o) AS orderCount
ORDER BY orderCount DESC
LIMIT 3","match
$p isa product, has product_name ""Chai"";
orders (order: $o, product: $p);
purchased (customer: $c, order: $o);
reduce $order_count = count($o) groupby $c;
sort $order_count desc;
limit 3;
fetch {
  ""customer"": $c.company_name,
  ""orderCount"": $order_count
};"
235,Which 3 products have the highest average discount applied in their orders?,"MATCH (p:Product)<-[:ORDERS]-(o:Order)
WITH p, o.discount AS discount
WHERE discount IS NOT NULL
RETURN p.productName AS productName, AVG(toFloat(discount)) AS avgDiscount
ORDER BY avgDiscount DESC
LIMIT 3","match
$p isa product;
$rel isa orders (product: $p), has discount $d;
reduce $avg_discount = mean($d) groupby $p;
sort $avg_discount desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""avgDiscount"": $avg_discount
};"
236,Identify the 5 most common employee IDs associated with orders.,"MATCH (o:Order)
WITH o.employeeID AS employeeID, COUNT(o) AS orderCount
RETURN employeeID
ORDER BY orderCount DESC
LIMIT 5","match
$o isa order, has employee_id $eid;
reduce $count = count($o) groupby $eid;
sort $count desc;
limit 5;
fetch { ""employeeID"": $eid };"
237,What are the top 3 most frequently reordered products?,"MATCH (p:Product)
WHERE p.unitsOnOrder > 0
RETURN p.productName, p.unitsOnOrder
ORDER BY p.unitsOnOrder DESC
LIMIT 3","match
$p isa product, has units_on_order $u;
$u > 0;
sort $u desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""unitsOnOrder"": $u
};"
238,List the top 5 suppliers based on the number of cities they supply to.,"MATCH (s:Supplier)-[:SUPPLIES]->(p:Product)<-[:ORDERS]-(o:Order)
WITH s, COLLECT(DISTINCT o.shipCity) AS cities
RETURN s.companyName AS supplier, SIZE(cities) AS cityCount
ORDER BY cityCount DESC
LIMIT 5","match
$s isa supplier, has company_name $name;
supplies (supplier: $s, product: $p);
orders (product: $p, order: $o);
$o has ship_city $city;
select $s, $name, $city;
distinct;
reduce $city_count = count groupby $s, $name;
sort $city_count desc;
limit 5;
fetch { ""supplier"": $name, ""cityCount"": $city_count };"
239,Which 3 products have the largest quantity per unit in the 'Condiments' category?,"MATCH (p:Product)-[:PART_OF]->(c:Category {categoryName: 'Condiments'})
RETURN p.productName, p.quantityPerUnit
ORDER BY p.quantityPerUnit DESC
LIMIT 3","match
$p isa product, has quantity_per_unit $qty;
$c isa category, has category_name ""Condiments"";
part_of (product: $p, category: $c);
sort $qty desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""quantityPerUnit"": $qty
};"
240,What are the first 3 categories in which 'Exotic Liquids' supplies products?,"MATCH (s:Supplier {companyName: 'Exotic Liquids'})-[:SUPPLIES]->(p:Product)-[:PART_OF]->(c:Category)
RETURN DISTINCT c.categoryName
ORDER BY c.categoryName
LIMIT 3","match
$s isa supplier, has company_name ""Exotic Liquids"";
supplies (supplier: $s, product: $p);
part_of (product: $p, category: $c);
$c has category_name $cn;
select $cn;
distinct;
sort $cn;
limit 3;
fetch { ""categoryName"": $cn };"
241,Which 3 products have the highest discount in orders?,"MATCH (p:Product)<-[:ORDERS]-(o:Order)
WITH p, o
ORDER BY o.discount DESC
LIMIT 3
RETURN p.productName AS productName, o.discount AS discount","match
$p isa product;
$rel isa orders (order: $o, product: $p);
$rel has discount $d;
sort $d desc;
limit 3;
fetch {
  ""productName"": $p.product_name,
  ""discount"": $d
};"
