original_index,question,cypher,typeql
135,What are the countries and jurisdictions for entities that are still active as per the latest update?,"MATCH (e:Entity)
WHERE e.status = 'Active'
RETURN e.countries AS countries, e.jurisdiction AS jurisdiction","match
$e isa offshore_entity, has status ""Active"";
fetch {
  ""countries"": $e.countries,
  ""jurisdiction"": $e.jurisdiction
};"
136,Find entities that were both incorporated and struck off in 2013.,"MATCH (e:Entity)
WHERE e.incorporation_date CONTAINS '2013' AND e.struck_off_date CONTAINS '2013'
RETURN e.name AS entity_name, e.incorporation_date, e.struck_off_date","match
$e isa offshore_entity,
  has name $n,
  has incorporation_date $inc,
  has struck_off_date $struck;
$inc >= 2013-01-01;
$inc < 2014-01-01;
$struck >= 2013-01-01;
$struck < 2014-01-01;
fetch {
  ""entity_name"": $n,
  ""incorporation_date"": $inc,
  ""struck_off_date"": $struck
};"
137,List the entities with a former name and their current name.,"MATCH (e:Entity)
WHERE e.former_name IS NOT NULL
RETURN e.name AS current_name, e.former_name AS former_name","match
$e isa offshore_entity, has former_name $fn, has name $n;
fetch {
  ""current_name"": $n,
  ""former_name"": $fn
};"
138,Which officers have a similar name or address to another officer?,"MATCH (o1:Officer)-[:similar]->(o2:Officer)
RETURN o1.name AS Officer1, o2.name AS Officer2","match
$o1 isa officer;
$o2 isa officer;
similar (similar_source: $o1, similar_target: $o2);
fetch {
  ""Officer1"": $o1.name,
  ""Officer2"": $o2.name
};"
139,Find officers linked to entities that were incorporated in 2007 and are still active.,"MATCH (e:Entity)-[:officer_of]-(o:Officer)
WHERE e.incorporation_date CONTAINS '2007' AND e.status = 'Active'
RETURN o.name AS officer_name, e.name AS entity_name","match
$e isa offshore_entity, has incorporation_date $d, has status ""Active"";
$d >= 2007-01-01; $d <= 2007-12-31;
officer_of (officer: $o, offshore_entity: $e);
$o isa officer;
fetch {
  ""officer_name"": $o.name,
  ""entity_name"": $e.name
};"
140,What are the last known addresses of entities with a status 'Defaulted' in 2013?,"MATCH (e:Entity)-[:registered_address]->(a:Address)
WHERE e.status = 'Defaulted' AND (e.inactivation_date CONTAINS '2013' OR e.struck_off_date CONTAINS '2013')
RETURN e.name AS entity_name, a.address AS last_known_address","match
$e isa offshore_entity, has status ""Defaulted"", has name $entity_name;
registered_address (registrant: $e, registered_addr: $a);
$a has address $last_known_address;
{
  $e has inactivation_date $d1;
  $d1 >= 2013-01-01;
  $d1 <= 2013-12-31;
} or {
  $e has struck_off_date $d2;
  $d2 >= 2013-01-01;
  $d2 <= 2013-12-31;
};
fetch {
  ""entity_name"": $entity_name,
  ""last_known_address"": $last_known_address
};"
141,Identify entities with more than one officer linked to them and have a status of 'Active'.,"MATCH (e:Entity)-[:officer_of]->(o:Officer)
WHERE e.status = 'Active'
WITH e, COUNT(o) AS officerCount
WHERE officerCount > 1
RETURN e.name AS entityName, officerCount","match
$e isa offshore_entity, has status ""Active"", has name $n;
officer_of (officer: $o, offshore_entity: $e);
reduce $officer_count = count($o) groupby $e, $n;
match $officer_count > 1;
fetch { ""entityName"": $n, ""officerCount"": $officer_count };"
142,What are the last known statuses of entities that were incorporated in January 2006?,"MATCH (e:Entity)
WHERE e.incorporation_date STARTS WITH '2006-01'
RETURN e.name AS entity_name, e.status AS last_known_status","match
$e isa offshore_entity, has incorporation_date $d, has name $n, has status $s;
$d >= 2006-01-01;
$d <= 2006-01-31;
fetch {
  ""entity_name"": $n,
  ""last_known_status"": $s
};"
143,List entities that have addresses in Hong Kong but are registered under jurisdictions outside of Hong Kong.,"MATCH (e:Entity)-[:registered_address]->(a:Address)
WHERE a.countries = ""Hong Kong"" AND e.jurisdiction <> ""HKG""
RETURN e.name AS entity_name, e.jurisdiction AS jurisdiction, a.address AS address","match
$e isa offshore_entity, has jurisdiction $j;
$a isa postal_address, has countries ""Hong Kong"";
registered_address (registrant: $e, registered_addr: $a);
not { $j == ""HKG""; };
fetch {
  ""entity_name"": $e.name,
  ""jurisdiction"": $j,
  ""address"": $a.address
};"
144,Identify all entities that were incorporated on '23-MAR-2006' and their current status.,"MATCH (e:Entity)
WHERE e.incorporation_date = '23-MAR-2006'
RETURN e.name AS entity_name, e.status AS current_status","match
$e isa offshore_entity, has incorporation_date 2006-03-23;
fetch {
  ""entity_name"": $e.name,
  ""current_status"": $e.status
};"
145,Which entities are associated with the service provider 'Mossack Fonseca' and have a status of 'Active'?,"MATCH (e:Entity)
WHERE e.service_provider = 'Mossack Fonseca' AND e.status = 'Active'
RETURN e.name AS entity_name, e.service_provider AS service_provider, e.status AS status","match
$e isa offshore_entity,
  has service_provider ""Mossack Fonseca"",
  has status ""Active"",
  has name $name;
fetch {
  ""entity_name"": $name,
  ""service_provider"": $e.service_provider,
  ""status"": $e.status
};"
147,What are the names of intermediaries that are linked to entities with a status of 'Defaulted'?,"MATCH (e:Entity)-[:intermediary_of]-(i:Intermediary)
WHERE e.status = 'Defaulted'
RETURN DISTINCT i.name AS IntermediaryName","match
$e isa offshore_entity, has status ""Defaulted"";
$i isa intermediary, has name $n;
intermediary_of (offshore_entity: $e, intermediary: $i);
select $n;
distinct;
fetch { ""IntermediaryName"": $n };"
148,Identify officers who have a registered address in Samoa.,"MATCH (o:Officer)-[:registered_address]->(a:Address)
WHERE a.countries = ""Samoa""
RETURN o.name AS officer_name, a.address AS registered_address","match
$o isa officer;
$a isa postal_address, has countries ""Samoa"";
registered_address (registrant: $o, registered_addr: $a);
fetch {
  ""officer_name"": $o.name,
  ""registered_address"": $a.address
};"
149,Which entities were incorporated in March 2006 and are no longer active?,"MATCH (e:Entity)
WHERE e.incorporation_date STARTS WITH '23-MAR-2006' AND (e.status = 'Defaulted' OR e.status = 'Inactive' OR e.status = 'Struck Off' OR e.status = 'Dissolved')
RETURN e.name AS entity_name, e.incorporation_date AS incorporation_date, e.status AS status","match
$e isa offshore_entity,
  has incorporation_date $inc_date,
  has status $status;
$inc_date >= 2006-03-01;
$inc_date < 2006-04-01;
{ $status == ""Defaulted""; } or { $status == ""Inactive""; } or { $status == ""Struck Off""; } or { $status == ""Dissolved""; };
fetch {
  ""entity_name"": $e.name,
  ""incorporation_date"": $inc_date,
  ""status"": $status
};"
150,Find entities that have changed their names and are currently active.,"MATCH (e:Entity)
WHERE e.former_name IS NOT NULL AND e.status = 'ACTIVE'
RETURN e.name AS current_name, e.former_name AS previous_name","match
$e isa offshore_entity, has former_name $fn, has status ""ACTIVE"";
fetch {
  ""current_name"": $e.name,
  ""previous_name"": $fn
};"
151,Which officers are connected to entities registered in Samoa?,"MATCH (e:Entity)-[:connected_to]-(o:Officer)
WHERE e.jurisdiction = 'SAM'
RETURN o.name AS officer_name, e.name AS entity_name","match
$e isa offshore_entity, has jurisdiction ""SAM"";
$o isa officer, has name $officer_name;
$e has name $entity_name;
connected_to (connector: $o, connected_entity: $e);
fetch {
  ""officer_name"": $officer_name,
  ""entity_name"": $entity_name
};"
152,List the entities that have 'Mossack Fonseca' as their service provider and are defaulted.,"MATCH (e:Entity)
WHERE e.service_provider = 'Mossack Fonseca' AND e.status = 'Defaulted'
RETURN e.name AS entity_name, e.countries AS countries, e.incorporation_date AS incorporation_date","match
$e isa offshore_entity,
  has service_provider ""Mossack Fonseca"",
  has status ""Defaulted"";
fetch {
  ""entity_name"": $e.name,
  ""countries"": $e.countries,
  ""incorporation_date"": $e.incorporation_date
};"
153,Which entities are registered in Samoa and have been struck off as of 2013?,"MATCH (e:Entity)
WHERE e.jurisdiction = 'SAM' AND e.struck_off_date CONTAINS '2013'
RETURN e.name AS entity_name, e.struck_off_date AS struck_off_date","match
$e isa offshore_entity, has jurisdiction ""SAM"", has struck_off_date $d;
$d >= 2013-01-01;
$d < 2014-01-01;
fetch {
  ""entity_name"": $e.name,
  ""struck_off_date"": $d
};"
154,"Find all entities with a 'same_as' relationship to 'NINGBO SUNRISE ENTERPRISES UNITED CO., LTD.'.","MATCH (e1:Entity {name: 'NINGBO SUNRISE ENTERPRISES UNITED CO., LTD.'})–[:same_as]–>(e2:Entity)
RETURN e2.name","match
$e1 has name ""NINGBO SUNRISE ENTERPRISES UNITED CO., LTD."";
same_as (same_as_source: $e1, same_as_target: $e2);
fetch {
  ""name"": $e2.name
};"
155,List the officers that have a valid status up until 2015 and are linked to Samoa.,"MATCH (o:Officer)-[:officer_of]->(e:Entity)
WHERE o.valid_until CONTAINS ""2015"" AND e.jurisdiction_description = ""Samoa""
RETURN o.name","match
$o isa officer, has valid_until $vu, has name $n;
$vu like "".*2015.*"";
$e isa offshore_entity, has jurisdiction_description ""Samoa"";
officer_of (officer: $o, offshore_entity: $e);
fetch { ""name"": $n };"
156,List entities registered in Samoa with a status of 'Active'.,"MATCH (e:Entity)
WHERE e.jurisdiction = 'SAM' AND e.status = 'Active'
RETURN e.name AS entity_name, e.incorporation_date AS incorporation_date, e.service_provider AS service_provider","match
$e isa offshore_entity,
  has jurisdiction ""SAM"",
  has status ""Active"";
fetch {
  ""entity_name"": $e.name,
  ""incorporation_date"": $e.incorporation_date,
  ""service_provider"": $e.service_provider
};"
157,Which entities have a service provider of 'Mossack Fonseca' and were incorporated in 2006?,"MATCH (e:Entity)
WHERE e.service_provider = 'Mossack Fonseca' AND e.incorporation_date CONTAINS '2006'
RETURN e.name, e.incorporation_date, e.service_provider","match
$e isa offshore_entity,
  has service_provider ""Mossack Fonseca"",
  has incorporation_date $d,
  has name $n;
$d >= 2006-01-01;
$d <= 2006-12-31;
fetch {
  ""name"": $n,
  ""incorporation_date"": $d,
  ""service_provider"": $e.service_provider
};"
158,Which entities are registered in Samoa and have a status of 'Defaulted'?,"MATCH (e:Entity)
WHERE e.jurisdiction = 'SAM' AND e.status = 'Defaulted'
RETURN e.name AS entity_name, e.incorporation_date AS incorporation_date, e.address AS address","match
$e isa offshore_entity, has jurisdiction ""SAM"", has status ""Defaulted"";
fetch {
  ""entity_name"": $e.name,
  ""incorporation_date"": $e.incorporation_date,
  ""address"": $e.address
};"
159,"What are the registered office addresses for intermediaries named 'MICHAEL PAPAGEORGE, MR.'?","MATCH (i:Intermediary {name: 'MICHAEL PAPAGEORGE, MR.'})[:registered_address]->(a:Address)
RETURN a.address AS registered_office_address","match
$i isa intermediary, has name ""MICHAEL PAPAGEORGE, MR."";
registered_address (registrant: $i, registered_addr: $a);
$a isa postal_address;
fetch {
  ""registered_office_address"": $a.address
};"
160,List the entities that have a dorm date specified.,"MATCH (e:Entity)
WHERE e.dorm_date IS NOT NULL
RETURN e.name AS entity_name, e.dorm_date","match
$e isa offshore_entity, has dorm_date $dd, has name $n;
fetch {
  ""entity_name"": $n,
  ""dorm_date"": $dd
};"
161,"Which entities have the same company number as 'HOTFOCUS CO., LTD.'?","MATCH (e1:Entity {name: 'HOTFOCUS CO., LTD.'})−[:same_company_as]−(e2:Entity)
RETURN e2.name AS EntityName, e2.company_number AS CompanyNumber","match
$e1 isa offshore_entity, has name ""HOTFOCUS CO., LTD."";
same_company_as ($e1, $e2);
$e2 isa offshore_entity;
fetch {
  ""EntityName"": $e2.name,
  ""CompanyNumber"": $e2.company_number
};"
162,What are the common jurisdictions described for entities registered under the jurisdiction code 'SAM'?,"MATCH (e:Entity {jurisdiction: 'SAM'})
RETURN DISTINCT e.jurisdiction_description AS common_jurisdictions","match
$e isa offshore_entity, has jurisdiction ""SAM"", has jurisdiction_description $jd;
select $jd;
distinct;
fetch { ""common_jurisdictions"": $jd };"
163,Identify the first 3 addresses that are shared by multiple entities or officers.,"MATCH (a:Address)<-[:registered_address]-(e:Entity)
WITH a, COUNT(e) AS entityCount
WHERE entityCount > 1
RETURN a.address AS sharedAddress
UNION
MATCH (a:Address)<-[:registered_address]-(o:Officer)
WITH a, COUNT(o) AS officerCount
WHERE officerCount > 1
RETURN a.address AS sharedAddress
LIMIT 3","match
$a isa postal_address, has address $addr;
{
  $r1 isa offshore_entity;
  $r2 isa offshore_entity;
  registered_address (registered_addr: $a, registrant: $r1);
  registered_address (registered_addr: $a, registrant: $r2);
  not { $r1 is $r2; };
} or {
  $r1 isa officer;
  $r2 isa officer;
  registered_address (registered_addr: $a, registrant: $r1);
  registered_address (registered_addr: $a, registrant: $r2);
  not { $r1 is $r2; };
};
limit 3;
fetch { ""sharedAddress"": $addr };"
164,Which officers are connected to entities through the 'officer_of' relationship and have a status listed?,"MATCH (o:Officer)-[r:officer_of]->(e:Entity)
WHERE r.status IS NOT NULL
RETURN o.name AS OfficerName, e.name AS EntityName, r.status AS Status","match
$o isa officer;
$e isa offshore_entity;
$rel isa officer_of (officer: $o, offshore_entity: $e);
$rel has status $status;
fetch {
  ""OfficerName"": $o.name,
  ""EntityName"": $e.name,
  ""Status"": $status
};"
165,List the intermediary names that have a registered address linked to them.,"MATCH (i:Intermediary)-[:registered_address]->(a:Address)
RETURN i.name AS intermediary_name","match
$i isa intermediary;
registered_address (registrant: $i, registered_addr: $a);
fetch {
  ""intermediary_name"": $i.name
};"
166,Which entities have a tax status description available?,"MATCH (e:Entity)
WHERE e.tax_stat_description IS NOT NULL
RETURN e.name AS entity_name, e.tax_stat_description AS tax_status_description","match
$e isa offshore_entity, has name $name, has tax_stat_description $tax_desc;
fetch {
  ""entity_name"": $name,
  ""tax_status_description"": $tax_desc
};"
167,What are the different types of companies listed under the 'Other' node category?,"MATCH (o:Other)
RETURN DISTINCT o.type AS company_types","match $o isa other, has entity_type $type;
select $type;
distinct;
fetch { ""company_types"": $type };"
169,What are the details of entities that have an incorporation date in 2006?,"MATCH (e:Entity)
WHERE e.incorporation_date CONTAINS '2006'
RETURN e.name AS entity_name, e.countries AS countries, e.ibcRUC AS ibcRUC, e.valid_until AS valid_until, 
       e.country_codes AS country_codes, e.service_provider AS service_provider, e.address AS address, 
       e.inactivation_date AS inactivation_date, e.struck_off_date AS struck_off_date, e.status AS status, 
       e.jurisdiction_description AS jurisdiction_description, e.incorporation_date AS incorporation_date, 
       e.original_name AS original_name, e.jurisdiction AS jurisdiction, e.internal_id AS internal_id, 
       e.lastEditTimestamp AS lastEditTimestamp, e.node_id AS node_id, e.sourceID AS sourceID, 
       e.former_name AS former_name, e.company_type AS company_type, e.tax_stat_description AS tax_stat_description, 
       e.note AS note, e.dorm_date AS dorm_date, e.type AS type, e.closed_date AS closed_date, 
       e.company_number AS company_number, e.comments AS comments, e.entity_number AS entity_number","match 
$e isa offshore_entity, has incorporation_date $inc_date;
$inc_date >= 2006-01-01;
$inc_date <= 2006-12-31;
fetch {
  ""entity_name"": $e.name,
  ""countries"": $e.countries,
  ""ibcRUC"": $e.ibc_ruc,
  ""valid_until"": $e.valid_until,
  ""country_codes"": $e.country_codes,
  ""service_provider"": $e.service_provider,
  ""address"": $e.address,
  ""inactivation_date"": $e.inactivation_date,
  ""struck_off_date"": $e.struck_off_date,
  ""status"": $e.status,
  ""jurisdiction_description"": $e.jurisdiction_description,
  ""incorporation_date"": $inc_date,
  ""original_name"": $e.original_name,
  ""jurisdiction"": $e.jurisdiction,
  ""internal_id"": $e.internal_id,
  ""lastEditTimestamp"": $e.last_edit_timestamp,
  ""node_id"": $e.node_id,
  ""sourceID"": $e.source_id,
  ""former_name"": $e.former_name,
  ""company_type"": $e.company_type,
  ""tax_stat_description"": $e.tax_stat_description,
  ""note"": $e.note,
  ""dorm_date"": $e.dorm_date,
  ""type"": $e.entity_type,
  ""closed_date"": $e.closed_date,
  ""company_number"": $e.company_number,
  ""comments"": $e.comments,
  ""entity_number"": $e.entity_number
};"
170,Find all entities that have been registered to the same address as 'ORION HOUSE SERVICES (HK) LIMITED'.,"MATCH (e:Entity)-[:registered_address]->(a:Address {address: ""ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.""})
RETURN e.name AS entity_name, e.address AS entity_address","match
$a isa postal_address, has address ""ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F."";
registered_address (registrant: $e, registered_addr: $a);
$e has name $name;
try { $e has address $addr; };
fetch {
  ""entity_name"": $name,
  ""entity_address"": $addr
};"
171,Which entities have a closed date listed and what are those dates?,"MATCH (e:Entity)
WHERE e.closed_date IS NOT NULL
RETURN e.name AS entity_name, e.closed_date AS closed_date","match
$e isa $t, has name $n, has closed_date $cd;
{ $t label offshore_entity; } or { $t label other; };
fetch {
  ""entity_name"": $n,
  ""closed_date"": $cd
};"
172,List entities that are connected to officers named 'KIM SOO IN'.,"MATCH (o:Officer {name: 'KIM SOO IN'})-[:officer_of]->(e:Entity)
RETURN e.name AS entity_name","match
$o isa officer, has name ""KIM SOO IN"";
officer_of (officer: $o, offshore_entity: $e);
fetch { ""entity_name"": $e.name };"
173,Which officers are probably the same as other officers and share a similar name?,"MATCH (o1:Officer)-[:same_name_as]->(o2:Officer)
MATCH (o1)-[:similar]->(o2)
RETURN o1.name AS Officer1, o2.name AS Officer2","match
$o1 isa officer;
$o2 isa officer;
same_name_as (named_source: $o1, named_target: $o2);
similar (similar_source: $o1, similar_target: $o2);
fetch {
  ""Officer1"": $o1.name,
  ""Officer2"": $o2.name
};"
174,What addresses in Samoa are linked to more than one entity?,"MATCH (e1:Entity)-[:registered_address]->(a:Address)<-[:registered_address]-(e2:Entity)
WHERE e1.jurisdiction = 'SAM' AND e2.jurisdiction = 'SAM' AND e1.node_id <> e2.node_id
RETURN a.address AS Address, COUNT(DISTINCT e1.node_id) + COUNT(DISTINCT e2.node_id) AS EntityCount
ORDER BY EntityCount DESC","match
$a isa postal_address;
$e isa offshore_entity, has jurisdiction ""SAM"";
registered_address (registrant: $e, registered_addr: $a);
reduce $count = count($e) groupby $a;
match $count > 1;
$a has address $addr;
sort $count desc;
fetch { ""Address"": $addr, ""EntityCount"": $count };"
175,Identify entities that have a 'company_number' and are listed as 'Defaulted'.,"MATCH (e:Entity)
WHERE e.company_number IS NOT NULL AND e.status = 'Defaulted'
RETURN e.name AS entity_name, e.company_number AS company_number, e.status AS status","match
$e isa offshore_entity, has company_number $cn, has status ""Defaulted"", has name $n;
fetch {
  ""entity_name"": $n,
  ""company_number"": $cn,
  ""status"": $e.status
};"
176,Display the first 5 officers who have addresses in South Korea.,"MATCH (o:Officer)-[:registered_address]->(a:Address)
WHERE a.countries = ""South Korea""
RETURN o.name AS OfficerName, a.address AS Address
LIMIT 5","match
$o isa officer;
$a isa postal_address, has countries ""South Korea"", has address $addr;
registered_address (registrant: $o, registered_addr: $a);
$o has name $name;
limit 5;
fetch {
  ""OfficerName"": $name,
  ""Address"": $addr
};"
177,Which entities have been inactive since February 2013?,"MATCH (e:Entity)
WHERE e.inactivation_date >= '01-FEB-2013' AND e.inactivation_date <= '28-FEB-2013'
RETURN e.name AS entity_name, e.inactivation_date AS inactivation_date","match
$e isa offshore_entity,
  has inactivation_date $d,
  has name $n;
$d >= 2013-02-01;
$d <= 2013-02-28;
fetch {
  ""entity_name"": $n,
  ""inactivation_date"": $d
};"
178,"What are the names of entities that have changed their names, and what are their former names?","MATCH (e:Entity)
WHERE e.former_name IS NOT NULL
RETURN e.name AS current_name, e.former_name AS former_name","match
$e isa offshore_entity, has former_name $fn, has name $n;
fetch {
  ""current_name"": $n,
  ""former_name"": $fn
};"
179,Are there any addresses that are registered under multiple different nodes?,"MATCH (a:Address)<-[:registered_address]-(n)
WITH a, COUNT(DISTINCT n) AS nodeCount
WHERE nodeCount > 1
RETURN a.address, nodeCount","match
$a isa postal_address;
registered_address (registered_addr: $a, registrant: $n);
reduce $nodeCount = count($n) groupby $a;
match $nodeCount > 1;
fetch { ""address"": $a.address, ""nodeCount"": $nodeCount };"
180,Which officers have a connection to entities registered in Samoa?,"MATCH (e:Entity)-[:connected_to]-(o:Officer)
WHERE e.jurisdiction = 'SAM'
RETURN o.name AS officer_name, e.name AS entity_name","match
$e isa offshore_entity, has jurisdiction ""SAM"", has name $en;
$o isa officer, has name $on;
connected_to (connector: $o, connected_entity: $e);
fetch {
  ""officer_name"": $on,
  ""entity_name"": $en
};"
181,List top 3 intermediaries that have been linked as officers of entities.,"MATCH (i:Intermediary)-[:officer_of]->(e:Entity)
RETURN i.name AS intermediary_name, COUNT(e) AS entity_count
ORDER BY entity_count DESC
LIMIT 3","match
$i isa intermediary;
officer_of (officer: $i, offshore_entity: $e);
reduce $count = count($e) groupby $i;
sort $count desc;
limit 3;
fetch { ""intermediary_name"": $i.name, ""entity_count"": $count };"
182,"Can you find any officers linked to the entity 'TIANSHENG INDUSTRY AND TRADING CO., LTD.'?","MATCH (e:Entity {name: ""TIANSHENG INDUSTRY AND TRADING CO., LTD.""})<-[:officer_of]-(o:Officer)
RETURN o.name AS officer_name, o.node_id AS officer_node_id","match
$e isa offshore_entity, has name ""TIANSHENG INDUSTRY AND TRADING CO., LTD."";
$o isa officer;
officer_of (officer: $o, offshore_entity: $e);
fetch {
  ""officer_name"": $o.name,
  ""officer_node_id"": $o.node_id
};"
183,Which entities have a valid data period through 2015 and are associated with the service provider 'Mossack Fonseca'?,"MATCH (e:Entity)
WHERE e.valid_until CONTAINS '2015' AND e.service_provider = 'Mossack Fonseca'
RETURN e.name AS entity_name, e.service_provider AS service_provider, e.valid_until AS valid_until","match
$e isa offshore_entity,
  has valid_until $vu,
  has service_provider ""Mossack Fonseca"",
  has name $n;
$vu like "".*2015.*"";
fetch {
  ""entity_name"": $n,
  ""service_provider"": $e.service_provider,
  ""valid_until"": $vu
};"
184,What are the common addresses between two or more entities?,"MATCH (e1:Entity)-[:registered_address]->(a:Address)<-[:registered_address]-(e2:Entity)
WHERE e1.node_id <> e2.node_id
RETURN a.address AS common_address, collect(e1.name) AS entities","match
$a isa postal_address, has address $addr;
registered_address (registrant: $e, registered_addr: $a);
reduce $count = count($e) groupby $a, $addr;
match $count >= 2;
fetch { ""common_address"": $addr, ""entity_count"": $count };"
185,Identify three officers with addresses registered in the Bahamas.,"MATCH (o:Officer)-[:registered_address]->(a:Address)
WHERE a.countries = ""Bahamas""
RETURN o.name, a.address
LIMIT 3","match
$o isa officer;
$a isa postal_address, has countries ""Bahamas"";
registered_address (registrant: $o, registered_addr: $a);
limit 3;
fetch {
  ""name"": $o.name,
  ""address"": $a.address
};"
186,What are the names of intermediaries located in South Africa?,"MATCH (i:Intermediary)
WHERE i.countries = ""South Africa""
RETURN i.name","match
$i isa intermediary, has countries ""South Africa"";
fetch {
  ""name"": $i.name
};"
187,List the first 5 entities that have been struck off as of 2013.,"MATCH (e:Entity)
WHERE e.struck_off_date CONTAINS '2013'
RETURN e.name, e.struck_off_date
LIMIT 5","match
$e isa offshore_entity, has struck_off_date $d, has name $n;
$d >= 2013-01-01;
$d <= 2013-12-31;
limit 5;
fetch {
  ""name"": $n,
  ""struck_off_date"": $d
};"
188,What is the address linked to the 'registered_address' relationship for entity node_id 10000002?,"MATCH (e:Entity {node_id: 10000002})-[:registered_address]->(a:Address)
RETURN a.address AS linked_address","match
$e isa offshore_entity, has node_id 10000002;
registered_address (registrant: $e, registered_addr: $a);
fetch {
  ""linked_address"": $a.address
};"
189,Show the first 5 officers with the sourceID 'Panama Papers'.,"MATCH (o:Officer)
WHERE o.sourceID = 'Panama Papers'
RETURN o
LIMIT 5","match
$o isa officer, has source_id ""Panama Papers"";
limit 5;
fetch {
  ""officer"": {
    ""name"": $o.name,
    ""countries"": $o.countries,
    ""source_id"": $o.source_id,
    ""node_id"": $o.node_id
  }
};"
190,What are the company numbers for entities that have 'Defaulted' as their status?,"MATCH (e:Entity)
WHERE e.status = 'Defaulted'
RETURN e.company_number","match
$e isa offshore_entity, has status ""Defaulted"";
fetch {
  ""company_number"": $e.company_number
};"
191,"What entities are connected to the intermediary 'MICHAEL PAPAGEORGE, MR.'?","MATCH (i:Intermediary {name: 'MICHAEL PAPAGEORGE, MR.'})-[:intermediary_of]->(e:Entity)
RETURN e.name AS entity_name","match
$i isa intermediary, has name ""MICHAEL PAPAGEORGE, MR."";
intermediary_of (intermediary: $i, offshore_entity: $e);
fetch {
  ""entity_name"": $e.name
};"
192,List all officers from 'South Korea'.,"MATCH (o:Officer)
WHERE o.countries = 'South Korea'
RETURN o.name","match
$o isa officer, has countries ""South Korea"";
fetch {
  ""name"": $o.name
};"
193,Which intermediaries have 'ACTIVE' as their status?,"MATCH (i:Intermediary)
WHERE i.status = 'ACTIVE'
RETURN i.name AS intermediary_name, i.node_id AS intermediary_id","match
$i isa intermediary, has status ""ACTIVE"";
fetch {
  ""intermediary_name"": $i.name,
  ""intermediary_id"": $i.node_id
};"
194,What are the names of intermediaries located in 'South Africa'?,"MATCH (i:Intermediary)
WHERE i.countries = 'South Africa'
RETURN i.name","match
$i isa intermediary, has countries ""South Africa"";
fetch {
  ""name"": $i.name
};"
195,Show top 5 entities with addresses in 'Hong Kong'.,"MATCH (e:Entity)-[:registered_address]->(a:Address)
WHERE a.countries = 'Hong Kong'
RETURN e.name AS entity_name, a.address AS entity_address
LIMIT 5","match
$e isa offshore_entity;
$a isa postal_address, has countries ""Hong Kong"";
registered_address (registrant: $e, registered_addr: $a);
limit 5;
fetch {
  ""entity_name"": $e.name,
  ""entity_address"": $a.address
};"
196,Which entities have 'Mossack Fonseca' as their service provider?,"MATCH (e:Entity)
WHERE e.service_provider = 'Mossack Fonseca'
RETURN e.name AS entity_name, e.service_provider AS service_provider","match
$e isa offshore_entity, has service_provider ""Mossack Fonseca"";
fetch {
  ""entity_name"": $e.name,
  ""service_provider"": $e.service_provider
};"
197,What are the names of entities struck off on '15-FEB-2013'?,"MATCH (e:Entity)
WHERE e.struck_off_date = '15-FEB-2013'
RETURN e.name","match
$e isa offshore_entity, has struck_off_date 2013-02-15;
fetch {
  ""name"": $e.name
};"
198,Can you list all entities incorporated on '23-MAR-2006'?,"MATCH (e:Entity)
WHERE e.incorporation_date = '23-MAR-2006'
RETURN e.name AS entity_name, e.incorporation_date AS incorporation_date","match
$e isa offshore_entity, has incorporation_date 2006-03-23;
fetch {
  ""entity_name"": $e.name,
  ""incorporation_date"": $e.incorporation_date
};"
199,What are the names of entities with the status 'Defaulted'?,"MATCH (e:Entity)
WHERE e.status = 'Defaulted'
RETURN e.name","match
$e isa offshore_entity, has status ""Defaulted"";
fetch {
  ""name"": $e.name
};"
200,Which intermediaries are connected to more than one entity and list their names.,"MATCH (i:Intermediary)-[:intermediary_of]->(e:Entity)
WITH i, COUNT(e) AS entityCount
WHERE entityCount > 1
RETURN i.name AS intermediaryName","match
$i isa intermediary;
intermediary_of (intermediary: $i, offshore_entity: $e);
reduce $count = count($e) groupby $i;
match $count > 1;
fetch { ""intermediaryName"": $i.name };"
201,Identify the officers linked to the entity with node id '12174285'.,"MATCH (e:Entity {node_id: 12174285})<-[:officer_of]-(o:Officer)
RETURN o.name AS officer_name, o.node_id AS officer_node_id","match
$e isa offshore_entity, has node_id 12174285;
officer_of (officer: $o, offshore_entity: $e);
fetch {
  ""officer_name"": $o.name,
  ""officer_node_id"": $o.node_id
};"
202,List the entities with a closed date and their closed dates.,"MATCH (e:Entity)
WHERE e.closed_date IS NOT NULL
RETURN e.name AS entity_name, e.closed_date","match
$e isa offshore_entity, has closed_date $cd, has name $n;
fetch {
  ""entity_name"": $n,
  ""closed_date"": $cd
};"
203,Who are the officers with the most connections to addresses?,"MATCH (o:Officer)-[:registered_address]->(a:Address)
WITH o, count(a) AS address_count
ORDER BY address_count DESC
RETURN o.name AS officer_name, address_count
LIMIT 1","match
$o isa officer;
registered_address (registrant: $o, registered_addr: $a);
reduce $address_count = count($a) groupby $o;
sort $address_count desc;
limit 1;
fetch {
  ""officer_name"": $o.name,
  ""address_count"": $address_count
};"
