original_index,question,cypher,typeql
124,List the URLs of tweets posted by 'neo4j' that contain links.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:CONTAINS]->(l:Link)
RETURN l.url","match
$u isa user, has screen_name ""neo4j"";
$t isa tweet;
$l isa link;
posts (author: $u, content: $t);
contains (containing_tweet: $t, contained_link: $l);
fetch { ""url"": $l.link_url };"
125,What are the names of the top 3 users with the most followers who follow 'neo4j'?,"MATCH (u:User)-[:FOLLOWS]->(:Me {screen_name: 'neo4j'})
RETURN u.name AS name, u.followers AS followers
ORDER BY followers DESC
LIMIT 3","match
$u isa user, has followers $f;
$me isa me, has screen_name ""neo4j"";
follows (follower: $u, followed: $me);
sort $f desc;
limit 3;
fetch { ""name"": $u.name, ""followers"": $f };"
126,Find the top 5 users who have retweeted tweets made by 'neo4j'.,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)<-[:RETWEETS]-(retweet:Tweet)<-[:POSTS]-(retweeter:User)
RETURN retweeter.screen_name AS retweeter, count(*) AS retweets
ORDER BY retweets DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet;
$retweet isa tweet;
$retweeter isa user;
posts (author: $me, content: $tweet);
retweets (retweeting_tweet: $retweet, original_tweet: $tweet);
posts (author: $retweeter, content: $retweet);
reduce $retweets = count($retweet) groupby $retweeter;
sort $retweets desc;
limit 5;
fetch { ""retweeter"": $retweeter.screen_name, ""retweets"": $retweets };"
127,List all the tweets by 'neo4j' that reply to another tweet.,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:REPLY_TO]->(repliedTo:Tweet)
RETURN tweet.text AS tweet, repliedTo.id_str AS in_reply_to_tweet_id","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet;
$repliedTo isa tweet;
posts (author: $me, content: $tweet);
reply_to (replying_tweet: $tweet, original_tweet: $repliedTo);
fetch { ""tweet"": $tweet.text, ""in_reply_to_tweet_id"": $repliedTo.id_str };"
128,Who are the users that 'neo4j' mentions most frequently in their tweets?,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:MENTIONS]->(mentioned:User)
RETURN mentioned, count(*) AS num_mentions
ORDER BY num_mentions DESC
LIMIT 10","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet;
$mentioned isa user;
posts (author: $me, content: $tweet);
mentions (source_tweet: $tweet, mentioned_user: $mentioned);
reduce $num_mentions = count($tweet) groupby $mentioned;
sort $num_mentions desc;
limit 10;
fetch { ""screen_name"": $mentioned.screen_name, ""name"": $mentioned.name, ""num_mentions"": $num_mentions };"
130,List the top 3 most followed users who mention 'neo4j' in their tweets.,"MATCH (u:User)-[:POSTS]->(t:Tweet)-[:MENTIONS]->(:User {screen_name: 'neo4j'})
WITH u, count(t) AS mentions
ORDER BY u.followers DESC
LIMIT 3
RETURN u.screen_name AS user, u.followers AS followers, mentions","match
$u isa user, has followers $f;
$t isa tweet;
$neo isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
mentions (source_tweet: $t, mentioned_user: $neo);
reduce $mentions = count($t) groupby $u, $f;
sort $f desc;
limit 3;
fetch { ""user"": $u.screen_name, ""followers"": $f, ""mentions"": $mentions };"
131,Which users followed by 'neo4j' have tweeted the most?,"MATCH (me:Me {screen_name: 'neo4j'})-[:FOLLOWS]->(u:User)-[:POSTS]->(t:Tweet)
WITH u, count(t) AS num_tweets
ORDER BY num_tweets DESC
RETURN u.screen_name AS user, num_tweets
LIMIT 10","match
$me isa me, has screen_name ""neo4j"";
$u isa user;
$t isa tweet;
follows (follower: $me, followed: $u);
posts (author: $u, content: $t);
reduce $num_tweets = count($t) groupby $u;
sort $num_tweets desc;
limit 10;
fetch { ""user"": $u.screen_name, ""num_tweets"": $num_tweets };"
132,Find the top 5 tweets by 'neo4j' tagged with a hashtag.,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:TAGS]->(hashtag:Hashtag)
RETURN tweet.text AS tweet, hashtag.name AS hashtag
ORDER BY tweet.favorites DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet, has favorites $f;
$hashtag isa hashtag;
posts (author: $me, content: $tweet);
tags (tagged_tweet: $tweet, tag: $hashtag);
sort $f desc;
limit 5;
fetch { ""tweet"": $tweet.text, ""hashtag"": $hashtag.hashtag_name };"
133,Who are the top 3 users that 'neo4j' has the highest similarity scores with?,"MATCH (me:Me {screen_name: 'neo4j'})-[s:SIMILAR_TO]->(other:User)
RETURN other.screen_name AS similar_user, s.score AS similarity
ORDER BY similarity DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$other isa user;
$s isa similar_to (source_user: $me, similar_user: $other), has score $sc;
sort $sc desc;
limit 3;
fetch { ""similar_user"": $other.screen_name, ""similarity"": $sc };"
134,What are the most common locations of users who follow 'neo4j'?,"MATCH (u:User)-[:FOLLOWS]->(:Me {screen_name: 'neo4j'})
WHERE u.location IS NOT NULL
RETURN u.location, count(*) AS num_users
ORDER BY num_users DESC
LIMIT 10","match
$u isa user, has location $loc;
$me isa me, has screen_name ""neo4j"";
follows (follower: $u, followed: $me);
reduce $num_users = count($u) groupby $loc;
sort $num_users desc;
limit 10;
fetch { ""location"": $loc, ""num_users"": $num_users };"
135,Which tweets by 'neo4j' have the highest number of favorites?,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)
RETURN tweet.text, tweet.favorites
ORDER BY tweet.favorites DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet, has favorites $f;
posts (author: $me, content: $tweet);
sort $f desc;
limit 5;
fetch { ""text"": $tweet.text, ""favorites"": $f };"
137,Who are the top 5 users that follow both 'neo4j' and 'Me'?,"MATCH (u:User)-[:FOLLOWS]->(:User {screen_name: 'neo4j'}), 
      (u)-[:FOLLOWS]->(:Me)
RETURN u.screen_name AS user, u.followers AS followerCount
ORDER BY followerCount DESC
LIMIT 5","match
$u isa user, has screen_name $sn, has followers $fc;
$neo4j isa user, has screen_name ""neo4j"";
$me isa me;
follows (follower: $u, followed: $neo4j);
follows (follower: $u, followed: $me);
sort $fc desc;
limit 5;
fetch { ""user"": $sn, ""followerCount"": $fc };"
139,List the top 5 users with the highest number of followers.,"MATCH (u:User)
RETURN u.screen_name, u.followers
ORDER BY u.followers DESC
LIMIT 5","match
$u isa user, has followers $f;
sort $f desc;
limit 5;
fetch { ""screen_name"": $u.screen_name, ""followers"": $f };"
140,Which three users have tweeted the most as of the latest date in the dataset?,"MATCH (u:User)-[:POSTS]->(t:Tweet)
WHERE t.created_at IS NOT NULL
WITH u, count(t) AS num_tweets, max(t.created_at) AS latest_tweet
RETURN u.screen_name AS user, num_tweets, latest_tweet
ORDER BY num_tweets DESC
LIMIT 3","match
$u isa user;
$t isa tweet;
posts (author: $u, content: $t);
reduce $num_tweets = count($t) groupby $u;
sort $num_tweets desc;
limit 3;
fetch { ""user"": $u.screen_name, ""num_tweets"": $num_tweets };"
141,Identify the top 5 tweets with the highest favorite counts.,"MATCH (t:Tweet)
RETURN t.text, t.favorites
ORDER BY t.favorites DESC
LIMIT 5","match
$t isa tweet, has favorites $f;
sort $f desc;
limit 5;
fetch { ""text"": $t.text, ""favorites"": $f };"
142,What are the names of the top 3 users who have a betweenness greater than 300000000?,"MATCH (u:User)
WHERE u.betweenness > 300000000
RETURN u.name
ORDER BY u.betweenness DESC
LIMIT 3","match
$u isa user, has betweenness $b;
$b > 300000000;
sort $b desc;
limit 3;
fetch { ""name"": $u.name };"
143,Which three tweets have the most mentions of other users?,"MATCH (t:Tweet)-[:MENTIONS]->(u:User)
WITH t, count(u) AS mentions
ORDER BY mentions DESC
LIMIT 3
RETURN t.text AS tweet_text, mentions","match
$t isa tweet;
$u isa user;
mentions (source_tweet: $t, mentioned_user: $u);
reduce $mentions = count($u) groupby $t;
sort $mentions desc;
limit 3;
fetch { ""tweet_text"": $t.text, ""mentions"": $mentions };"
144,List the top 5 most recent tweets based on the 'created_at' date.,"MATCH (t:Tweet)
RETURN t.text, t.created_at
ORDER BY t.created_at DESC
LIMIT 5","match
$t isa tweet, has created_at $ca;
sort $ca desc;
limit 5;
fetch { ""text"": $t.text, ""created_at"": $ca };"
145,What are the three most commonly used hashtags in tweets?,"MATCH (t:Tweet)-[:TAGS]->(h:Hashtag)
RETURN h.name AS hashtag, count(*) AS count
ORDER BY count DESC
LIMIT 3","match
$t isa tweet;
$h isa hashtag;
tags (tagged_tweet: $t, tag: $h);
reduce $count = count($t) groupby $h;
sort $count desc;
limit 3;
fetch { ""hashtag"": $h.hashtag_name, ""count"": $count };"
146,Identify the top 5 users based on the number of posts they have made.,"MATCH (u:User)-[:POSTS]->(t:Tweet)
WITH u, count(t) AS num_posts
ORDER BY num_posts DESC
LIMIT 5
RETURN u.screen_name AS user, num_posts","match
$u isa user;
$t isa tweet;
posts (author: $u, content: $t);
reduce $num_posts = count($t) groupby $u;
sort $num_posts desc;
limit 5;
fetch { ""user"": $u.screen_name, ""num_posts"": $num_posts };"
147,Which three users are most similar to 'Neo4j' based on the 'SIMILAR_TO' score?,"MATCH (me:Me {screen_name: 'neo4j'})<-[s:SIMILAR_TO]-(u:User)
RETURN u.screen_name AS user, s.score AS similarity
ORDER BY s.score DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$u isa user;
$s isa similar_to (source_user: $u, similar_user: $me), has score $sc;
sort $sc desc;
limit 3;
fetch { ""user"": $u.screen_name, ""similarity"": $sc };"
148,List the URLs of the top 5 most linked-to external sites in tweets.,"MATCH (t:Tweet)-[:CONTAINS]->(l:Link)
RETURN l.url AS url, count(*) AS count
ORDER BY count DESC
LIMIT 5","match
$t isa tweet;
$l isa link;
contains (containing_tweet: $t, contained_link: $l);
reduce $count = count($t) groupby $l;
sort $count desc;
limit 5;
fetch { ""url"": $l.link_url, ""count"": $count };"
149,What are the names of the top 3 sources most used in tweeting?,"MATCH (t:Tweet)-[:USING]->(s:Source)
RETURN s.name AS source, count(*) AS tweet_count
ORDER BY tweet_count DESC
LIMIT 3","match
$t isa tweet;
$s isa source;
using (tweet_content: $t, platform: $s);
reduce $tweet_count = count($t) groupby $s;
sort $tweet_count desc;
limit 3;
fetch { ""source"": $s.source_name, ""tweet_count"": $tweet_count };"
150,Which three users have the highest 'betweenness' metric in the network?,"MATCH (u:User)
RETURN u.screen_name, u.betweenness
ORDER BY u.betweenness DESC
LIMIT 3","match
$u isa user, has betweenness $b;
sort $b desc;
limit 3;
fetch { ""screen_name"": $u.screen_name, ""betweenness"": $b };"
151,Find the top 5 hashtags mentioned by 'Neo4j'.,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:TAGS]->(hashtag:Hashtag)
RETURN hashtag.name AS hashtag, count(*) AS mentions
ORDER BY mentions DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet;
$hashtag isa hashtag;
posts (author: $me, content: $tweet);
tags (tagged_tweet: $tweet, tag: $hashtag);
reduce $mentions = count($tweet) groupby $hashtag;
sort $mentions desc;
limit 5;
fetch { ""hashtag"": $hashtag.hashtag_name, ""mentions"": $mentions };"
152,Who are the top 3 users that 'Neo4j' follows?,"MATCH (me:Me {name: 'Neo4j'})-[:FOLLOWS]->(followed:User)
RETURN followed.name AS user, followed.followers AS followers
ORDER BY followers DESC
LIMIT 3","match
$me isa me, has name ""Neo4j"";
$followed isa user, has followers $f;
follows (follower: $me, followed: $followed);
sort $f desc;
limit 3;
fetch { ""user"": $followed.name, ""followers"": $f };"
153,List the screen names of the top 5 users followed by the most number of other users.,"MATCH (u:User)<-[:FOLLOWS]-(follower:User)
WITH u, count(follower) AS follower_count
ORDER BY follower_count DESC
LIMIT 5
RETURN u.screen_name AS screen_name, follower_count","match
$u isa user;
$follower isa user;
follows (follower: $follower, followed: $u);
reduce $follower_count = count($follower) groupby $u;
sort $follower_count desc;
limit 5;
fetch { ""screen_name"": $u.screen_name, ""follower_count"": $follower_count };"
154,Which three tweets have the highest retweet counts?,"MATCH (t:Tweet)
RETURN t.text, t.favorites
ORDER BY t.favorites DESC
LIMIT 3","match
$t isa tweet, has text $txt;
retweets (original_tweet: $t, retweeting_tweet: $rt);
reduce $count = count($rt) groupby $txt;
sort $count desc;
limit 3;
fetch { ""text"": $txt, ""retweet_count"": $count };"
155,Identify the top 5 users who are followed by 'Neo4j'.,"MATCH (me:Me {screen_name: 'neo4j'})-[:FOLLOWS]->(followed:User)
RETURN followed.screen_name AS user, followed.followers AS followerCount
ORDER BY followerCount DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$followed isa user, has followers $f;
follows (follower: $me, followed: $followed);
sort $f desc;
limit 5;
fetch { ""user"": $followed.screen_name, ""followerCount"": $f };"
156,What are the top 3 locations where the most active users are based?,"MATCH (u:User)
WHERE u.location IS NOT NULL
WITH u.location AS location, count(u) AS num_users, sum(u.statuses) AS total_statuses
RETURN location, num_users, total_statuses
ORDER BY total_statuses DESC
LIMIT 3","match
$u isa user, has location $loc, has statuses $s;
reduce $total_statuses = sum($s), $num_users = count($u) groupby $loc;
sort $total_statuses desc;
limit 3;
fetch { ""location"": $loc, ""num_users"": $num_users, ""total_statuses"": $total_statuses };"
157,Which three tweets contain the word 'graph' in their text?,"MATCH (t:Tweet)
WHERE t.text CONTAINS 'graph'
RETURN t
LIMIT 3","match
$t isa tweet, has text $txt;
$txt like ""%graph%"";
limit 3;
fetch { ""text"": $txt, ""tweet_id"": $t.tweet_id, ""created_at"": $t.created_at };"
158,List the top 5 tweets which mention the user with the highest followers.,"MATCH (u:User)-[:MENTIONS]-(t:Tweet)
WHERE u.followers IS NOT NULL
WITH u, t
ORDER BY u.followers DESC
LIMIT 1
MATCH (t:Tweet)-[:MENTIONS]->(u) 
RETURN t.text AS tweet_text
ORDER BY t.favorites DESC
LIMIT 5","match
$u isa user, has followers $f;
$t isa tweet, has favorites $fav;
mentions (source_tweet: $t, mentioned_user: $u);
sort $f desc;
limit 5;
fetch { ""tweet_text"": $t.text };"
159,Who are the top 3 users that have interacted the most with 'Neo4j'?,"MATCH (me:Me {screen_name: 'neo4j'})<-[i:INTERACTS_WITH]-(u:User)
RETURN u.screen_name AS user, count(i) AS interactions
ORDER BY interactions DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$u isa user;
$i isa interacts_with (interactor: $u, target: $me);
reduce $interactions = count($i) groupby $u;
sort $interactions desc;
limit 3;
fetch { ""user"": $u.screen_name, ""interactions"": $interactions };"
160,What are the names of the top 3 hashtags used in tweets about technology?,"MATCH (t:Tweet)-[:TAGS]->(h:Hashtag)
WHERE t.text CONTAINS 'technology'
RETURN h.name as hashtag, count(*) as count
ORDER BY count DESC
LIMIT 3","match
$t isa tweet, has text $txt;
$h isa hashtag;
tags (tagged_tweet: $t, tag: $h);
$txt like ""%technology%"";
reduce $count = count($t) groupby $h;
sort $count desc;
limit 3;
fetch { ""hashtag"": $h.hashtag_name, ""count"": $count };"
161,Which three users have posted the most about 'education'?,"MATCH (u:User)-[:POSTS]->(t:Tweet)-[:TAGS]->(:Hashtag {name: 'education'})
RETURN u.name, u.screen_name, count(t) AS tweet_count
ORDER BY tweet_count DESC
LIMIT 3","match
$u isa user;
$t isa tweet;
$h isa hashtag, has hashtag_name ""education"";
posts (author: $u, content: $t);
tags (tagged_tweet: $t, tag: $h);
reduce $tweet_count = count($t) groupby $u;
sort $tweet_count desc;
limit 3;
fetch { ""name"": $u.name, ""screen_name"": $u.screen_name, ""tweet_count"": $tweet_count };"
162,Who are the top 3 users that 'Neo4j' has retweeted?,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:RETWEETS]->(retweeted_tweet:Tweet)<-[:POSTS]-(retweeted_user:User)
RETURN retweeted_user.screen_name AS retweeted_user, count(*) AS retweet_count
ORDER BY retweet_count DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet;
$retweeted_tweet isa tweet;
$retweeted_user isa user;
posts (author: $me, content: $tweet);
retweets (retweeting_tweet: $tweet, original_tweet: $retweeted_tweet);
posts (author: $retweeted_user, content: $retweeted_tweet);
reduce $retweet_count = count($tweet) groupby $retweeted_user;
sort $retweet_count desc;
limit 3;
fetch { ""retweeted_user"": $retweeted_user.screen_name, ""retweet_count"": $retweet_count };"
164,What are the top 3 external sources linked in tweets about software?,"MATCH (t:Tweet)-[:TAGS]->(:Hashtag {name: 'software'})
MATCH (t)-[:CONTAINS]->(l:Link)
WITH l.url AS url, count(*) AS count
ORDER BY count DESC
LIMIT 3
RETURN url, count","match
$t isa tweet;
$h isa hashtag, has hashtag_name ""software"";
$l isa link;
tags (tagged_tweet: $t, tag: $h);
contains (containing_tweet: $t, contained_link: $l);
reduce $count = count($t) groupby $l;
sort $count desc;
limit 3;
fetch { ""url"": $l.link_url, ""count"": $count };"
165,Which three tweets have the highest replies?,"MATCH (t:Tweet)-[:REPLY_TO]->(reply:Tweet)
RETURN t, count(reply) AS replies
ORDER BY replies DESC
LIMIT 3","match
$t isa tweet;
$reply isa tweet;
reply_to (original_tweet: $t, replying_tweet: $reply);
reduce $replies = count($reply) groupby $t;
sort $replies desc;
limit 3;
fetch { ""text"": $t.text, ""tweet_id"": $t.tweet_id, ""replies"": $replies };"
166,List the top 5 tweets by 'Neo4j' based on favorite counts.,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)
RETURN tweet.text, tweet.favorites
ORDER BY tweet.favorites DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet, has favorites $f;
posts (author: $me, content: $tweet);
sort $f desc;
limit 5;
fetch { ""text"": $tweet.text, ""favorites"": $f };"
167,What are the top 5 users with the highest betweenness scores?,"MATCH (u:User)
WHERE u.betweenness IS NOT NULL
RETURN u.screen_name, u.betweenness
ORDER BY u.betweenness DESC
LIMIT 5","match
$u isa user, has betweenness $b;
sort $b desc;
limit 5;
fetch { ""screen_name"": $u.screen_name, ""betweenness"": $b };"
168,List the first 3 users who have more than 10000 followers.,"MATCH (u:User)
WHERE u.followers > 10000
RETURN u.name, u.screen_name, u.followers
ORDER BY u.followers DESC
LIMIT 3","match
$u isa user, has followers $f;
$f > 10000;
sort $f desc;
limit 3;
fetch { ""name"": $u.name, ""screen_name"": $u.screen_name, ""followers"": $f };"
169,Which users follow 'Neo4j' and have a location specified as 'Graphs Are Everywhere'?,"MATCH (u:User)-[:FOLLOWS]->(:Me {screen_name: 'neo4j'})
WHERE u.location = 'Graphs Are Everywhere'
RETURN u","match
$u isa user, has location ""Graphs Are Everywhere"";
$me isa me, has screen_name ""neo4j"";
follows (follower: $u, followed: $me);
fetch { ""screen_name"": $u.screen_name, ""name"": $u.name, ""location"": $u.location };"
170,Find the first 3 tweets that have been retweeted more than 100 times.,"MATCH (t:Tweet)
WHERE t.favorites > 100
RETURN t
ORDER BY t.favorites DESC
LIMIT 3","match
$tweet isa tweet;
retweets (original_tweet: $tweet, retweeting_tweet: $retweet);
reduce $count = count groupby $tweet;
match
$count > 100;
sort $count desc;
limit 3;
fetch {
  ""tweet"": $tweet.text,
  ""retweets"": $count
};"
171,Identify the top 5 tweets tagged with the hashtag 'education'.,"MATCH (t:Tweet)-[:TAGS]->(h:Hashtag {name: 'education'})
RETURN t.text AS tweet_text, t.favorites AS favorites
ORDER BY t.favorites DESC
LIMIT 5","match
$t isa tweet, has favorites $f;
$h isa hashtag, has hashtag_name ""education"";
tags (tagged_tweet: $t, tag: $h);
sort $f desc;
limit 5;
fetch { ""tweet_text"": $t.text, ""favorites"": $f };"
172,Who are the top 5 most followed users that 'Neo4j' follows?,"MATCH (me:Me {screen_name: 'neo4j'})-[:FOLLOWS]->(followed:User)
RETURN followed.screen_name AS user, followed.followers AS follower_count
ORDER BY follower_count DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$followed isa user, has followers $f;
follows (follower: $me, followed: $followed);
sort $f desc;
limit 5;
fetch { ""user"": $followed.screen_name, ""follower_count"": $f };"
173,List the first 3 tweets posted using the source named 'Buffer'.,"MATCH (t:Tweet)-[:USING]->(s:Source {name: 'Buffer'})
RETURN t.text AS tweet_text
ORDER BY t.created_at
LIMIT 3","match
$t isa tweet, has created_at $ca;
$s isa source, has source_name ""Buffer"";
using (tweet_content: $t, platform: $s);
sort $ca asc;
limit 3;
fetch { ""tweet_text"": $t.text };"
175,Identify the first 3 users who mentioned 'Neo4j' in their tweets.,"MATCH (u:User)-[:POSTS]->(t:Tweet)-[:MENTIONS]->(:Me {name: 'Neo4j'})
RETURN u.name, u.screen_name, t.text
LIMIT 3","match
$u isa user;
$t isa tweet;
$me isa me, has name ""Neo4j"";
posts (author: $u, content: $t);
mentions (source_tweet: $t, mentioned_user: $me);
limit 3;
fetch { ""name"": $u.name, ""screen_name"": $u.screen_name, ""text"": $t.text };"
176,What are the first 3 tweets that contain a link starting with 'https://twitter.com'?,"MATCH (t:Tweet)-[:CONTAINS]->(l:Link)
WHERE l.url STARTS WITH 'https://twitter.com'
RETURN t.text, l.url
LIMIT 3","match
$t isa tweet;
$l isa link, has link_url $url;
contains (containing_tweet: $t, contained_link: $l);
$url like ""https://twitter.com%"";
limit 3;
fetch { ""text"": $t.text, ""url"": $url };"
177,List the top 5 users by the number of statuses they have posted.,"MATCH (u:User)
WHERE u.statuses IS NOT NULL
RETURN u.screen_name, u.statuses AS status_count
ORDER BY u.statuses DESC
LIMIT 5","match
$u isa user, has statuses $s;
sort $s desc;
limit 5;
fetch { ""screen_name"": $u.screen_name, ""status_count"": $s };"
178,Who are the top 3 users followed by 'Me' with the highest betweenness scores?,"MATCH (me:Me)-[:FOLLOWS]->(u:User)
RETURN u.screen_name, u.betweenness
ORDER BY u.betweenness DESC
LIMIT 3","match
$me isa me;
$u isa user, has betweenness $b;
follows (follower: $me, followed: $u);
sort $b desc;
limit 3;
fetch { ""screen_name"": $u.screen_name, ""betweenness"": $b };"
179,List the first 3 tweets that 'Neo4j' has retweeted.,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:RETWEETS]->(retweeted:Tweet)
RETURN retweeted.text
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet;
$retweeted isa tweet;
posts (author: $me, content: $tweet);
retweets (retweeting_tweet: $tweet, original_tweet: $retweeted);
limit 3;
fetch { ""text"": $retweeted.text };"
180,Which tweets mention 'Neo4j' and contain a hashtag? Show the first 3.,"MATCH (t:Tweet)-[:TAGS]->(:Hashtag)
WHERE t.text CONTAINS 'Neo4j'
RETURN t.text AS tweet_text
LIMIT 3","match
$t isa tweet, has text $txt;
$h isa hashtag;
tags (tagged_tweet: $t, tag: $h);
$txt like ""%Neo4j%"";
limit 3;
fetch { ""tweet_text"": $txt };"
182,List the first 3 users who interact most frequently with 'Neo4j' based on the INTERACTS_WITH relationship.,"MATCH (u:User)-[i:INTERACTS_WITH]->(me:Me {screen_name: 'neo4j'})
RETURN u.screen_name AS user, count(i) AS interactions
ORDER BY interactions DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$u isa user;
interacts_with (interactor: $u, target: $me);
reduce $interactions = count($u) groupby $u;
sort $interactions desc;
limit 3;
fetch { ""user"": $u.screen_name, ""interactions"": $interactions };"
183,Which users have amplified 'Neo4j' and also follow more than 1000 users? List the first 3.,"MATCH (me:Me {name: 'Neo4j'})<-[:AMPLIFIES]-(u:User)
WHERE u.following > 1000
RETURN u.name, u.screen_name, u.following
ORDER BY u.following DESC
LIMIT 3","match
$me isa me, has name ""Neo4j"";
$u isa user, has following $f;
amplifies (amplifier: $u, amplified_user: $me);
$f > 1000;
sort $f desc;
limit 3;
fetch { ""name"": $u.name, ""screen_name"": $u.screen_name, ""following"": $f };"
184,Identify the top 5 users who have a profile image URL ending with 'normal.jpg' and follow 'Neo4j'.,"MATCH (u:User)-[:FOLLOWS]->(:Me {name: 'Neo4j'})
WHERE u.profile_image_url ENDS WITH 'normal.jpg'
RETURN u.screen_name, u.profile_image_url
ORDER BY u.followers DESC
LIMIT 5","match
$me isa me, has name ""Neo4j"";
$u isa user, has profile_image_url $purl, has followers $f;
follows (follower: $u, followed: $me);
$purl like ""%normal.jpg"";
sort $f desc;
limit 5;
fetch { ""screen_name"": $u.screen_name, ""profile_image_url"": $purl };"
185,List the first 3 tweets that reply to another tweet and were created before March 2021.,"MATCH (t:Tweet)-[:REPLY_TO]->(replied_to:Tweet)
WHERE t.created_at < date(""2021-03-01"")
RETURN t, replied_to
LIMIT 3","match
$t isa tweet, has created_at $ca;
$replied_to isa tweet;
reply_to (replying_tweet: $t, original_tweet: $replied_to);
$ca < 2021-03-01T00:00:00;
limit 3;
fetch { ""tweet_text"": $t.text, ""tweet_created"": $ca, ""replied_to_text"": $replied_to.text };"
186,What are the top 5 hashtags used in tweets by 'Neo4j'?,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:TAGS]->(hashtag:Hashtag)
RETURN hashtag.name AS hashtag, count(*) AS count
ORDER BY count DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$tweet isa tweet;
$hashtag isa hashtag;
posts (author: $me, content: $tweet);
tags (tagged_tweet: $tweet, tag: $hashtag);
reduce $count = count($tweet) groupby $hashtag;
sort $count desc;
limit 5;
fetch { ""hashtag"": $hashtag.hashtag_name, ""count"": $count };"
187,Identify the first 3 links contained in tweets that have been favorited more than 200 times.,"MATCH (t:Tweet)-[:CONTAINS]->(l:Link)
WHERE t.favorites > 200
RETURN l.url
LIMIT 3","match
$t isa tweet, has favorites $f;
$l isa link;
contains (containing_tweet: $t, contained_link: $l);
$f > 200;
limit 3;
fetch { ""url"": $l.link_url };"
188,Who are the top 3 users that 'Neo4j' follows and who also follow 'Neo4j'?,"MATCH (me:Me {screen_name: 'neo4j'})-[:FOLLOWS]->(u:User)-[:FOLLOWS]->(me)
RETURN u.screen_name AS user, u.followers AS followers
ORDER BY followers DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$u isa user, has followers $f;
follows (follower: $me, followed: $u);
follows (follower: $u, followed: $me);
sort $f desc;
limit 3;
fetch { ""user"": $u.screen_name, ""followers"": $f };"
189,List the first 3 tweets created by users located in 'Graphs Are Everywhere' and posted after December 2020.,"MATCH (u:User {location: 'Graphs Are Everywhere'})-[:POSTS]->(t:Tweet)
WHERE t.created_at > date('2020-12-31')
RETURN t.text, t.created_at
ORDER BY t.created_at
LIMIT 3","match
$u isa user, has location ""Graphs Are Everywhere"";
$t isa tweet, has created_at $ca;
posts (author: $u, content: $t);
$ca > 2020-12-31T00:00:00;
sort $ca asc;
limit 3;
fetch { ""text"": $t.text, ""created_at"": $ca };"
190,"Which users follow 'Neo4j' and have a betweenness score higher than 300,000,000? Show the top 5.","MATCH (u:User)-[:FOLLOWS]->(:Me {screen_name: 'neo4j'})
WHERE u.betweenness > 300000000
RETURN u.screen_name, u.betweenness
ORDER BY u.betweenness DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$u isa user, has betweenness $b;
follows (follower: $u, followed: $me);
$b > 300000000;
sort $b desc;
limit 5;
fetch { ""screen_name"": $u.screen_name, ""betweenness"": $b };"
