original_index,question,cypher,typeql
125,List the first 3 users who have asked questions with exactly 2 tags.,"MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag)
WITH u, q, COUNT(t) AS tagCount
WHERE tagCount = 2
RETURN u.display_name, u.id, u.link
LIMIT 3","match
$u isa user;
$q isa question;
$t isa tag;
asked (asker: $u, asked_question: $q);
tagged (tagged_question: $q, tag: $t);
reduce $tagCount = count($t) groupby $u, $q;
match
$tagCount == 2;
$u has display_name $dn;
$u has user_id $uid;
$u has user_link $ul;
limit 3;
fetch {
  ""display_name"": $dn,
  ""user_id"": $uid,
  ""user_link"": $ul
};"
126,Which 3 users' questions have the most variations in favorites count?,"MATCH (u:User)-[:ASKED]->(q:Question)
WITH u, collect(q.favorites) AS favoritesList
WITH u, favoritesList, apoc.coll.max(favoritesList) - apoc.coll.min(favoritesList) AS favoritesVariation
ORDER BY favoritesVariation DESC
LIMIT 3
RETURN u.display_name AS user, favoritesVariation","with fun max_fav($u: user) -> integer:
  match
    asked (asker: $u, asked_question: $q);
    $q has favorites $f;
  return max($f);
with fun min_fav($u: user) -> integer:
  match
    asked (asker: $u, asked_question: $q);
    $q has favorites $f;
  return min($f);
match
  $u isa user;
let $max = max_fav($u);
let $min = min_fav($u);
let $variation = $max - $min;
sort $variation desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""favoritesVariation"": $variation
};"
127,Identify the first 3 questions asked by users who have a specific image in their profile.,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.image = ""https://lh3.googleusercontent.com/-NcFYSuXU0nk/AAA""
RETURN q
ORDER BY q.createdAt
LIMIT 3","match
$u isa user, has image ""https://lh3.googleusercontent.com/-NcFYSuXU0nk/AAA"";
$q isa question, has created_at $ca;
asked (asker: $u, asked_question: $q);
sort $ca;
limit 3;
fetch {
  ""question_id"": $q.question_id,
  ""title"": $q.title,
  ""text"": $q.text,
  ""link"": $q.link,
  ""created_at"": $q.created_at,
  ""score"": $q.score,
  ""up_votes"": $q.up_votes,
  ""down_votes"": $q.down_votes,
  ""favorites"": $q.favorites,
  ""answered"": $q.answered
};"
128,List the first 3 questions that have the word 'playground' in the title.,"MATCH (q:Question)
WHERE q.title CONTAINS 'playground'
RETURN q.title, q.link, q.createdAt
ORDER BY q.createdAt
LIMIT 3","match
$q isa question, has title $t, has created_at $ca;
$t like "".*playground.*"";
sort $ca asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""createdAt"": $ca
};"
129,Which 3 users have the most answered questions?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.answered = true
WITH u, COUNT(q) AS answeredQuestions
ORDER BY answeredQuestions DESC
LIMIT 3
RETURN u.display_name AS user, answeredQuestions","match
$u isa user;
$q isa question, has answered true;
asked (asker: $u, asked_question: $q);
reduce $count = count($q) groupby $u;
sort $count desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""answeredQuestions"": $count
};"
130,Identify the first 3 questions tagged with 'graphql-subscriptions' that have a positive score.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'graphql-subscriptions'})
WHERE q.score > 0
RETURN q.title, q.link, q.score
ORDER BY q.createdAt ASC
LIMIT 3","match
  $q isa question, has score $s;
  $s > 0;
  tagged (tagged_question: $q, tag: $t);
  $t isa tag, has tag_name ""graphql-subscriptions"";
  $q has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""score"": $s
};"
131,What are the top 5 questions asked by users with a reputation under 500?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.reputation < 500
RETURN q.title, q.link, q.createdAt, u.display_name, u.reputation
ORDER BY q.score DESC
LIMIT 5","match
$u isa user, has reputation $rep;
$rep < 500;
$q isa question, has score $s;
asked (asker: $u, asked_question: $q);
sort $s desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""created_at"": $q.created_at,
  ""display_name"": $u.display_name,
  ""reputation"": $rep
};"
132,"List the first 3 questions with a createdAt date exactly on January 1, 2020.","MATCH (q:Question)
WHERE date(q.createdAt) = date('2020-01-01')
RETURN q
LIMIT 3","match
$q isa question, has created_at $ca;
$ca >= 2020-01-01T00:00:00;
$ca < 2020-01-02T00:00:00;
limit 3;
fetch {
  ""question_id"": $q.question_id,
  ""title"": $q.title,
  ""created_at"": $q.created_at
};"
133,Which 3 users have asked the oldest questions in the database?,"MATCH (u:User)-[:ASKED]->(q:Question)
WITH u, q
ORDER BY q.createdAt ASC
LIMIT 3
RETURN u.display_name AS user, q.createdAt AS question_date","match
$u isa user;
$q isa question, has created_at $ca;
asked (asker: $u, asked_question: $q);
sort $ca asc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""question_date"": $ca
};"
134,Identify the first 3 questions with more than 3 tags.,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WITH q, COUNT(t) AS tagCount
WHERE tagCount > 3
RETURN q.title, q.link, q.createdAt
ORDER BY q.createdAt
LIMIT 3","match
$q isa question;
$t isa tag;
tagged (tagged_question: $q, tag: $t);
reduce $tag_count = count($t) groupby $q;
match
$tag_count > 3;
$q has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""created_at"": $ca
};"
136,List the first 3 questions that have been tagged with both 'apollo' and 'graphql'.,"MATCH (q:Question)-[:TAGGED]->(t1:Tag {name: 'apollo'}),
      (q)-[:TAGGED]->(t2:Tag {name: 'graphql'})
RETURN q.title AS title, q.link AS link, q.createdAt AS createdAt
ORDER BY q.createdAt ASC
LIMIT 3","match
$q isa question;
$t1 isa tag, has tag_name ""apollo"";
$t2 isa tag, has tag_name ""graphql"";
tagged (tagged_question: $q, tag: $t1);
tagged (tagged_question: $q, tag: $t2);
$q has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""createdAt"": $ca
};"
137,Which 3 users have the most questions with zero downVotes?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.downVotes = 0
WITH u, COUNT(q) AS questionCount
ORDER BY questionCount DESC
LIMIT 3
RETURN u.display_name AS userName, questionCount","match
$u isa user;
$q isa question, has down_votes 0;
asked (asker: $u, asked_question: $q);
reduce $count = count($q) groupby $u;
sort $count desc;
limit 3;
fetch {
  ""userName"": $u.display_name,
  ""questionCount"": $count
};"
140,List the first 3 questions that have been tagged with 'aws-lambda' and have a score of exactly 2.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'aws-lambda'})
WHERE q.score = 2
RETURN q.title, q.link, q.createdAt
ORDER BY q.createdAt
LIMIT 3","match
$q isa question, has score $s, has created_at $ca;
$s == 2;
$t isa tag, has tag_name ""aws-lambda"";
tagged (tagged_question: $q, tag: $t);
sort $ca asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""createdAt"": $q.created_at
};"
141,Which 3 users have the highest number of questions with a negative score?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.score < 0
WITH u, COUNT(q) AS negativeQuestionCount
ORDER BY negativeQuestionCount DESC
LIMIT 3
RETURN u.display_name AS user, negativeQuestionCount","match
$u isa user;
$q isa question, has score $s;
$s < 0;
asked (asker: $u, asked_question: $q);
reduce $count = count($q) groupby $u;
sort $count desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""negative_question_count"": $count
};"
142,Identify the first 3 questions that were asked by users with a display name starting with 'A'.,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.display_name STARTS WITH 'A'
RETURN q.title, q.link, q.createdAt
ORDER BY q.createdAt
LIMIT 3","match
$u isa user, has display_name $dn;
$dn like ""^A.*"";
$q isa question, has created_at $ca;
asked (asker: $u, asked_question: $q);
sort $ca asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""createdAt"": $ca
};"
143,What are the top 5 most recent questions tagged 'graphql'?,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'graphql'})
RETURN q.title, q.createdAt, q.link
ORDER BY q.createdAt DESC
LIMIT 5","match
$q isa question, has created_at $ca;
$t isa tag, has tag_name ""graphql"";
tagged (tagged_question: $q, tag: $t);
sort $ca desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""createdAt"": $ca,
  ""link"": $q.link
};"
144,What are the first 3 questions asked by the user with the lowest reputation?,"MATCH (u:User)-[:ASKED]->(q:Question)
WITH u, q
ORDER BY u.reputation ASC
LIMIT 1
WITH u, q
ORDER BY q.createdAt ASC
LIMIT 3
RETURN q.title, q.createdAt, q.link","match
$u isa user, has reputation $rep;
asked (asker: $u, asked_question: $q);
reduce $min_rep = min($rep);
match
$u2 isa user, has reputation $rep2;
$rep2 == $min_rep;
asked (asker: $u2, asked_question: $q2);
$q2 has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""title"": $q2.title,
  ""createdAt"": $q2.created_at,
  ""link"": $q2.link
};"
145,Which questions have been asked by users with more than 2000 reputation and have scores less than 0?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.reputation > 2000 AND q.score < 0
RETURN q.title AS question_title, q.link AS question_link, q.score AS question_score, u.display_name AS user_name, u.reputation AS user_reputation","match
$u isa user, has reputation $rep, has display_name $name;
$q isa question, has score $sc;
asked (asker: $u, asked_question: $q);
$rep > 2000;
$sc < 0;
fetch {
  ""question_title"": $q.title,
  ""question_link"": $q.link,
  ""question_score"": $sc,
  ""user_name"": $name,
  ""user_reputation"": $rep
};"
146,List the first 3 tags that appear most frequently across all questions.,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WITH t.name AS tagName, COUNT(q) AS tagCount
ORDER BY tagCount DESC
LIMIT 3
RETURN tagName, tagCount","match
$q isa question;
$t isa tag, has tag_name $name;
tagged (tagged_question: $q, tag: $t);
reduce $tag_count = count($q) groupby $name;
sort $tag_count desc;
limit 3;
fetch { ""tagName"": $name, ""tagCount"": $tag_count };"
147,What are the first 3 questions with the highest number of favorites?,"MATCH (q:Question)
RETURN q.title, q.favorites
ORDER BY q.favorites DESC
LIMIT 3","match
$q isa question, has favorites $f;
sort $f desc;
limit 3;
fetch {
  ""title"": $q.title,
  ""favorites"": $f
};"
148,Find the top 3 users by number of questions asked in 2020.,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.createdAt >= date(""2020-01-01"") AND q.createdAt < date(""2021-01-01"")
WITH u, COUNT(q) AS questions_asked
ORDER BY questions_asked DESC
LIMIT 3
RETURN u.display_name AS user, questions_asked","match
$u isa user;
$q isa question, has created_at $ca;
asked (asker: $u, asked_question: $q);
$ca >= 2020-01-01T00:00:00;
$ca < 2021-01-01T00:00:00;
reduce $count = count($q) groupby $u;
sort $count desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""questions_asked"": $count
};"
149,What are the titles of questions that have exactly 3 upVotes?,"MATCH (q:Question)
WHERE q.upVotes = 3
RETURN q.title","match
$q isa question, has up_votes 3;
fetch {
  ""title"": $q.title
};"
150,List all questions that were downvoted but have a score greater than zero.,"MATCH (q:Question)
WHERE q.downVotes > 0 AND q.score > 0
RETURN q.title, q.link, q.score, q.downVotes","match
$q isa question, has down_votes $dv, has score $s;
$dv > 0;
$s > 0;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""score"": $s,
  ""down_votes"": $dv
};"
151,Which questions tagged with 'apollo' have been asked by more than one user?,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'apollo'})
WITH q
MATCH (u:User)-[:ASKED]->(q)
WITH q, COUNT(u) AS userCount
WHERE userCount > 1
RETURN q.title AS questionTitle, q.link AS questionLink, userCount","match
$q isa question;
$t isa tag, has tag_name ""apollo"";
tagged (tagged_question: $q, tag: $t);
$u isa user;
asked (asker: $u, asked_question: $q);
reduce $userCount = count($u) groupby $q;
match $userCount > 1;
fetch {
  ""questionTitle"": $q.title,
  ""questionLink"": $q.link,
  ""userCount"": $userCount
};"
152,Provide the image links of users who asked questions about 'apollo-server-lambda'.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'apollo-server-lambda'})
MATCH (u:User)-[:ASKED]->(q)
RETURN u.image AS userImageLink","match
$t isa tag, has tag_name ""apollo-server-lambda"";
$q isa question;
tagged (tagged_question: $q, tag: $t);
$u isa user;
asked (asker: $u, asked_question: $q);
fetch {
  ""userImageLink"": $u.image
};"
153,List the top 5 questions based on their createdAt dates that have not been answered.,"MATCH (q:Question)
WHERE q.answered = false
RETURN q.title, q.createdAt
ORDER BY q.createdAt DESC
LIMIT 5","match
$q isa question, has answered false, has created_at $ca;
sort $ca desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""createdAt"": $ca
};"
154,Which tags are most commonly associated with questions having more than 10 upVotes?,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WHERE q.upVotes > 10
RETURN t.name AS tag, COUNT(q) AS question_count
ORDER BY question_count DESC","match
$q isa question, has up_votes $uv;
$uv > 10;
$t isa tag;
tagged (tagged_question: $q, tag: $t);
reduce $count = count($q) groupby $t;
sort $count desc;
fetch { ""tag"": $t.tag_name, ""question_count"": $count };"
155,How many users have asked questions that were tagged with 'graphql' and have a score of zero?,"MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag {name: 'graphql'})
WHERE q.score = 0
RETURN COUNT(DISTINCT u) AS userCount","match
$u isa user;
asked (asker: $u, asked_question: $q);
$q isa question, has score 0;
tagged (tagged_question: $q, tag: $t);
$t isa tag, has tag_name ""graphql"";
select $u;
distinct;
reduce $count = count;"
156,List the questions asked by users with display names containing 'Alex' and sort them by creation date.,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.display_name CONTAINS 'Alex'
RETURN q.title, q.createdAt, q.link
ORDER BY q.createdAt","match
$u isa user, has display_name $dn;
$dn like "".*Alex.*"";
asked (asker: $u, asked_question: $q);
$q isa question, has created_at $ca;
sort $ca asc;
fetch {
  ""title"": $q.title,
  ""createdAt"": $ca,
  ""link"": $q.link
};"
157,Which questions have an 'Internal server error' mentioned in their text and were created before 2021?,"MATCH (q:Question)
WHERE q.text CONTAINS 'Internal server error' AND q.createdAt < datetime('2021-01-01T00:00:00Z')
RETURN q.title, q.link, q.createdAt","match
$q isa question, has text $t, has created_at $ca;
$t like "".*Internal server error.*"";
$ca < 2021-01-01T00:00:00;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""created_at"": $ca
};"
158,What are the top 5 questions with the most downVotes?,"MATCH (q:Question)
RETURN q.title, q.downVotes
ORDER BY q.downVotes DESC
LIMIT 5","match
$q isa question, has down_votes $dv;
sort $dv desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""downVotes"": $dv
};"
159,Which questions tagged with 'aws-lambda' were created after 2019 and have downVotes?,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'aws-lambda'})
WHERE q.createdAt > datetime('2019-01-01T00:00:00Z') AND q.downVotes > 0
RETURN q.title AS title, q.link AS link, q.createdAt AS createdAt, q.downVotes AS downVotes","match
$q isa question, has created_at $ca, has down_votes $dv;
$t isa tag, has tag_name ""aws-lambda"";
tagged (tagged_question: $q, tag: $t);
$ca > 2019-01-01T00:00:00;
$dv > 0;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""createdAt"": $ca,
  ""downVotes"": $dv
};"
160,List the questions with a link that includes 'apollo' and their corresponding tags.,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WHERE q.link CONTAINS 'apollo'
RETURN q.title AS question_title, q.link AS question_link, collect(t.name) AS tags","match
$q isa question, has link $l, has title $t;
$l like "".*apollo.*"";
$tag isa tag, has tag_name $tn;
tagged (tagged_question: $q, tag: $tag);
fetch {
  ""question_title"": $t,
  ""question_link"": $l,
  ""tag"": $tn
};"
161,How many questions have been asked by users with no upVotes and no downVotes?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.upVotes = 0 AND q.downVotes = 0
RETURN count(q) AS numberOfQuestions","match
$q isa question, has up_votes $uv, has down_votes $dv;
$uv == 0;
$dv == 0;
asked (asker: $u, asked_question: $q);
reduce $count = count($q);"
162,What are the titles of the questions with a createdAt date on or after 2021-01-01 and less than 5 favorites?,"MATCH (q:Question)
WHERE q.createdAt >= datetime(""2021-01-01T00:00:00Z"") AND q.favorites < 5
RETURN q.title","match
$q isa question, has created_at $ca, has favorites $f;
$ca >= 2021-01-01T00:00:00;
$f < 5;
fetch {
  ""title"": $q.title
};"
163,Which users asked questions that have a link ending in '.com'?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.link ENDS WITH '.com'
RETURN u.display_name, u.id, u.link","match
  $u isa user;
  $q isa question, has link $l;
  $l like "".*\\.com"";
  asked (asker: $u, asked_question: $q);
fetch {
  ""display_name"": $u.display_name,
  ""user_id"": $u.user_id,
  ""user_link"": $u.user_link
};"
164,List all tags associated with questions that have been answered and have a score less than zero.,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WHERE q.answered = true AND q.score < 0
RETURN DISTINCT t.name","match
$q isa question, has answered true, has score $s;
$s < 0;
$t isa tag;
tagged (tagged_question: $q, tag: $t);
select $t;
distinct;
fetch {
  ""name"": $t.tag_name
};"
165,Which questions have been tagged with 'graphql-js' and asked by users with a reputation over 100000?,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'graphql-js'})
MATCH (u:User)-[:ASKED]->(q)
WHERE u.reputation > 100000
RETURN q.title AS question_title, q.link AS question_link, u.display_name AS user_name, u.reputation AS user_reputation","match
  $q isa question;
  $t isa tag, has tag_name ""graphql-js"";
  tagged (tagged_question: $q, tag: $t);
  $u isa user, has reputation $rep;
  $rep > 100000;
  asked (asker: $u, asked_question: $q);
fetch {
  ""question_title"": $q.title,
  ""question_link"": $q.link,
  ""user_name"": $u.display_name,
  ""user_reputation"": $rep
};"
166,List the top 3 questions by score that are also tagged with 'apollo-server-lambda'.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'apollo-server-lambda'})
RETURN q.title, q.score, q.link
ORDER BY q.score DESC
LIMIT 3","match
$q isa question;
$t isa tag, has tag_name ""apollo-server-lambda"";
tagged (tagged_question: $q, tag: $t);
$q has score $s;
sort $s desc;
limit 3;
fetch {
  ""title"": $q.title,
  ""score"": $s,
  ""link"": $q.link
};"
167,Which questions were asked by users who have an image link ending in '.com'?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.image ENDS WITH '.com'
RETURN q.title AS question_title, q.link AS question_link, u.display_name AS user_name","match
$u isa user, has display_name $dn, has image $img;
$img like "".*\\.com"";
$q isa question, has title $qt, has link $ql;
asked (asker: $u, asked_question: $q);
fetch {
  ""question_title"": $qt,
  ""question_link"": $ql,
  ""user_name"": $dn
};"
168,Find all questions asked by users with a reputation less than 500.,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.reputation < 500
RETURN q.title, q.link, q.createdAt, u.display_name, u.reputation","match
$u isa user, has reputation $rep, has display_name $dn;
$q isa question;
asked (asker: $u, asked_question: $q);
$rep < 500;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""createdAt"": $q.created_at,
  ""display_name"": $dn,
  ""reputation"": $rep
};"
169,Find all users who have asked questions that were tagged with 'graphql-subscriptions' and sort them by reputation.,"MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag {name: 'graphql-subscriptions'})
RETURN u.display_name, u.reputation
ORDER BY u.reputation DESC","match
$u isa user;
$q isa question;
$t isa tag, has tag_name ""graphql-subscriptions"";
asked (asker: $u, asked_question: $q);
tagged (tagged_question: $q, tag: $t);
$u has reputation $rep;
sort $rep desc;
fetch {
  ""display_name"": $u.display_name,
  ""reputation"": $rep
};"
170,List all questions asked by users whose display name ends with 'Le'.,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.display_name ENDS WITH 'Le'
RETURN q.title AS question_title, q.link AS question_link, q.createdAt AS created_at","match
$u isa user, has display_name $dn;
$dn like "".*Le"";
$q isa question;
asked (asker: $u, asked_question: $q);
fetch {
  ""question_title"": $q.title,
  ""question_link"": $q.link,
  ""created_at"": $q.created_at
};"
171,Provide details of questions with a score greater than 5 and tagged with 'graphql-js'.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'graphql-js'})
WHERE q.score > 5
RETURN q.id AS questionId, q.title AS title, q.text AS text, q.link AS link, q.createdAt AS createdAt, q.score AS score","match
  $q isa question,
    has score $s,
    has question_id $qid,
    has title $title,
    has text $text,
    has link $link,
    has created_at $created_at;
  $s > 5;
  $t isa tag, has tag_name ""graphql-js"";
  tagged (tagged_question: $q, tag: $t);
fetch {
  ""questionId"": $qid,
  ""title"": $title,
  ""text"": $text,
  ""link"": $link,
  ""createdAt"": $created_at,
  ""score"": $s
};"
172,What are the titles of the questions that have been answered and have no favorites?,"MATCH (q:Question)
WHERE q.answered = true AND q.favorites = 0
RETURN q.title","match
$q isa question, has answered true, has favorites 0;
fetch {
  ""title"": $q.title
};"
173,Which questions were asked most recently by users with an image link containing 'googleusercontent'?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.image CONTAINS 'googleusercontent'
RETURN q.title, q.createdAt, u.display_name
ORDER BY q.createdAt DESC
LIMIT 10","match
$u isa user, has image $img, has display_name $dn;
$img like "".*googleusercontent.*"";
$q isa question, has title $t, has created_at $ca;
asked (asker: $u, asked_question: $q);
sort $ca desc;
limit 10;
fetch {
  ""title"": $t,
  ""created_at"": $ca,
  ""display_name"": $dn
};"
174,Find questions with the title containing 'subscription' and list their associated tags.,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WHERE q.title CONTAINS 'subscription'
RETURN q.title AS question_title, collect(t.name) AS tags","match
$q isa question, has title $t;
$t like "".*subscription.*"";
$tag isa tag;
tagged (tagged_question: $q, tag: $tag);
fetch {
  ""question_title"": $t,
  ""tag"": $tag.tag_name
};"
175,List the dates when questions tagged with 'aws-lambda' were created.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'aws-lambda'})
RETURN q.createdAt AS creationDate","match
$q isa question;
$t isa tag, has tag_name ""aws-lambda"";
tagged (tagged_question: $q, tag: $t);
fetch {
  ""creationDate"": $q.created_at
};"
176,Which users have the highest reputation among those who asked questions in June 2020?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.createdAt >= datetime(""2020-06-01T00:00:00Z"") AND q.createdAt < datetime(""2020-07-01T00:00:00Z"")
RETURN u.display_name, u.reputation
ORDER BY u.reputation DESC
LIMIT 1","match
$u isa user, has reputation $rep;
$q isa question, has created_at $ca;
asked (asker: $u, asked_question: $q);
$ca >= 2020-06-01T00:00:00Z;
$ca < 2020-07-01T00:00:00Z;
sort $rep desc;
limit 1;
fetch {
  ""display_name"": $u.display_name,
  ""reputation"": $rep
};"
178,Provide the titles and links of questions that have more than 2 tags.,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WITH q, COUNT(t) AS tagCount
WHERE tagCount > 2
RETURN q.title AS title, q.link AS link","match
$q isa question;
tagged (tagged_question: $q, tag: $t);
reduce $tag_count = count($t) groupby $q;
match
$tag_count > 2;
fetch {
  ""title"": $q.title,
  ""link"": $q.link
};"
179,List all tags for questions that were asked by the user with the lowest reputation.,"// First, find the user with the lowest reputation
MATCH (u:User)
WITH u
ORDER BY u.reputation ASC
LIMIT 1

// Then, find all questions asked by this user
MATCH (u)-[:ASKED]->(q:Question)

// Finally, find all tags for these questions
MATCH (q)-[:TAGGED]->(t:Tag)
RETURN DISTINCT t.name AS tag","with fun min_reputation() -> integer :
  match $u isa user, has reputation $rep;
  return min($rep);
match
$u isa user, has reputation $rep;
let $min_rep = min_reputation();
$rep == $min_rep;
asked (asker: $u, asked_question: $q);
tagged (tagged_question: $q, tag: $t);
$t has tag_name $tn;
select $tn;
distinct;
fetch { ""tag"": $tn };"
180,Which questions received exactly 0 downVotes and were created in 2020?,"MATCH (q:Question)
WHERE q.downVotes = 0 AND q.createdAt >= datetime('2020-01-01T00:00:00Z') AND q.createdAt < datetime('2021-01-01T00:00:00Z')
RETURN q.title, q.link, q.createdAt","match
$q isa question, has down_votes $dv, has created_at $ca;
$dv == 0;
$ca >= 2020-01-01T00:00:00Z;
$ca < 2021-01-01T00:00:00Z;
fetch {
  ""title"": $q.title,
  ""link"": $q.link,
  ""createdAt"": $ca
};"
181,Which users with a reputation over 50000 asked questions that were later answered?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE u.reputation > 50000 AND q.answered = true
RETURN u.display_name, u.reputation, q.title, q.link","match
$u isa user, has reputation $rep, has display_name $dn;
$rep > 50000;
$q isa question, has answered true, has title $t, has link $l;
asked (asker: $u, asked_question: $q);
fetch {
  ""display_name"": $dn,
  ""reputation"": $rep,
  ""title"": $t,
  ""link"": $l
};"
182,What are the most common tags for questions that were answered?,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WHERE q.answered = true
RETURN t.name AS tag, COUNT(*) AS tag_count
ORDER BY tag_count DESC
LIMIT 10","match
$q isa question, has answered true;
tagged (tagged_question: $q, tag: $t);
$t has tag_name $tn;
reduce $tag_count = count($q) groupby $tn;
sort $tag_count desc;
limit 10;
fetch {
  ""tag"": $tn,
  ""tag_count"": $tag_count
};"
183,Which users asked questions with a score of zero and have an image link?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.score = 0 AND u.image IS NOT NULL
RETURN u.display_name, u.link, u.image","match
$u isa user, has image $img;
$q isa question, has score 0;
asked (asker: $u, asked_question: $q);
fetch {
  ""display_name"": $u.display_name,
  ""link"": $u.user_link,
  ""image"": $img
};"
184,What are the creation dates of questions that have not been answered and have more than 5 upVotes?,"MATCH (q:Question)
WHERE q.answered = false AND q.upVotes > 5
RETURN q.createdAt","match
$q isa question, has answered false, has up_votes $uv;
$uv > 5;
fetch {
  ""createdAt"": $q.created_at
};"
185,Find all questions tagged with 'graphql-subscriptions' and list their creation dates.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'graphql-subscriptions'})
RETURN q.title, q.createdAt","match
  $q isa question;
  $t isa tag, has tag_name ""graphql-subscriptions"";
  tagged (tagged_question: $q, tag: $t);
fetch {
  ""title"": $q.title,
  ""created_at"": $q.created_at
};"
186,Which user links are associated with questions that have a negative score?,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.score < 0
RETURN u.link","match
$u isa user;
$q isa question, has score $s;
$s < 0;
asked (asker: $u, asked_question: $q);
fetch {
  ""user_link"": $u.user_link
};"
187,What are the titles of questions that were tagged with 'aws-lambda' and have more than 10 upVotes?,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'aws-lambda'})
WHERE q.upVotes > 10
RETURN q.title","match
$q isa question, has up_votes $uv;
$t isa tag, has tag_name ""aws-lambda"";
tagged (tagged_question: $q, tag: $t);
$uv > 10;
fetch {
  ""title"": $q.title
};"
188,Provide the list of users who asked a question on the first day of any month.,"MATCH (u:User)-[:ASKED]->(q:Question)
WHERE q.createdAt.day = 1
RETURN u.display_name AS userName, q.title AS questionTitle, q.createdAt AS questionDate","match
$u isa user;
$q isa question, has created_at $ca;
asked (asker: $u, asked_question: $q);
$ca like "".*-01T.*"";
fetch { ""userName"": $u.display_name, ""questionTitle"": $q.title, ""questionDate"": $ca };"
189,Which questions have a link containing 'stackoverflow' and more than 1 favorite?,"MATCH (q:Question)
WHERE q.link CONTAINS 'stackoverflow' AND q.favorites > 1
RETURN q.title, q.link, q.favorites","match
$q isa question,
  has link $link,
  has favorites $fav;
$link like "".*stackoverflow.*"";
$fav > 1;
fetch {
  ""title"": $q.title,
  ""link"": $link,
  ""favorites"": $fav
};"
