original_index,question,cypher,typeql
152,Identify the top 3 largest disks by capacity in the DataCenter DC1.,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(:Rack)-[:HOLDS]->(m:Machine)-[:TYPE]->(t:Type)
RETURN t.name AS typeName, t.disk AS diskCapacity
ORDER BY t.disk DESC
LIMIT 3","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack;
holds (containing_rack: $rack, held_equipment: $m);
$m isa machine;
typed_as (machine: $m, spec: $t);
$t isa machine_type_spec, has name $tn, has disk $d;
sort $d desc;
limit 3;
fetch {
  ""typeName"": $tn,
  ""diskCapacity"": $d
};"
153,List all network IPs in zone 2.,"MATCH (n:Network)
WHERE n.zone = 2
RETURN n.ip","match
$n isa network, has zone 2;
fetch {
  ""ip"": $n.ip
};"
154,What is the maximum RAM capacity of types available in DataCenter DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(:Rack)-[:HOLDS]->(:Machine)-[:TYPE]->(t:Type)
RETURN MAX(t.ram) AS maxRamCapacity","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack;
holds (containing_rack: $rack, held_equipment: $m);
$m isa machine;
typed_as (machine: $m, spec: $t);
$t isa machine_type_spec, has ram $r;
reduce $max_ram = max($r);"
155,Find all services that listen on port 80.,"MATCH (s:Service)-[:LISTENS]->(p:Port {port: 80})
RETURN s.name","match
$s isa service;
$p isa port, has port_number 80;
listens (listening_process: $s, listened_port: $p);
fetch {
  ""name"": $s.name
};"
156,Which version of software is installed on OS named RHEL?,"MATCH (os:OS {name: 'RHEL'})-[:INSTANCE]->(version:Version)
RETURN version.name AS softwareVersion","match
$os isa os, has name ""RHEL"";
instance_of (running_instance: $os, template: $v);
$v isa version;
fetch {
  ""softwareVersion"": $v.name
};"
157,What are the dependencies of the software named RHEL?,"MATCH (s:Software {name: 'RHEL'})-[:DEPENDS_ON]->(dependency)
RETURN dependency.name AS DependencyName","match
$s isa software, has name ""RHEL"";
depends_on (dependent: $s, dependency: $dep);
$dep has name $dep_name;
fetch {
  ""DependencyName"": $dep_name
};"
158,List all processes run by the application named webserver.,"MATCH (app:Application {name: 'webserver'})-[:INSTANCE]->(proc:Process)
RETURN proc.name AS processName, proc.startTime AS startTime, proc.pid AS pid","match
  $app isa application, has name ""webserver"";
  instance_of (template: $app, running_instance: $proc);
  $proc isa process;
fetch {
  ""processName"": $proc.name,
  ""startTime"": $proc.start_time,
  ""pid"": $proc.pid
};"
159,Which services are started by machines in the DataCenter named DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(:Rack)-[:HOLDS]->(m:Machine)-[:RUNS]->(s:Service)
RETURN s.name AS service_name","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack;
holds (containing_rack: $rack, held_equipment: $m);
$m isa machine;
runs (host_machine: $m, running_process: $s);
$s isa service;
fetch {
  ""service_name"": $s.name
};"
160,Identify the applications running on machine named DC1-RCK-1-1-M-1.,"MATCH (m:Machine {name: 'DC1-RCK-1-1-M-1'})-[:RUNS]->(a:Application)
RETURN a.name","match
$m isa machine, has name ""DC1-RCK-1-1-M-1"";
runs (host_machine: $m, running_process: $a);
$a isa application;
fetch {
  ""name"": $a.name
};"
161,Which ports are exposed by the interface with IP 10.0.0.254?,"MATCH (i:Interface {ip: ""10.0.0.254""})-[:EXPOSES]->(p:Port)
RETURN p.port AS exposed_ports","match
$i isa interface, has ip ""10.0.0.254"";
exposes (exposing_interface: $i, exposed_port: $p);
fetch {
  ""exposed_ports"": $p.port_number
};"
162,What are the IP addresses of switches located in rack number 5?,"MATCH (r: Rack {rack: 5})-[:HOLDS]->(s: Switch)
RETURN s.ip AS switch_ip","match
$r isa rack, has rack_number 5;
holds (containing_rack: $r, held_equipment: $s);
$s isa switch;
fetch {
  ""switch_ip"": $s.ip
};"
163,How many different software versions are available for the software named RHEL?,"MATCH (s:Software {name: 'RHEL'})-[:VERSION]->(v:Version)
RETURN count(DISTINCT v.name) AS numberOfVersions","match
$s isa software, has name ""RHEL"";
has_version (versioned_software: $s, release_version: $v);
$v has name $vn;
select $vn;
distinct;
reduce $count = count($vn);"
164,List all switches in rack 1.,"MATCH (r:Rack {rack: 1})-[:HOLDS]->(s:Switch)
RETURN s.ip AS switch_ip","match
$r isa rack, has rack_number 1;
holds (containing_rack: $r, held_equipment: $s);
$s isa switch;
fetch {
  ""switch_ip"": $s.ip
};"
165,Which racks contain machines in zone 2?,"MATCH (rack:Rack)-[:HOLDS]->(machine:Machine)
WHERE rack.zone = 2
RETURN rack.name AS rackName","match
$rack isa rack, has zone 2;
$machine isa machine;
holds (containing_rack: $rack, held_equipment: $machine);
fetch {
  ""rackName"": $rack.name
};"
166,What are the first 3 egress names in the DataCenter DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(e:Egress)
RETURN e.name
LIMIT 3","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $e);
$e isa egress;
limit 3;
fetch {
  ""name"": $e.name
};"
167,Identify the top 5 networks by size within zone 3.,"MATCH (n:Network)
WHERE n.zone = 3
RETURN n.ip, n.size
ORDER BY n.size DESC
LIMIT 5","match
$n isa network, has zone 3, has size $s;
sort $s desc;
limit 5;
fetch {
  ""ip"": $n.ip,
  ""size"": $s
};"
168,Which interfaces connect to the router named DC1-R-2?,"MATCH (r:Router {name: 'DC1-R-2'})-[:ROUTES]->(i:Interface)
RETURN i.ip AS interface_ip","match
$r isa router, has name ""DC1-R-2"";
routes (routing_device: $r, routed_interface: $i);
fetch {
  ""interface_ip"": $i.ip
};"
169,How many racks are there in zone 4 of the DataCenter named DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(r:Rack {zone: 4})
RETURN count(r) AS numberOfRacks","match
$dc isa data_center, has name ""DC1"";
$r isa rack, has zone 4;
dc_contains (data_center: $dc, contained_equipment: $r);
reduce $count = count($r);"
170,List all routers in zone 1.,"MATCH (r:Router)
WHERE r.zone = 1
RETURN r.name","match
$r isa router, has zone 1, has name $n;
fetch {
  ""name"": $n
};"
171,"What are the names of all DataCenters located in Iceland, Rekjavik?","MATCH (dc:DataCenter {location: 'Iceland, Rekjavik'})
RETURN dc.name","match
$dc isa data_center, has location ""Iceland, Rekjavik"", has name $n;
fetch {
  ""name"": $n
};"
172,List the first 5 dependencies of the software 'logstash'.,"MATCH (s:Software {name: 'logstash'})-[:DEPENDS_ON]->(d)
RETURN d.name
LIMIT 5","match
$s isa software, has name ""logstash"";
depends_on (dependent: $s, dependency: $d);
$d has name $n;
limit 5;
fetch { ""name"": $n };"
173,Which machines are running applications that depend on the process '8966'?,"MATCH (p:Process {pid: 8966})<-[:DEPENDS_ON]-(a:Application)<-[:RUNS]-(m:Machine)
RETURN m.name AS machine_name","match
$p isa process, has pid 8966;
depends_on (dependent: $a, dependency: $p);
$a isa application;
runs (host_machine: $m, running_process: $a);
$m isa machine;
fetch {
  ""machine_name"": $m.name
};"
174,List all racks containing machines of type 'xxl'.,"MATCH (t:Type {type: 'xxl'})<-[:TYPE]-(m:Machine)<-[:HOLDS]-(r:Rack)
RETURN r.name AS rack_name","match
$t isa machine_type_spec, has machine_type ""xxl"";
typed_as (machine: $m, spec: $t);
$r isa rack;
holds (containing_rack: $r, held_equipment: $m);
fetch {
  ""rack_name"": $r.name
};"
175,What are the first 5 routers located in zone 2?,"MATCH (r:Router)
WHERE r.zone = 2
RETURN r.name
LIMIT 5","match
$r isa router, has zone 2;
limit 5;
fetch { ""name"": $r.name };"
176,What are the different types of machines that can run in a rack located in zone 4?,"MATCH (r:Rack {zone: 4})-[:HOLDS]->(m:Machine)-[:TYPE]->(t:Type)
RETURN DISTINCT t.type AS machineType","match
$r isa rack, has zone 4;
holds (containing_rack: $r, held_equipment: $m);
$m isa machine;
typed_as (machine: $m, spec: $t);
$t has machine_type $mt;
select $mt;
distinct;
fetch { ""machineType"": $mt };"
177,Identify the first 3 processes running on machine 'DC1-RCK-1-1-M-1' with a PID less than 5000.,"MATCH (m:Machine {name: 'DC1-RCK-1-1-M-1'})-[:RUNS]->(p:Process)
WHERE p.pid < 5000
RETURN p.name, p.startTime, p.pid
ORDER BY p.startTime
LIMIT 3","match
$m isa machine, has name ""DC1-RCK-1-1-M-1"";
runs (host_machine: $m, running_process: $p);
$p isa process, has pid $pid;
$pid < 5000;
$p has start_time $st;
sort $st asc;
limit 3;
fetch {
  ""name"": $p.name,
  ""start_time"": $st,
  ""pid"": $pid
};"
178,Which machines are type 'm' in DataCenter DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(rack:Rack)-[:HOLDS]->(machine:Machine)-[:TYPE]->(type:Type {type: 'm'})
RETURN machine.name","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack;
holds (containing_rack: $rack, held_equipment: $machine);
$machine isa machine;
typed_as (machine: $machine, spec: $spec);
$spec isa machine_type_spec, has machine_type ""m"";
fetch {
  ""machine_name"": $machine.name
};"
179,How many routers are there in DataCenter DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(r:Router)
RETURN count(r) AS numberOfRouters","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $r);
$r isa router;
reduce $count = count($r);"
180,Identify all software versions available for 'RHEL'.,"MATCH (s:Software {name: 'RHEL'})-[:VERSION]->(v:Version)
RETURN v.name AS version","match
$s isa software, has name ""RHEL"";
has_version (versioned_software: $s, release_version: $v);
$v isa version;
fetch {
  ""version"": $v.name
};"
181,Which machines are held in rack 'DC1-RCK-4-9'?,"MATCH (rack:Rack {name: 'DC1-RCK-4-9'})-[:HOLDS]->(machine:Machine)
RETURN machine.name","match
$rack isa rack, has name ""DC1-RCK-4-9"";
$m isa machine;
holds (containing_rack: $rack, held_equipment: $m);
fetch {
  ""name"": $m.name
};"
182,List all racks in zone 4 of DataCenter 'DC1'.,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(r:Rack {zone: 4})
RETURN r.name","match
$dc isa data_center, has name ""DC1"";
$r isa rack, has zone 4;
dc_contains (data_center: $dc, contained_equipment: $r);
fetch {
  ""name"": $r.name
};"
183,Which DataCenter contains the router named 'DC1-R-2'?,"MATCH (dc:DataCenter)-[:CONTAINS]->(r:Router {name: 'DC1-R-2'})
RETURN dc.name","match
$dc isa data_center;
$r isa router, has name ""DC1-R-2"";
dc_contains (data_center: $dc, contained_equipment: $r);
fetch {
  ""name"": $dc.name
};"
184,What are the names of routers located in zone 2?,"MATCH (r:Router)
WHERE r.zone = 2
RETURN r.name","match
$r isa router, has zone 2;
fetch {
  ""name"": $r.name
};"
185,Which ports do the applications named webapp listen to?,"MATCH (app:Application {name: 'webapp'})-[:LISTENS]->(port:Port)
RETURN port.port AS Port","match
$app isa application, has name ""webapp"";
listens (listening_process: $app, listened_port: $port);
$port isa port;
fetch {
  ""Port"": $port.port_number
};"
186,List the first 5 applications that depend on the process named 7.1.,"MATCH (p:Process {name: ""7.1""})-[:DEPENDS_ON]->(a:Application)
RETURN a.name
LIMIT 5","match
$p isa process, has name ""7.1"";
depends_on (dependent: $a, dependency: $p);
$a isa application;
limit 5;
fetch { ""name"": $a.name };"
187,Identify all services that started after timestamp 1606165629748.,"MATCH (s:Service)
WHERE s.startTime > 1606165629748
RETURN s.name, s.startTime","match
$s isa service, has start_time $st;
$st > 1606165629748;
fetch {
  ""name"": $s.name,
  ""start_time"": $st
};"
188,Which processes are instances of the version named 7.1?,"MATCH (v:Version {name: '7.1'})<-[:INSTANCE]-(p:Process)
RETURN p.name AS processName, p.startTime AS startTime, p.pid AS pid","match
$v isa version, has name ""7.1"";
$p isa process, has name $pn, has start_time $st, has pid $pid;
instance_of (running_instance: $p, template: $v);
fetch {
  ""processName"": $pn,
  ""startTime"": $st,
  ""pid"": $pid
};"
189,What are the dependencies of the version named 7.1?,"MATCH (v:Version {name: '7.1'})<-[:VERSION]-(s:Software)
OPTIONAL MATCH (s)-[:DEPENDS_ON]->(dep:Software)
OPTIONAL MATCH (s)-[:DEPENDS_ON]->(app:Application)
OPTIONAL MATCH (s)-[:DEPENDS_ON]->(srv:Service)
RETURN v.name AS version, 
       collect(DISTINCT dep.name) AS software_dependencies, 
       collect(DISTINCT app.name) AS application_dependencies, 
       collect(DISTINCT srv.name) AS service_dependencies","match
  $v isa version, has name ""7.1"";
  has_version (versioned_software: $s, release_version: $v);
  $s isa software;
  depends_on (dependent: $s, dependency: $dep);
  $dep has name $dep_name;
fetch {
  ""version"": $v.name,
  ""dependency"": $dep_name
};"
190,How many applications are dependent on the service named java?,"MATCH (s:Service {name: 'java'})<-[:DEPENDS_ON]-(a:Application)
RETURN count(a) AS numberOfDependentApplications","match
$s isa service, has name ""java"";
depends_on (dependent: $a, dependency: $s);
$a isa application;
reduce $count = count($a);"
191,Which routers connect to interfaces with IP addresses in the 10.2 range?,"MATCH (r:Router)-[:ROUTES]->(i:Interface)
WHERE i.ip STARTS WITH '10.2'
RETURN r.name AS router_name, i.ip AS interface_ip","match
$r isa router, has name $rn;
routes (routing_device: $r, routed_interface: $i);
$i isa interface, has ip $ip;
$ip like ""10.2.*"";
fetch {
  ""router_name"": $rn,
  ""interface_ip"": $ip
};"
192,What are the names of all applications that run on machine DC1-RCK-4-9-M-103?,"MATCH (m:Machine {name: 'DC1-RCK-4-9-M-103'})-[:RUNS]->(a:Application)
RETURN a.name","match
$m isa machine, has name ""DC1-RCK-4-9-M-103"";
$a isa application, has name $n;
runs (host_machine: $m, running_process: $a);
fetch {
  ""name"": $n
};"
193,List all the types of applications running in zone 3 of DataCenter DC1.,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(r:Rack {zone: 3})-[:HOLDS]->(m:Machine)-[:RUNS]->(a:Application)
RETURN DISTINCT a.name AS application_types","match
$dc isa data_center, has name ""DC1"";
$r isa rack, has zone 3;
dc_contains (data_center: $dc, contained_equipment: $r);
holds (containing_rack: $r, held_equipment: $m);
$m isa machine;
$a isa application, has name $app_name;
runs (host_machine: $m, running_process: $a);
select $app_name;
distinct;
fetch { ""application_types"": $app_name };"
194,How many machines are there in rack 10 of DataCenter DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(rack:Rack {rack: 10})-[:HOLDS]->(machine:Machine)
RETURN count(machine) AS numberOfMachines","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack, has rack_number 10;
holds (containing_rack: $rack, held_equipment: $m);
$m isa machine;
reduce $count = count($m);"
195,List all the dependencies of the process named 7.1.,"MATCH (p:Process {name: '7.1'})-[:DEPENDS_ON]->(dependency)
RETURN dependency.name AS DependencyName","match
$p isa process, has name ""7.1"";
depends_on (dependent: $p, dependency: $dep);
$dep has name $dep_name;
fetch {
  ""DependencyName"": $dep_name
};"
196,Which machines run the OS starting with 'RHE'?,"MATCH (os:OS)-[:INSTANCE]->(version:Version),
      (machine:Machine)-[:RUNS]->(os)
WHERE os.name STARTS WITH 'RHE'
RETURN machine.name","match
$machine isa machine, has name $mn;
$os isa os, has name $on;
$on like ""^RHE.*"";
runs (host_machine: $machine, running_process: $os);
fetch {
  ""machine_name"": $mn
};"
197,Identify the racks that hold switches with IP starting with '10.1'.,"MATCH (rack:Rack)-[:HOLDS]->(switch:Switch)
WHERE switch.ip STARTS WITH '10.1'
RETURN DISTINCT rack.name","match
$rack isa rack;
$switch isa switch, has ip $ip;
$ip like ""^10\\.1.*"";
holds (containing_rack: $rack, held_equipment: $switch);
select $rack;
distinct;
fetch { ""name"": $rack.name };"
198,What are the start times of applications named cms?,"MATCH (a:Application {name: 'cms'})
RETURN a.startTime","match
$a isa application, has name ""cms"", has start_time $st;
fetch {
  ""start_time"": $st
};"
199,How many different versions are there for the application named crm?,"MATCH (app:Application {name: 'crm'})-[:INSTANCE]->(software:Software)-[:VERSION]->(version:Version)
RETURN COUNT(DISTINCT version.name) AS numberOfVersions","match
$app isa application, has name ""crm"";
instance_of (running_instance: $app, template: $software);
$software isa software;
has_version (versioned_software: $software, release_version: $version);
$version has name $vname;
select $vname;
distinct;
reduce $count = count;"
200,Which applications listen on port 443?,"MATCH (p:Port {port: 443})<-[:LISTENS]-(a:Application)
RETURN a.name","match
$p isa port, has port_number 443;
listens (listening_process: $a, listened_port: $p);
$a isa application;
fetch {
  ""name"": $a.name
};"
202,List all services that depend on the process named 7.1.,"MATCH (p:Process {name: '7.1'})-[:DEPENDS_ON]->(s:Service)
RETURN s.name","match
  $p isa process, has name ""7.1"";
  depends_on (dependent: $p, dependency: $s);
  $s isa service;
fetch {
  ""name"": $s.name
};"
203,How many types of machines have a CPU greater than 16?,"MATCH (t:Type)
WHERE t.cpu > 16
RETURN count(DISTINCT t.name) AS numberOfMachineTypes","match
$t isa machine_type_spec, has cpu $c, has name $n;
$c > 16;
select $n;
distinct;
reduce $count = count;"
204,Which ports are used by the service named java in DataCenter DC1?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(:Rack)-[:HOLDS]->(m:Machine)-[:RUNS]->(s:Service {name: 'java'})-[:LISTENS]->(p:Port)
RETURN p.port AS Port","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack;
holds (containing_rack: $rack, held_equipment: $m);
$m isa machine;
runs (host_machine: $m, running_process: $s);
$s isa service, has name ""java"";
listens (listening_process: $s, listened_port: $p);
fetch {
  ""Port"": $p.port_number
};"
205,What are the IP addresses of interfaces connected to the network with IP 10.2?,"MATCH (network:Network {ip: '10.2'})-[:ROUTES]->(interface:Interface)
RETURN interface.ip AS interface_ip","match
$network isa network, has ip ""10.2"";
routes (routing_device: $network, routed_interface: $interface);
$interface isa interface;
fetch {
  ""interface_ip"": $interface.ip
};"
206,What are the start times of services run by machine DC1-RCK-4-9-M-103?,"MATCH (m:Machine {name: 'DC1-RCK-4-9-M-103'})-[:RUNS]->(s:Service)
RETURN s.startTime","match
$m isa machine, has name ""DC1-RCK-4-9-M-103"";
$s isa service;
runs (host_machine: $m, running_process: $s);
fetch {
  ""startTime"": $s.start_time
};"
207,List the first 3 services that started before timestamp 1606597376483 and are running on a machine in zone 4.,"MATCH (m:Machine)-[:RUNS]->(s:Service)
MATCH (m)-[:ROUTES]->(i:Interface)
MATCH (i)<-[:ROUTES]-(z:Zone {zone: 4})
WHERE s.startTime < 1606597376483
RETURN s.name, s.startTime
ORDER BY s.startTime ASC
LIMIT 3","match
  $m isa machine;
  $s isa service, has start_time $st;
  $st < 1606597376483;
  runs (host_machine: $m, running_process: $s);
  $i isa interface;
  routes (routing_device: $m, routed_interface: $i);
  $z isa network_zone, has zone 4;
  routes (routing_device: $z, routed_interface: $i);
sort $st asc;
limit 3;
fetch {
  ""name"": $s.name,
  ""startTime"": $st
};"
208,Which routers are connected to networks with IP '10.4'?,"MATCH (n:Network {ip: '10.4'})-[:ROUTES]->(i:Interface)<-[:ROUTES]-(r:Router)
RETURN r.name","match
$n isa network, has ip ""10.4"";
routes (routing_device: $n, routed_interface: $i);
routes (routing_device: $r, routed_interface: $i);
$r isa router;
fetch {
  ""name"": $r.name
};"
209,List the first 5 services that depend on the software 'RHEL'.,"MATCH (s:Service)-[:INSTANCE]->(sw:Software {name: 'RHEL'})
RETURN s.name
LIMIT 5","match
$s isa service;
$sw isa software, has name ""RHEL"";
instance_of (running_instance: $s, template: $sw);
limit 5;
fetch { ""name"": $s.name };"
210,List the first 5 applications that were started after timestamp 1606165629748.,"MATCH (app:Application)
WHERE app.startTime > 1606165629748
RETURN app.name, app.startTime
ORDER BY app.startTime
LIMIT 5","match
$app isa application, has name $n, has start_time $st;
$st > 1606165629748;
sort $st asc;
limit 5;
fetch {
  ""app.name"": $n,
  ""app.startTime"": $st
};"
211,Identify the first 3 networks with a zone of 4 that route through any interface.,"MATCH (n:Network)-[:ROUTES]->(i:Interface)
WHERE n.zone = 4
RETURN n.ip, n.zone
LIMIT 3","match
$n isa network, has zone 4;
routes (routing_device: $n, routed_interface: $i);
$i isa interface;
limit 3;
fetch {
  ""ip"": $n.ip,
  ""zone"": $n.zone
};"
212,How many different types of switches are held in rack 'DC1-RCK-1-1'?,"MATCH (rack:Rack {name: 'DC1-RCK-1-1'})-[:HOLDS]->(switch:Switch)
RETURN COUNT(DISTINCT switch.ip) AS numberOfSwitchTypes","match
$rack isa rack, has name ""DC1-RCK-1-1"";
$switch isa switch, has ip $ip;
holds (containing_rack: $rack, held_equipment: $switch);
reduce $count = count($ip);"
213,Which applications have dependencies on the service 'java'?,"MATCH (app:Application)-[:DEPENDS_ON]->(service:Service {name: 'java'})
RETURN app.name","match
$app isa application;
$service isa service, has name ""java"";
depends_on (dependent: $app, dependency: $service);
fetch {
  ""name"": $app.name
};"
214,List the first 5 machines connected to the network with IP '10.2'.,"MATCH (network:Network {ip: '10.2'})-[:ROUTES]->(interface:Interface)<-[:ROUTES]-(machine:Machine)
RETURN machine.name
LIMIT 5","match
$network isa network, has ip ""10.2"";
routes (routing_device: $network, routed_interface: $interface);
routes (routing_device: $machine, routed_interface: $interface);
$machine isa machine;
limit 5;
fetch {
  ""name"": $machine.name
};"
215,What are the first 3 services running on the OS 'RHEL'?,"MATCH (os:OS {name: 'RHEL'})-[:INSTANCE]->(version:Version)<-[:INSTANCE]-(service:Service)
RETURN service.name
LIMIT 3","match
$os isa os, has name ""RHEL"";
instance_of (running_instance: $os, template: $v);
$v isa version;
instance_of (running_instance: $service, template: $v);
$service isa service;
limit 3;
fetch {
  ""service_name"": $service.name
};"
216,Identify the first 5 racks that hold machines of type 'm'.,"MATCH (rack:Rack)-[:HOLDS]->(machine:Machine)-[:TYPE]->(type:Type {type: 'm'})
RETURN DISTINCT rack.name
LIMIT 5","match
$rack isa rack;
$machine isa machine;
$type isa machine_type_spec, has machine_type ""m"";
holds (containing_rack: $rack, held_equipment: $machine);
typed_as (machine: $machine, spec: $type);
select $rack;
distinct;
limit 5;
fetch {
  ""rack_name"": $rack.name
};"
217,List the first 3 processes that have a PID greater than 5000 and are running on a machine in zone 1.,"MATCH (z:Zone {zone: 1})-[:ROUTES]->(:Interface)<-[:ROUTES]-(m:Machine)-[:RUNS]->(p:Process)
WHERE p.pid > 5000
RETURN p.name, p.pid, m.name
LIMIT 3","match
$z isa network_zone, has zone 1;
routes (routing_device: $z, routed_interface: $i);
routes (routing_device: $m, routed_interface: $i);
$m isa machine;
runs (host_machine: $m, running_process: $p);
$p isa process, has pid $pid;
$pid > 5000;
limit 3;
fetch {
  ""process_name"": $p.name,
  ""pid"": $pid,
  ""machine_name"": $m.name
};"
218,Which applications are listening on ports higher than 1024?,"MATCH (app:Application)-[:LISTENS]->(port:Port)
WHERE port.port > 1024
RETURN app.name AS ApplicationName","match
$app isa application, has name $n;
$port isa port, has port_number $pn;
listens (listening_process: $app, listened_port: $port);
$pn > 1024;
fetch {
  ""ApplicationName"": $n
};"
219,What are the first 3 versions of the OS running on machine 'DC1-RCK-1-1-M-1'?,"MATCH (m:Machine {name: 'DC1-RCK-1-1-M-1'})-[:RUNS]->(os:OS)-[:INSTANCE]->(v:Version)
RETURN v.name
ORDER BY v.name
LIMIT 3","match
$m isa machine, has name ""DC1-RCK-1-1-M-1"";
runs (host_machine: $m, running_process: $os);
$os isa os;
instance_of (running_instance: $os, template: $v);
$v isa version, has name $vn;
sort $vn asc;
limit 3;
fetch { ""name"": $vn };"
220,How many machines run the service 'java' in the DataCenter 'DC1'?,"MATCH (dc:DataCenter {name: 'DC1'})-[:CONTAINS]->(:Rack)-[:HOLDS]->(m:Machine)-[:RUNS]->(s:Service {name: 'java'})
RETURN count(m) AS numberOfMachines","match
$dc isa data_center, has name ""DC1"";
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack;
holds (containing_rack: $rack, held_equipment: $m);
$m isa machine;
runs (host_machine: $m, running_process: $s);
$s isa service, has name ""java"";
reduce $count = count($m);"
221,List all the software dependencies for the application 'crm'.,"MATCH (app:Application {name: 'crm'})-[:INSTANCE]->(software:Software)-[:DEPENDS_ON]->(dependency:Software)
RETURN DISTINCT dependency.name AS SoftwareDependencies","match
  $app isa application, has name ""crm"";
  instance_of (running_instance: $app, template: $software);
  $software isa software;
  depends_on (dependent: $software, dependency: $dep);
  $dep isa software, has name $dep_name;
select $dep_name;
distinct;
fetch {
  ""SoftwareDependencies"": $dep_name
};"
222,Which routers route through interface with IP '10.1.0.254'?,"MATCH (r:Router)-[:ROUTES]->(i:Interface {ip: '10.1.0.254'})
RETURN r.name","match
$r isa router;
$i isa interface, has ip ""10.1.0.254"";
routes (routing_device: $r, routed_interface: $i);
fetch {
  ""name"": $r.name
};"
223,What are the first 3 types of machines available in zone 3?,"MATCH (z:Zone {zone: 3})-[:ROUTES]->(:Interface)<-[:ROUTES]-(:Switch)<-[:HOLDS]-(r:Rack {zone: 3})-[:HOLDS]->(m:Machine)-[:TYPE]->(t:Type)
RETURN DISTINCT t.name
ORDER BY t.name
LIMIT 3","match
  $z isa network_zone, has zone 3;
  routes (routing_device: $z, routed_interface: $i);
  $s isa switch;
  routes (routing_device: $s, routed_interface: $i);
  $r isa rack, has zone 3;
  holds (containing_rack: $r, held_equipment: $s);
  $m isa machine;
  holds (containing_rack: $r, held_equipment: $m);
  typed_as (machine: $m, spec: $t);
  $t has name $tn;
select $tn;
distinct;
sort $tn asc;
limit 3;
fetch { ""name"": $tn };"
224,What are the first 5 services that started before timestamp 1606597376483 and are running on a machine in zone 3?,"MATCH (dc:DataCenter)-[:CONTAINS]->(rack:Rack {zone: 3})-[:HOLDS]->(machine:Machine)-[:RUNS]->(service:Service)
WHERE service.startTime < 1606597376483
RETURN service.name, service.startTime
ORDER BY service.startTime ASC
LIMIT 5","match
$dc isa data_center;
dc_contains (data_center: $dc, contained_equipment: $rack);
$rack isa rack, has zone 3;
holds (containing_rack: $rack, held_equipment: $machine);
$machine isa machine;
runs (host_machine: $machine, running_process: $service);
$service isa service, has start_time $st;
$st < 1606597376483;
sort $st asc;
limit 5;
fetch {
  ""name"": $service.name,
  ""start_time"": $st
};"
225,List the first 5 applications that depend on the process '8966'.,"MATCH (p:Process {pid: 8966})<-[:DEPENDS_ON]-(a:Application)
RETURN a.name
LIMIT 5","match
$p isa process, has pid 8966;
$a isa application;
depends_on (dependent: $a, dependency: $p);
limit 5;
fetch {
  ""name"": $a.name
};"
226,How many interfaces are connected to router 'DC1-R-3'?,"MATCH (r:Router {name: 'DC1-R-3'})-[:ROUTES]->(i:Interface)
RETURN count(i) AS numberOfInterfaces","match
$r isa router, has name ""DC1-R-3"";
routes (routing_device: $r, routed_interface: $i);
reduce $count = count($i);"
227,Identify the first 3 machines that are of type 'xl'.,"MATCH (m:Machine)-[:TYPE]->(t:Type {type: 'xl'})
RETURN m.name
LIMIT 3","match
$m isa machine;
$t isa machine_type_spec, has machine_type ""xl"";
typed_as (machine: $m, spec: $t);
limit 3;
fetch {
  ""name"": $m.name
};"
229,List the first 3 services listening on port 80.,"MATCH (s:Service)-[:LISTENS]->(p:Port {port: 80})
RETURN s.name
LIMIT 3","match
$s isa service;
$p isa port, has port_number 80;
listens (listening_process: $s, listened_port: $p);
limit 3;
fetch {
  ""name"": $s.name
};"
