original_index,question,cypher,typeql
105,List the names of businesses in 'Burlingame' that have received a review from 'Angie' and the review dates.,"MATCH (u:User {name: 'Angie'})-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business {city: 'Burlingame'})
RETURN b.name AS businessName, r.date AS reviewDate","match
$u isa user, has name ""Angie"";
$r isa review, has date $d;
$b isa business, has city ""Burlingame"", has name $bn;
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
fetch {
  ""businessName"": $bn,
  ""reviewDate"": $d
};"
106,Which business in 'Missoula' has the most reviews from 'Will' and what are the review texts?,"MATCH (u:User {name: 'Will'})-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business {city: 'Missoula'})
WITH b, count(r) AS reviewCount, collect(r.text) AS reviewTexts
ORDER BY reviewCount DESC
LIMIT 1
RETURN b.name AS businessName, reviewTexts","match
$u isa user, has name ""Will"";
$b isa business, has city ""Missoula"";
$r isa review;
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
reduce $count = count($r) groupby $b;
sort $count desc;
limit 1;
match
wrote (author: $u2, review: $r2);
$u2 isa user, has name ""Will"";
reviews (review: $r2, reviewed_business: $b);
fetch { ""businessName"": $b.name, ""reviewTexts"": [ $r2.text ] };"
107,Find the top 5 businesses with reviews mentioning 'IPA' and the names of the reviewers.,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)<-[:WROTE]-(u:User)
WHERE r.text CONTAINS 'IPA'
RETURN b.name AS BusinessName, u.name AS ReviewerName, r.text AS ReviewText
ORDER BY r.stars DESC
LIMIT 5","match
$b isa business, has name $bn;
$r isa review, has text $rt, has stars $rs;
$u isa user, has name $un;
reviews (review: $r, reviewed_business: $b);
wrote (author: $u, review: $r);
$rt like "".*IPA.*"";
sort $rs desc;
limit 5;
fetch {
  ""BusinessName"": $bn,
  ""ReviewerName"": $un,
  ""ReviewText"": $rt
};"
108,List the top 5 reviews that mention 'breakfast' in their text.,"MATCH (r:Review)
WHERE r.text CONTAINS 'breakfast'
RETURN r
ORDER BY r.stars DESC
LIMIT 5","match
$r isa review, has text $t, has stars $s;
$t like "".*breakfast.*"";
sort $s desc;
limit 5;
fetch {
  ""text"": $r.text,
  ""stars"": $s,
  ""review_id"": $r.review_id
};"
109,Identify the first 3 businesses that have been reviewed by the user named 'Bob'.,"MATCH (u:User {name: 'Bob'})-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
RETURN b.name, b.address, b.city, b.state, b.businessId
ORDER BY r.date
LIMIT 3","match
$u isa user, has name ""Bob"";
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
$r has date $d;
sort $d;
limit 3;
fetch {
  ""name"": $b.name,
  ""address"": $b.address,
  ""city"": $b.city,
  ""state"": $b.state,
  ""businessId"": $b.business_id
};"
110,List the business names and review texts for the top 3 highest-rated reviews in 'Burlingame'.,"MATCH (b:Business)-[:IN_CATEGORY]->(:Category), 
      (r:Review)-[:REVIEWS]->(b), 
      (u:User)-[:WROTE]->(r)
WHERE b.city = 'Burlingame'
RETURN b.name AS businessName, r.text AS reviewText, r.stars AS rating
ORDER BY r.stars DESC
LIMIT 3","match
$b isa business, has city ""Burlingame"", has name $bn;
$r isa review, has stars $s, has text $rt;
reviews (review: $r, reviewed_business: $b);
sort $s desc;
limit 3;
fetch {
  ""businessName"": $bn,
  ""reviewText"": $rt,
  ""rating"": $s
};"
111,Which reviews have a star rating exactly 3.0 and mention 'wifi'?,"MATCH (r:Review)-[:REVIEWS]->(b:Business)
WHERE r.stars = 3.0 AND r.text CONTAINS 'wifi'
RETURN r.reviewId, r.text, r.stars, b.name","match
$r isa review, has review_id $rid, has text $t, has stars $s;
$b isa business, has name $bname;
reviews (review: $r, reviewed_business: $b);
$s == 3.0;
$t like "".*wifi.*"";
fetch {
  ""review_id"": $rid,
  ""text"": $t,
  ""stars"": $s,
  ""business_name"": $bname
};"
112,What are the business names and addresses for businesses that have received a review on '2018-09-10'?,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.date = date('2018-09-10')
RETURN b.name AS businessName, b.address AS businessAddress","match
  $b isa business, has name $name, has address $addr;
  $r isa review, has date $d;
  $d == 2018-09-10T00:00:00;
  reviews (review: $r, reviewed_business: $b);
fetch {
  ""businessName"": $name,
  ""businessAddress"": $addr
};"
113,List the first 5 categories that have been associated with more than three businesses.,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category)
WITH c, count(b) as businessCount
WHERE businessCount > 3
RETURN c.name AS categoryName
LIMIT 5","match
$b isa business;
$c isa category;
in_category (business: $b, category: $c);
reduce $count = count($b) groupby $c;
match
$count > 3;
limit 5;
fetch {
  ""categoryName"": $c.name
};"
114,Which users have written more than one review?,"MATCH (u:User)-[:WROTE]->(r:Review)
WITH u, COUNT(r) AS reviewCount
WHERE reviewCount > 1
RETURN u.name AS userName, reviewCount","match
$u isa user;
$r isa review;
wrote (author: $u, review: $r);
reduce $count = count($r) groupby $u;
match $count > 1;
fetch { ""userName"": $u.name, ""reviewCount"": $count };"
115,Which business located in 'Missoula' has the highest rating based on reviews?,"MATCH (b:Business {city: 'Missoula'})<-[:REVIEWS]-(r:Review)
RETURN b.name, AVG(r.stars) AS averageRating
ORDER BY averageRating DESC
LIMIT 1","match
$b isa business, has city ""Missoula"";
$r isa review, has stars $s;
reviews (reviewed_business: $b, review: $r);
reduce $avg = mean($s) groupby $b;
sort $avg desc;
limit 1;
fetch {
  ""name"": $b.name,
  ""averageRating"": $avg
};"
116,List all the reviews with a text containing 'car wash'.,"MATCH (r:Review)
WHERE r.text CONTAINS 'car wash'
RETURN r","match
$r isa review, has text $t;
$t like "".*car wash.*"";
fetch {
  ""review_id"": $r.review_id,
  ""text"": $r.text,
  ""stars"": $r.stars,
  ""date"": $r.date
};"
117,Find the first 5 businesses that have a category of 'Brewery'.,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category {name: 'Brewery'})
RETURN b.name, b.address, b.city, b.state, b.businessId
LIMIT 5","match
$b isa business;
$c isa category, has name ""Brewery"";
in_category (business: $b, category: $c);
limit 5;
fetch {
  ""name"": $b.name,
  ""address"": $b.address,
  ""city"": $b.city,
  ""state"": $b.state,
  ""businessId"": $b.business_id
};"
118,Which businesses in 'San Mateo' have been reviewed in August 2016?,"MATCH (b:Business)-[:IN_CATEGORY]->(:Category), 
      (r:Review)-[:REVIEWS]->(b), 
      (u:User)-[:WROTE]->(r)
WHERE b.city = 'San Mateo' 
  AND r.date >= date('2016-08-01') 
  AND r.date < date('2016-09-01')
RETURN b.name AS businessName","match
$b isa business, has city ""San Mateo"", has name $name;
$r isa review, has date $d;
reviews (review: $r, reviewed_business: $b);
$d >= 2016-08-01T00:00:00;
$d < 2016-09-01T00:00:00;
fetch {
  ""businessName"": $name
};"
119,Which users wrote reviews for businesses located at '111 E 5th Ave'?,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business {address: '111 E 5th Ave'})
RETURN u.name","match
  $u isa user;
  $r isa review;
  $b isa business, has address ""111 E 5th Ave"";
  wrote (author: $u, review: $r);
  reviews (review: $r, reviewed_business: $b);
fetch {
  ""name"": $u.name
};"
120,What are the addresses of the first 3 businesses named 'Neo4j'?,"MATCH (b:Business {name: 'Neo4j'})
RETURN b.address
LIMIT 3","match
$b isa business, has name ""Neo4j"";
limit 3;
fetch {
  ""address"": $b.address
};"
121,Retrieve the top 5 reviews with a rating of 4 stars or higher.,"MATCH (r:Review)-[:REVIEWS]->(b:Business)
WHERE r.stars >= 4.0
RETURN r.reviewId, r.text, r.stars, b.name
ORDER BY r.stars DESC
LIMIT 5","match
$r isa review, has stars $s, has review_id $rid, has text $t;
$b isa business, has name $bn;
reviews (review: $r, reviewed_business: $b);
$s >= 4.0;
sort $s desc;
limit 5;
fetch {
  ""reviewId"": $rid,
  ""text"": $t,
  ""stars"": $s,
  ""businessName"": $bn
};"
122,Which businesses have received a review that mentioned 'great selection'?,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.text CONTAINS 'great selection'
RETURN b.name","match
$b isa business;
$r isa review, has text $t;
$t like "".*great selection.*"";
reviews (reviewed_business: $b, review: $r);
fetch {
  ""name"": $b.name
};"
123,List all reviews written by the user named 'Angie'.,"MATCH (u:User {name: 'Angie'})-[:WROTE]->(r:Review)
RETURN r","match
$u isa user, has name ""Angie"";
wrote (author: $u, review: $r);
$r isa review;
fetch {
  ""review_id"": $r.review_id,
  ""text"": $r.text,
  ""stars"": $r.stars,
  ""date"": $r.date
};"
124,Which users have written a review for 'KettleHouse Brewing Co.'?,"MATCH (b:Business {name: 'KettleHouse Brewing Co.'})&lt;-[:REVIEWS]-(r:Review)&lt;-[:WROTE]-(u:User)
RETURN u.name","match
$b isa business, has name ""KettleHouse Brewing Co."";
reviews (reviewed_business: $b, review: $r);
wrote (author: $u, review: $r);
$u isa user;
fetch {
  ""name"": $u.name
};"
125,What are the names of the first 3 businesses categorized as a 'Library'?,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category {name: 'Library'})
RETURN b.name
LIMIT 3","match
$b isa business;
$c isa category, has name ""Library"";
in_category (business: $b, category: $c);
limit 3;
fetch {
  ""name"": $b.name
};"
126,Find the first 5 users who wrote a review with a rating of 5 stars.,"MATCH (u:User)-[:WROTE]->(r:Review)
WHERE r.stars = 5.0
RETURN u.name, r.reviewId
ORDER BY r.date
LIMIT 5","match
$u isa user;
$r isa review, has stars 5.0, has date $d;
wrote (author: $u, review: $r);
sort $d asc;
limit 5;
fetch {
  ""name"": $u.name,
  ""review_id"": $r.review_id
};"
127,Identify the top 3 businesses by name that are in the city of San Mateo.,"MATCH (b:Business)
WHERE b.city = 'San Mateo'
RETURN b.name
ORDER BY b.name
LIMIT 3","match
$b isa business, has city ""San Mateo"", has name $n;
sort $n asc;
limit 3;
fetch {
  ""name"": $n
};"
128,Which businesses in Burlingame have an address on California Dr?,"MATCH (b:Business)
WHERE b.city = 'Burlingame' AND b.address CONTAINS 'California Dr'
RETURN b.name, b.address","match
$b isa business, has city ""Burlingame"", has address $addr;
$addr like "".*California Dr.*"";
fetch {
  ""name"": $b.name,
  ""address"": $addr
};"
129,List all businesses located in Missoula.,"MATCH (b:Business)
WHERE b.city = 'Missoula'
RETURN b.name AS businessName, b.address AS businessAddress","match
$b isa business, has city ""Missoula"";
fetch {
  ""businessName"": $b.name,
  ""businessAddress"": $b.address
};"
130,Find the top 5 businesses with the highest average ratings and their addresses.,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WITH b, avg(r.stars) AS avgRating
ORDER BY avgRating DESC
LIMIT 5
RETURN b.name AS businessName, b.address AS address, avgRating","match
$b isa business;
$r isa review, has stars $s;
reviews (review: $r, reviewed_business: $b);
reduce $avg = mean($s) groupby $b;
sort $avg desc;
limit 5;
fetch {
  ""businessName"": $b.name,
  ""address"": $b.address,
  ""avgRating"": $avg
};"
131,List the cities and states for the businesses that have a name starting with 'Z'.,"MATCH (b:Business)
WHERE b.name STARTS WITH 'Z'
RETURN b.city, b.state","match
$b isa business, has name $n;
$n like ""Z.*"";
fetch {
  ""city"": $b.city,
  ""state"": $b.state
};"
132,List the users who have reviewed 'Ducky's Car Wash'.,"MATCH (b:Business {name: ""Ducky's Car Wash""})<-[:REVIEWS]-(r:Review)<-[:WROTE]-(u:User)
RETURN u.name","match
$b isa business, has name ""Ducky's Car Wash"";
$r isa review;
reviews (reviewed_business: $b, review: $r);
wrote (author: $u, review: $r);
$u isa user;
fetch {
  ""name"": $u.name
};"
133,Retrieve the names of businesses that have been categorized under both 'Brewery' and 'Restaurant'.,"MATCH (b:Business)-[:IN_CATEGORY]->(c1:Category {name: 'Brewery'}),
      (b)-[:IN_CATEGORY]->(c2:Category {name: 'Restaurant'})
RETURN b.name","match
$b isa business;
$c1 isa category, has name ""Brewery"";
$c2 isa category, has name ""Restaurant"";
in_category (business: $b, category: $c1);
in_category (business: $b, category: $c2);
fetch {
  ""name"": $b.name
};"
134,Which businesses have received reviews with a text mentioning 'books'?,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.text CONTAINS 'books'
RETURN b.name","match
$b isa business;
$r isa review, has text $t;
$t like "".*books.*"";
reviews (reviewed_business: $b, review: $r);
fetch {
  ""name"": $b.name
};"
135,Which businesses in 'Burlingame' have received reviews with a star rating of 3.5 or higher?,"MATCH (b:Business)-[:REVIEWS]-(r:Review)
WHERE b.city = 'Burlingame' AND r.stars >= 3.5
RETURN b.name AS BusinessName, b.address AS Address, r.stars AS StarRating","match
  $b isa business, has city ""Burlingame"", has name $bn, has address $ba;
  $r isa review, has stars $s;
  $s >= 3.5;
  reviews (reviewed_business: $b, review: $r);
fetch {
  ""BusinessName"": $bn,
  ""Address"": $ba,
  ""StarRating"": $s
};"
136,List the first 5 businesses that have received a review mentioning 'service'.,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.text CONTAINS 'service'
RETURN b.name
LIMIT 5","match
$b isa business;
$r isa review, has text $t;
$t like "".*service.*"";
reviews (review: $r, reviewed_business: $b);
limit 5;
fetch { ""name"": $b.name };"
137,Retrieve the names of the first 3 businesses that have been reviewed in December 2017.,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.date >= date('2017-12-01') AND r.date <= date('2017-12-31')
RETURN b.name
ORDER BY r.date
LIMIT 3","match
$b isa business;
$r isa review, has date $d;
reviews (review: $r, reviewed_business: $b);
$d >= 2017-12-01T00:00:00;
$d <= 2017-12-31T23:59:59;
sort $d asc;
limit 3;
fetch {
  ""name"": $b.name
};"
138,Which businesses located on '1st St' have received a review with a star rating of 4.0 or higher?,"MATCH (b:Business)-[:REVIEWS]-(r:Review)
WHERE b.address CONTAINS '1st St' AND r.stars >= 4.0
RETURN b.name AS BusinessName, b.address AS Address, r.stars AS StarRating","match
  $b isa business, has address $addr, has name $bname;
  $addr like "".*1st St.*"";
  $r isa review, has stars $s;
  $s >= 4.0;
  reviews (review: $r, reviewed_business: $b);
fetch {
  ""BusinessName"": $bname,
  ""Address"": $addr,
  ""StarRating"": $s
};"
139,List the first 5 reviews with a text mentioning 'sandwich'.,"MATCH (r:Review)
WHERE r.text CONTAINS 'sandwich'
RETURN r
LIMIT 5","match
$r isa review, has text $t;
$t like "".*sandwich.*"";
limit 5;
fetch {
  ""text"": $r.text,
  ""stars"": $r.stars,
  ""review_id"": $r.review_id
};"
140,Find the first 3 businesses that have been reviewed with a mention of 'library'.,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.text CONTAINS 'library'
RETURN b.name, b.address, b.city, b.state
LIMIT 3","match
$b isa business;
$r isa review, has text $t;
$t like "".*library.*"";
reviews (review: $r, reviewed_business: $b);
limit 3;
fetch {
  ""name"": $b.name,
  ""address"": $b.address,
  ""city"": $b.city,
  ""state"": $b.state
};"
141,Which businesses have been reviewed by all users?,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)<-[:WROTE]-(u:User)
WITH b, collect(DISTINCT u.userId) AS reviewers
MATCH (u:User)
WITH b, reviewers, collect(DISTINCT u.userId) AS allUsers
WHERE reviewers = allUsers
RETURN b.name AS businessName","match
$b isa business;
not {
  $u isa user;
  not {
    wrote (author: $u, review: $r);
    reviews (review: $r, reviewed_business: $b);
  };
};
fetch {
  ""businessName"": $b.name
};"
142,List the user names and review texts for reviews written in January 2016.,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
WHERE r.date >= date('2016-01-01') AND r.date < date('2016-02-01')
RETURN u.name AS userName, r.text AS reviewText","match
$u isa user, has name $uname;
$r isa review, has date $d, has text $rt;
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
$d >= 2016-01-01T00:00:00;
$d < 2016-02-01T00:00:00;
fetch {
  ""userName"": $uname,
  ""reviewText"": $rt
};"
143,Which business in 'San Mateo' has been reviewed most frequently?,"MATCH (b:Business {city: 'San Mateo'})<-[:REVIEWS]-(r:Review)
WITH b, COUNT(r) AS reviewCount
RETURN b.name AS businessName, reviewCount
ORDER BY reviewCount DESC
LIMIT 1","match
$b isa business, has city ""San Mateo"";
$r isa review;
reviews (review: $r, reviewed_business: $b);
reduce $count = count($r) groupby $b;
sort $count desc;
limit 1;
fetch {
  ""businessName"": $b.name,
  ""reviewCount"": $count
};"
144,What are the names of the first 3 businesses located in 'MT'?,"MATCH (b:Business)
WHERE b.state = 'MT'
RETURN b.name
ORDER BY b.name
LIMIT 3","match
$b isa business, has state ""MT"", has name $n;
sort $n;
limit 3;
fetch {
  ""name"": $n
};"
145,List the first 5 businesses that have not been reviewed yet.,"MATCH (b:Business)
WHERE NOT (b)<-[:REVIEWS]-(:Review)
RETURN b.name AS businessName, b.address AS address, b.city AS city, b.state AS state
LIMIT 5","match
$b isa business;
not { reviews (reviewed_business: $b); };
limit 5;
fetch {
  ""businessName"": $b.name,
  ""address"": $b.address,
  ""city"": $b.city,
  ""state"": $b.state
};"
146,List all reviews written in 2017 for businesses located on 'Broadway St'.,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
WHERE r.date >= date('2017-01-01') AND r.date <= date('2017-12-31')
  AND b.address CONTAINS 'Broadway St'
RETURN r","match
$u isa user;
$r isa review, has date $d, has review_id $rid;
$b isa business, has address $addr;
$addr like "".*Broadway St.*"";
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
$d >= 2017-01-01T00:00:00;
$d <= 2017-12-31T23:59:59;
fetch {
  ""review_id"": $r.review_id,
  ""date"": $d,
  ""text"": $r.text,
  ""stars"": $r.stars
};"
147,Retrieve the top 5 businesses that have been reviewed by users named 'Jenny'.,"MATCH (u:User {name: 'Jenny'})-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
RETURN b.name, COUNT(r) AS reviewCount
ORDER BY reviewCount DESC
LIMIT 5","match
$u isa user, has name ""Jenny"";
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
$b has name $bn;
reduce $count = count($r) groupby $b, $bn;
sort $count desc;
limit 5;
fetch {
  ""business_name"": $bn,
  ""review_count"": $count
};"
148,Which users wrote reviews for businesses located on 'Main St'?,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
WHERE b.address CONTAINS 'Main St'
RETURN u.name","match
  $u isa user;
  $b isa business, has address $addr;
  $addr like "".*Main St.*"";
  $r isa review;
  wrote (author: $u, review: $r);
  reviews (review: $r, reviewed_business: $b);
fetch {
  ""name"": $u.name
};"
149,List the business names and address for the top 3 businesses with the most reviews.,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WITH b, COUNT(r) AS reviewCount
ORDER BY reviewCount DESC
LIMIT 3
RETURN b.name AS businessName, b.address AS businessAddress","match
$b isa business;
$r isa review;
reviews (reviewed_business: $b, review: $r);
reduce $count = count($r) groupby $b;
sort $count desc;
limit 3;
fetch { ""businessName"": $b.name, ""businessAddress"": $b.address };"
150,Find the first 3 reviews with the lowest star ratings.,"MATCH (r:Review)
WITH r
ORDER BY r.stars ASC, r.date ASC
LIMIT 3
RETURN r.reviewId, r.text, r.stars, r.date","match
$r isa review, has stars $s, has date $d;
sort $s asc, $d asc;
limit 3;
fetch {
  ""reviewId"": $r.review_id,
  ""text"": $r.text,
  ""stars"": $s,
  ""date"": $d
};"
151,Which businesses have received reviews with texts containing the word 'IPA'?,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.text CONTAINS 'IPA'
RETURN b.name","match
$b isa business;
$r isa review, has text $t;
$t like "".*IPA.*"";
reviews (review: $r, reviewed_business: $b);
fetch {
  ""name"": $b.name
};"
152,What are the names of the businesses that are located at '200 W Pine St'?,"MATCH (b:Business {address: '200 W Pine St'})
RETURN b.name","match
$b isa business, has address ""200 W Pine St"";
fetch {
  ""name"": $b.name
};"
153,List the first 5 users who have written a review for a business in the category 'Car Wash'.,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category {name: 'Car Wash'})
MATCH (r:Review)-[:REVIEWS]->(b)
MATCH (u:User)-[:WROTE]->(r)
RETURN u.name AS userName
LIMIT 5","match
$b isa business;
$c isa category, has name ""Car Wash"";
in_category (business: $b, category: $c);
$r isa review;
reviews (review: $r, reviewed_business: $b);
$u isa user;
wrote (author: $u, review: $r);
limit 5;
fetch {
  ""userName"": $u.name
};"
154,Retrieve the names and locations of the first 3 businesses that have received at least one review with a star rating of 5.0.,"MATCH (b:Business)<-[:REVIEWS]-(r:Review)
WHERE r.stars = 5.0
RETURN b.name AS businessName, b.location AS businessLocation
LIMIT 3","match
$b isa business;
$r isa review, has stars 5.0;
reviews (review: $r, reviewed_business: $b);
limit 3;
fetch {
  ""businessName"": $b.name,
  ""businessLocation"": $b.location
};"
155,Which users have written a review for businesses located in 'CA'?,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
WHERE b.state = 'CA'
RETURN u.name","match
$u isa user;
$b isa business, has state ""CA"";
$r isa review;
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
fetch {
  ""name"": $u.name
};"
156,List the business names and user names for reviews written in September 2015.,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
WHERE r.date >= date('2015-09-01') AND r.date < date('2015-10-01')
RETURN b.name AS businessName, u.name AS userName","match
  $u isa user, has name $uname;
  $r isa review, has date $d;
  $b isa business, has name $bname;
  wrote (author: $u, review: $r);
  reviews (review: $r, reviewed_business: $b);
  $d >= 2015-09-01T00:00:00;
  $d < 2015-10-01T00:00:00;
fetch {
  ""businessName"": $bname,
  ""userName"": $uname
};"
157,Find the first 5 businesses located on 'Pine St' in any city.,"MATCH (b:Business)
WHERE b.address CONTAINS 'Pine St'
RETURN b.name, b.address, b.city, b.state
LIMIT 5","match
$b isa business, has address $addr, has name $name, has city $city, has state $state;
$addr like "".*Pine St.*"";
limit 5;
fetch {
  ""name"": $b.name,
  ""address"": $addr,
  ""city"": $city,
  ""state"": $state
};"
158,List all reviews with a star rating above 4.5.,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
WHERE r.stars > 4.5
RETURN r.reviewId AS reviewId, r.text AS reviewText, r.stars AS starRating, u.name AS userName, b.name AS businessName","match
  $u isa user;
  $r isa review, has stars $s;
  $b isa business;
  wrote (author: $u, review: $r);
  reviews (review: $r, reviewed_business: $b);
  $s > 4.5;
fetch {
  ""reviewId"": $r.review_id,
  ""reviewText"": $r.text,
  ""starRating"": $s,
  ""userName"": $u.name,
  ""businessName"": $b.name
};"
159,Which users have written reviews for businesses in 'Burlingame'?,"MATCH (u:User)-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business)
WHERE b.city = 'Burlingame'
RETURN DISTINCT u.name","match
$u isa user;
$r isa review;
$b isa business, has city ""Burlingame"";
wrote (author: $u, review: $r);
reviews (review: $r, reviewed_business: $b);
$u has name $name;
select $name;
distinct;
fetch { ""name"": $name };"
160,Which business has the most reviews in 'Missoula'?,"MATCH (b:Business)-[:IN_CATEGORY]->(:Category), (r:Review)-[:REVIEWS]->(b)
WHERE b.city = 'Missoula'
RETURN b.name AS business, COUNT(r) AS review_count
ORDER BY review_count DESC
LIMIT 1","match
$b isa business, has city ""Missoula"";
$r isa review;
reviews (review: $r, reviewed_business: $b);
reduce $count = count($r) groupby $b;
sort $count desc;
limit 1;
fetch { ""business"": $b.name, ""review_count"": $count };"
161,Find all businesses and their categories in the state of 'CA'.,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category)
WHERE b.state = 'CA'
RETURN b.name AS businessName, c.name AS categoryName","match
  $b isa business, has state ""CA"";
  $c isa category;
  in_category (business: $b, category: $c);
fetch {
  ""businessName"": $b.name,
  ""categoryName"": $c.name
};"
162,Which businesses on '1st St W' have been reviewed by 'Will' and what are the review texts?,"MATCH (u:User {name: 'Will'})-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business {address: '313 N 1st St W'})
RETURN b.name AS businessName, r.text AS reviewText","match
  $u isa user, has name ""Will"";
  wrote (author: $u, review: $r);
  reviews (review: $r, reviewed_business: $b);
  $b has address $addr;
  $addr like "".*1st St W.*"";
fetch {
  ""businessName"": $b.name,
  ""reviewText"": $r.text
};"
163,List all businesses in 'CA' that have been reviewed in '2017' and their corresponding categories.,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category),
      (r:Review)-[:REVIEWS]->(b),
      (u:User)-[:WROTE]->(r)
WHERE b.state = 'CA' AND r.date >= date('2017-01-01') AND r.date <= date('2017-12-31')
RETURN b.name AS businessName, c.name AS categoryName","match
$b isa business, has state ""CA"", has name $bn;
$c isa category, has name $cn;
$r isa review, has date $d;
in_category (business: $b, category: $c);
reviews (review: $r, reviewed_business: $b);
$d >= 2017-01-01T00:00:00;
$d <= 2017-12-31T23:59:59;
fetch {
  ""businessName"": $bn,
  ""categoryName"": $cn
};"
164,What are the names of businesses in 'Missoula' that are categorized as 'Breweries' and their review texts?,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category {name: 'Breweries'}),
      (r:Review)-[:REVIEWS]->(b)
WHERE b.city = 'Missoula'
RETURN b.name AS businessName, r.text AS reviewText","match
$b isa business, has city ""Missoula"", has name $bn;
$c isa category, has name ""Breweries"";
in_category (business: $b, category: $c);
$r isa review, has text $rt;
reviews (review: $r, reviewed_business: $b);
fetch {
  ""businessName"": $bn,
  ""reviewText"": $rt
};"
165,Find the businesses in 'San Mateo' that have been reviewed by 'Angie' and list the review dates.,"MATCH (u:User {name: 'Angie'})-[:WROTE]->(r:Review)-[:REVIEWS]->(b:Business {city: 'San Mateo'})
RETURN b.name AS businessName, r.date AS reviewDate","match
  $u isa user, has name ""Angie"";
  $b isa business, has city ""San Mateo"";
  wrote (author: $u, review: $r);
  reviews (review: $r, reviewed_business: $b);
fetch {
  ""businessName"": $b.name,
  ""reviewDate"": $r.date
};"
166,Which businesses in 'Burlingame' have been reviewed in '2015' and what are the review texts?,"MATCH (b:Business)-[:IN_CATEGORY]->(:Category), 
      (r:Review)-[:REVIEWS]->(b), 
      (u:User)-[:WROTE]->(r)
WHERE b.city = 'Burlingame' AND r.date >= date('2015-01-01') AND r.date < date('2016-01-01')
RETURN b.name AS businessName, r.text AS reviewText","match
  $b isa business, has city ""Burlingame"", has name $bn;
  $r isa review, has text $rt, has date $d;
  $d >= 2015-01-01T00:00:00;
  $d < 2016-01-01T00:00:00;
  reviews (review: $r, reviewed_business: $b);
fetch {
  ""businessName"": $bn,
  ""reviewText"": $rt
};"
167,List the names and categories of businesses on 'Broadway St' that have received a 5-star review.,"MATCH (b:Business)-[:IN_CATEGORY]->(c:Category), (r:Review)-[:REVIEWS]->(b)
WHERE b.address CONTAINS 'Broadway St' AND r.stars = 5.0
RETURN b.name AS businessName, c.name AS categoryName","match
$b isa business, has address $addr;
$addr like "".*Broadway St.*"";
$c isa category;
in_category (business: $b, category: $c);
$r isa review, has stars 5.0;
reviews (review: $r, reviewed_business: $b);
fetch {
  ""businessName"": $b.name,
  ""categoryName"": $c.name
};"
