source,database,original_index,confidence,check,detail,question,cypher,typeql
synthetic-2,movies,38,medium,cypher_wrong_label_property,"Cypher accesses r.summary but ""summary"" is not on :Person (exists on other types)",Who are the top 3 directors of movies that have been reviewed with a summary stating 'Pretty funny at times'?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:REVIEWED]-(r:Person)
WHERE r.summary = 'Pretty funny at times'
RETURN p.name AS Director, COUNT(m) AS MovieCount
ORDER BY MovieCount DESC
LIMIT 3","match
$p isa person;
$m isa movie;
directed (director: $p, film: $m);
$rev isa reviewed (reviewer: $r, film: $m);
$rev has summary ""Pretty funny at times"";
reduce $count = count($m) groupby $p;
sort $count desc;
limit 3;
fetch { ""Director"": $p.name, ""MovieCount"": $count };"
synthetic-2,movies,48,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)","Which movies have been reviewed with the summary 'Dark, but compelling'?","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Dark, but compelling'
RETURN m.title","match
$m isa movie;
$rel isa reviewed (reviewer: $p, film: $m);
$rel has summary ""Dark, but compelling"";
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,67,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)",List all movies with a 'Pretty funny at times' review summary.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Pretty funny at times'
RETURN m.title","match
$m isa movie;
$r isa reviewed (reviewer: $p, film: $m);
$r has summary ""Pretty funny at times"";
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,78,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)","List all movies that have a 'Fun, but a little far fetched' review summary.","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Fun, but a little far fetched'
RETURN m.title","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary ""Fun, but a little far fetched"";
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,84,medium,cypher_wrong_label_property,"Cypher accesses r.rating but ""rating"" is not on :Person (exists on other types)",Who has produced the highest-rated reviewed movie?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:REVIEWED]-(r:Person)
WITH p, m, MAX(r.rating) AS maxRating
ORDER BY maxRating DESC
LIMIT 1
RETURN p.name AS producer, m.title AS movie, maxRating AS rating","match
$p isa person;
$m isa movie;
produced (producer: $p, film: $m);
$rev isa reviewed (reviewer: $r, film: $m);
$rev has rating $rating;
reduce $maxRating = max($rating) groupby $p, $m;
sort $maxRating desc;
limit 1;
fetch {
  ""producer"": $p.name,
  ""movie"": $m.title,
  ""rating"": $maxRating
};"
synthetic-2,movies,120,medium,cypher_wrong_label_property,"Cypher accesses m.roles but ""roles"" is not on :Movie (exists on other types)",What are the roles of Keanu Reeves in the movies he acted in?,"MATCH (p:Person {name: ""Keanu Reeves""})-[:ACTED_IN]->(m:Movie)
RETURN m.title AS movie, p.name AS actor, m.roles AS roles","match
$p isa person, has name ""Keanu Reeves"";
$rel isa acted_in (actor: $p, film: $m);
$m isa movie;
fetch {
  ""movie"": $m.title,
  ""actor"": $p.name,
  ""roles"": [ $rel.roles ]
};"
synthetic-2,movies,123,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)","Display the top 5 movies that have been reviewed with the summary 'Dark, but compelling'.","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Dark, but compelling'
RETURN m.title, COUNT(p) AS review_count
ORDER BY review_count DESC
LIMIT 5","match
$m isa movie;
$p isa person;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary ""Dark, but compelling"";
reduce $review_count = count($p) groupby $m;
sort $review_count desc;
limit 5;
fetch { ""title"": $m.title, ""review_count"": $review_count };"
synthetic-2,movies,155,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",Which top 3 movies released before 1985 were reviewed with a rating above 90?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE m.released < 1985 AND p.rating > 90
RETURN m.title, m.released, p.rating
ORDER BY p.rating DESC
LIMIT 3","match
$m isa movie, has released $r;
$p isa person;
$rev isa reviewed (reviewer: $p, film: $m), has rating $rat;
$r < 1985;
$rat > 90;
sort $rat desc;
limit 3;
fetch {
  ""title"": $m.title,
  ""released"": $r,
  ""rating"": $rat
};"
synthetic-2,movies,176,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)","List the first 3 movies with a review summary of 'Fun, but a little far fetched'.","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Fun, but a little far fetched'
RETURN m.title
LIMIT 3","match
$m isa movie;
$p isa person;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary ""Fun, but a little far fetched"";
limit 3;
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,192,medium,cypher_wrong_label_property,"Cypher accesses r.summary but ""summary"" is not on :Person (exists on other types)","Which 3 movies reviewed with a summary 'Dark, but compelling' were produced by someone born before 1960?","MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:REVIEWED]-(r:Person)
WHERE p.born < 1960 AND r.summary = 'Dark, but compelling'
RETURN m.title
LIMIT 3","match
$p isa person, has born $b;
$b < 1960;
$m isa movie;
produced (producer: $p, film: $m);
$rev isa reviewed (reviewer: $r, film: $m);
$rev has summary ""Dark, but compelling"";
limit 3;
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,201,medium,cypher_wrong_label_property,"Cypher accesses r.summary but ""summary"" is not on :Person (exists on other types)",List the top 5 actors who acted in movies reviewed with a summary 'Slapstick redeemed only by the Robin Williams and '.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:REVIEWED]-(r:Person)
WHERE r.summary = 'Slapstick redeemed only by the Robin Williams and '
RETURN p.name AS actor, COUNT(m) AS movie_count
ORDER BY movie_count DESC
LIMIT 5","match
$p isa person, has name $name;
$m isa movie;
$r isa person;
acted_in (actor: $p, film: $m);
$rev isa reviewed (reviewer: $r, film: $m), has summary ""Slapstick redeemed only by the Robin Williams and "";
reduce $movie_count = count($m) groupby $p, $name;
sort $movie_count desc;
limit 5;
fetch { ""actor"": $name, ""movie_count"": $movie_count };"
synthetic-2,movies,230,medium,cypher_wrong_label_property,"Cypher accesses p.roles but ""roles"" is not on :Person (exists on other types)",List the roles of actors in the top 5 movies with the most votes.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, p, m.votes AS votes, m.title AS title, p.name AS actor, collect(p.roles) AS roles
ORDER BY votes DESC
LIMIT 5
RETURN title, actor, roles","match
$m isa movie, has title $title, has votes $votes;
$rel isa acted_in (actor: $p, film: $m), has roles $roles;
$p has name $actor;
sort $votes desc;
limit 5;
fetch {
  ""title"": $title,
  ""actor"": $actor,
  ""roles"": $roles
};"
synthetic-2,movies,245,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",What are the first 3 movies that received a review with a rating less than 50?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating < 50
RETURN m.title AS MovieTitle, p.rating AS Rating
ORDER BY p.rating ASC
LIMIT 3","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
$r < 50;
sort $r asc;
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""Rating"": $r
};"
synthetic-2,movies,254,medium,cypher_wrong_label_property,"Cypher accesses r.rating but ""rating"" is not on :Person (exists on other types)",What are the top 5 movies with the highest average review rating?,"MATCH (m:Movie)<-[:REVIEWED]-(r:Person)
WITH m, avg(r.rating) AS avgRating
RETURN m.title, avgRating
ORDER BY avgRating DESC
LIMIT 5","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
reduce $avg = mean($r) groupby $m;
sort $avg desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""avgRating"": $avg
};"
synthetic-2,movies,256,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)","What are the names of the movies that received a review summary 'Dark, but compelling'?","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Dark, but compelling'
RETURN m.title AS movieTitle","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m), has summary ""Dark, but compelling"";
$p isa person;
fetch {
  ""movieTitle"": $m.title
};"
synthetic-2,movies,305,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",Retrieve the top five movies released before 1985 that were reviewed with a rating above 85.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE m.released < 1985 AND p.rating > 85
RETURN m.title, m.released, p.rating
ORDER BY p.rating DESC
LIMIT 5","match
$m isa movie, has title $t, has released $r;
$r < 1985;
$rev isa reviewed (reviewer: $p, film: $m), has rating $rat;
$p isa person;
$rat > 85;
sort $rat desc;
limit 5;
fetch {
  ""title"": $t,
  ""released"": $r,
  ""rating"": $rat
};"
synthetic-2,movies,309,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)","Which 3 movies reviewed with a rating above 90 have the tagline 'Dark, but compelling'?","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE m.tagline = 'Dark, but compelling' AND p.rating > 90
RETURN m.title
LIMIT 3","match
  $m isa movie, has tagline ""Dark, but compelling"";
  $rev isa reviewed (reviewer: $p, film: $m), has rating $r;
  $p isa person;
  $r > 90;
sort $r desc;
limit 3;
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,355,medium,cypher_wrong_label_property,"Cypher accesses m.roles but ""roles"" is not on :Movie (exists on other types)",What are the common roles for Keanu Reeves across all his movies?,"MATCH (p:Person {name: ""Keanu Reeves""})-[:ACTED_IN]->(m:Movie)
WITH p, m
UNWIND m.roles AS role
RETURN role, COUNT(role) AS frequency
ORDER BY frequency DESC","match
$p isa person, has name ""Keanu Reeves"";
$rel isa acted_in (actor: $p, film: $m);
$rel has roles $role;
reduce $frequency = count($rel) groupby $role;
sort $frequency desc;"
synthetic-2,movies,358,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",Which movies have been reviewed with a rating of 100?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating = 100
RETURN m.title","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating 100;
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,419,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",Who directed the first 3 movies reviewed with a rating of 100 and what are their titles?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating = 100
WITH m
ORDER BY m.released
LIMIT 3
MATCH (d:Person)-[:DIRECTED]->(m)
RETURN d.name AS Director, m.title AS MovieTitle","match
$m isa movie, has title $t, has released $r;
$rev isa reviewed (reviewer: $p, film: $m), has rating 100;
$p isa person;
directed (director: $d, film: $m);
$d has name $dn;
sort $r asc;
limit 3;
fetch {
  ""Director"": $dn,
  ""MovieTitle"": $t
};"
synthetic-2,movies,426,medium,cypher_wrong_label_property,"Cypher accesses m.roles but ""roles"" is not on :Movie (exists on other types)",List the first 3 movies with at least one role listed as 'Villain' and their actors.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE 'Villain' IN m.roles
WITH m, p
LIMIT 3
RETURN m.title AS MovieTitle, collect(p.name) AS Actors","match
$m isa movie;
$p isa person;
$rel isa acted_in (actor: $p, film: $m), has roles ""Villain"";
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""Actor"": $p.name
};"
synthetic-2,movies,430,medium,cypher_wrong_label_property,"Cypher accesses p.roles but ""roles"" is not on :Person (exists on other types)",List the top 5 movies with roles including 'Doctor' and the actors who played them.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE 'Doctor' IN p.roles
WITH m, p
ORDER BY m.votes DESC
LIMIT 5
RETURN m.title AS MovieTitle, p.name AS ActorName, p.roles AS Roles","match
$m isa movie, has votes $v;
$p isa person;
$rel isa acted_in (actor: $p, film: $m), has roles $roles;
$roles like "".*Doctor.*"";
sort $v desc;
limit 5;
fetch {
  ""MovieTitle"": $m.title,
  ""ActorName"": $p.name,
  ""Roles"": $roles
};"
synthetic-2,movies,453,medium,cypher_wrong_label_property,"Cypher accesses m.roles but ""roles"" is not on :Movie (exists on other types)",List the first 3 movies with roles that include 'Captain' and their actors.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE 'Captain' IN m.roles
RETURN m.title AS movie, p.name AS actor
LIMIT 3","match
$m isa movie;
$p isa person;
$rel isa acted_in (actor: $p, film: $m);
$rel has roles $r;
$r like "".*Captain.*"";
limit 3;
fetch {
  ""movie"": $m.title,
  ""actor"": $p.name
};"
synthetic-2,movies,468,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",Find all movies with a rating above 90.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating > 90
RETURN m.title","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
$r > 90;
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,490,medium,cypher_wrong_label_property,"Cypher accesses r.rating but ""rating"" is not on :Person (exists on other types)",What are the first 3 movies produced by persons born before 1960 with a rating over 90?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:REVIEWED]-(r:Person)
WHERE p.born < 1960 AND r.rating > 90
RETURN m.title AS MovieTitle, m.released AS ReleaseYear
ORDER BY m.released
LIMIT 3","match
  $p isa person, has born $b;
  $b < 1960;
  produced (producer: $p, film: $m);
  $rev isa reviewed (reviewer: $r, film: $m);
  $rev has rating $rat;
  $rat > 90;
  $m has released $rel;
sort $rel asc;
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""ReleaseYear"": $rel
};"
synthetic-2,movies,518,medium,cypher_wrong_label_property,"Cypher accesses review.rating but ""rating"" is not on :Person (exists on other types)",Which 3 directors have the highest average movie rating for movies they directed?,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)<-[:REVIEWED]-(review:Person)
WITH director, avg(review.rating) AS avgRating
ORDER BY avgRating DESC
LIMIT 3
RETURN director.name AS Director, avgRating AS AverageRating","match
  $director isa person;
  directed (director: $director, film: $movie);
  $rev isa reviewed (reviewer: $reviewer, film: $movie);
  $rev has rating $r;
reduce $avg_rating = mean($r) groupby $director;
sort $avg_rating desc;
limit 3;
fetch {
  ""Director"": $director.name,
  ""AverageRating"": $avg_rating
};"
synthetic-2,movies,535,medium,cypher_wrong_label_property,"Cypher accesses m.summary but ""summary"" is not on :Movie (exists on other types)",List the first 3 movies to have been reviewed with a summary containing 'slapstick'.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE toLower(m.summary) CONTAINS 'slapstick'
RETURN m.title AS MovieTitle
ORDER BY m.released
LIMIT 3","match
$m isa movie, has released $r;
$rev isa reviewed (reviewer: $p, film: $m), has summary $s;
$p isa person;
$s like "".*slapstick.*"";
sort $r;
limit 3;
fetch {
  ""MovieTitle"": $m.title
};"
synthetic-2,movies,576,medium,cypher_wrong_label_property,"Cypher accesses r1.summary but ""summary"" is not on :Person (exists on other types)",List 3 movies with at least 2 reviews with a summary mentioning 'compelling'.,"MATCH (m:Movie)<-[:REVIEWED]-(r1:Person), (m)<-[:REVIEWED]-(r2:Person)
WHERE r1.summary CONTAINS 'compelling' AND r2.summary CONTAINS 'compelling' AND r1 <> r2
WITH m, COUNT(DISTINCT r1) AS reviewCount
WHERE reviewCount >= 2
RETURN m.title AS movieTitle
LIMIT 3","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m), has summary $s;
$s like "".*compelling.*"";
reduce $count = count($rev) groupby $m;
match $count >= 2;
limit 3;
fetch { ""movieTitle"": $m.title };"
synthetic-2,movies,576,medium,cypher_wrong_label_property,"Cypher accesses r2.summary but ""summary"" is not on :Person (exists on other types)",List 3 movies with at least 2 reviews with a summary mentioning 'compelling'.,"MATCH (m:Movie)<-[:REVIEWED]-(r1:Person), (m)<-[:REVIEWED]-(r2:Person)
WHERE r1.summary CONTAINS 'compelling' AND r2.summary CONTAINS 'compelling' AND r1 <> r2
WITH m, COUNT(DISTINCT r1) AS reviewCount
WHERE reviewCount >= 2
RETURN m.title AS movieTitle
LIMIT 3","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m), has summary $s;
$s like "".*compelling.*"";
reduce $count = count($rev) groupby $m;
match $count >= 2;
limit 3;
fetch { ""movieTitle"": $m.title };"
synthetic-2,movies,600,medium,cypher_wrong_label_property,"Cypher accesses m.summary but ""summary"" is not on :Movie (exists on other types)",What are the top 3 reviewed movies with summaries mentioning 'fun'?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE toLower(m.summary) CONTAINS 'fun'
RETURN m.title, COUNT(*) AS review_count
ORDER BY review_count DESC
LIMIT 3","match
$m isa movie, has title $t;
$rev isa reviewed (reviewer: $p, film: $m), has summary $s;
$p isa person;
$s like "".*fun.*"";
reduce $count = count($rev) groupby $m;
sort $count desc;
limit 3;
fetch { ""title"": $m.title };"
synthetic-2,movies,615,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)","Which movies have been reviewed with a summary 'Dark, but compelling'?","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Dark, but compelling'
RETURN m.title","match
$m isa movie;
$p isa person;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary ""Dark, but compelling"";
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,618,medium,cypher_wrong_label_property,"Cypher accesses p.roles but ""roles"" is not on :Person (exists on other types)",What are the most common roles in the movie 'The Matrix Revolutions'?,"MATCH (m:Movie {title: 'The Matrix Revolutions'})<-[:ACTED_IN]-(p:Person)
UNWIND p.roles AS role
RETURN role, COUNT(role) AS role_count
ORDER BY role_count DESC
LIMIT 1","match
$m isa movie, has title ""The Matrix Revolutions"";
$rel isa acted_in (actor: $p, film: $m);
$rel has roles $role;
reduce $count = count groupby $role;
sort $count desc;
limit 1;
fetch {
  ""role"": $role,
  ""role_count"": $count
};"
synthetic-2,movies,628,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",Name 3 movies reviewed with a rating over 90.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating > 90
RETURN m.title
LIMIT 3","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
$r > 90;
limit 3;
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,637,high,cypher_wrong_label_property,"Cypher accesses actor.roles but ""roles"" is not on :Person (exists on other types)",What are the top 3 shortest role lists in movies reviewed by persons born before 1960?,"MATCH (p:Person)-[:REVIEWED]->(m:Movie)<-[:ACTED_IN]-(actor:Person)
WHERE p.born < 1960
WITH m, actor, size(actor.roles) AS role_count
ORDER BY role_count ASC
LIMIT 3
RETURN m.title AS movie_title, actor.name AS actor_name, role_count","match
$p isa person, has born $b;
$b < 1960;
reviewed (reviewer: $p, film: $m);
$ai isa acted_in (actor: $actor, film: $m);
$ai has roles $r;
reduce $role_count = count($r) groupby $m, $actor, $ai;
sort $role_count asc;
limit 3;
fetch {
  ""movie_title"": $m.title,
  ""actor_name"": $actor.name,
  ""role_count"": $role_count
};"
synthetic-2,movies,639,medium,cypher_wrong_label_property,"Cypher accesses m.roles but ""roles"" is not on :Movie (exists on other types)",What are the roles of Keanu Reeves in movies with a released year divisible by 5?,"MATCH (p:Person {name: ""Keanu Reeves""})-[:ACTED_IN]->(m:Movie)
WHERE m.released % 5 = 0
RETURN m.title AS movie, m.released AS release_year, p.name AS actor, m.roles AS roles","match
  $p isa person, has name ""Keanu Reeves"";
  $rel isa acted_in (actor: $p, film: $m);
  $m has title $t, has released $r;
  $rel has roles $roles;
  $r % 5 == 0;
fetch {
  ""movie"": $t,
  ""release_year"": $r,
  ""actor"": $p.name,
  ""roles"": $roles
};"
synthetic-2,movies,647,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)",What are the summaries of reviews for 'Speed Racer'?,"MATCH (m:Movie {title: 'Speed Racer'})<-[:REVIEWED]-(p:Person)
RETURN p.name AS reviewer, p.summary AS review_summary","match
  $m isa movie, has title ""Speed Racer"";
  $rev isa reviewed (reviewer: $p, film: $m);
  $rev has summary $s;
  $p has name $n;
fetch {
  ""reviewer"": $n,
  ""review_summary"": $s
};"
synthetic-2,movies,661,medium,cypher_wrong_label_property,"Cypher accesses p.summary but ""summary"" is not on :Person (exists on other types)",What are the top 5 reviewed movies by summary 'An amazing journey'?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'An amazing journey'
RETURN m.title, COUNT(p) AS review_count
ORDER BY review_count DESC
LIMIT 5","match
$m isa movie;
$p isa person;
$rel isa reviewed (reviewer: $p, film: $m);
$rel has summary ""An amazing journey"";
reduce $count = count($p) groupby $m;
sort $count desc;
limit 5;
fetch { ""title"": $m.title, ""review_count"": $count };"
synthetic-2,movies,672,medium,cypher_wrong_label_property,"Cypher accesses m.roles but ""roles"" is not on :Movie (exists on other types)",What are the distinct roles played by Laurence Fishburne across all movies?,"MATCH (p:Person {name: ""Laurence Fishburne""})-[:ACTED_IN]->(m:Movie)
UNWIND m.roles AS role
RETURN DISTINCT role","match
$p isa person, has name ""Laurence Fishburne"";
$rel isa acted_in (actor: $p, film: $m);
$rel has roles $role;
select $role;
distinct;
fetch { ""role"": $role };"
synthetic-2,movies,689,medium,cypher_wrong_label_property,"Cypher accesses m.roles but ""roles"" is not on :Movie (exists on other types)",What are the roles of Keanu Reeves in movies released in the 1990s?,"MATCH (p:Person {name: ""Keanu Reeves""})-[:ACTED_IN]->(m:Movie)
WHERE m.released >= 1990 AND m.released < 2000
RETURN m.title AS movie, m.released AS release_year, p.name AS actor, m.roles AS roles","match
$p isa person, has name ""Keanu Reeves"";
$m isa movie, has released $r;
$r >= 1990;
$r < 2000;
$rel isa acted_in (actor: $p, film: $m);
fetch {
  ""movie"": $m.title,
  ""release_year"": $m.released,
  ""actor"": $p.name,
  ""roles"": [ $rel.roles ]
};"
synthetic-2,movies,711,medium,cypher_wrong_label_property,"Cypher accesses p.rating but ""rating"" is not on :Person (exists on other types)",Which movies have been reviewed with a rating exactly at 75?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating = 75
RETURN m.title","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m), has rating 75;
$p isa person;
fetch {
  ""title"": $m.title
};"
synthetic-2,movies,723,medium,cypher_wrong_label_property,"Cypher accesses p.roles but ""roles"" is not on :Person (exists on other types)",What are the most common roles in movies released before 1980?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE m.released < 1980
UNWIND p.roles AS role
RETURN role, COUNT(role) AS role_count
ORDER BY role_count DESC
LIMIT 10","match
$m isa movie, has released $r;
$r < 1980;
$rel isa acted_in (actor: $p, film: $m), has roles $role;
reduce $count = count groupby $role;
sort $count desc;
limit 10;
fetch {
  ""role"": $role,
  ""role_count"": $count
};"
synthetic-2,movies,727,medium,cypher_wrong_label_property,"Cypher accesses p.roles but ""roles"" is not on :Person (exists on other types)",List the roles of Keanu Reeves in 'The Matrix'.,"MATCH (p:Person {name: ""Keanu Reeves""})-[:ACTED_IN]->(m:Movie {title: ""The Matrix""})
RETURN p.name AS actor, m.title AS movie, p.roles AS roles","match
$p isa person, has name ""Keanu Reeves"";
$m isa movie, has title ""The Matrix"";
$rel isa acted_in (actor: $p, film: $m);
fetch {
  ""actor"": $p.name,
  ""movie"": $m.title,
  ""roles"": [ $rel.roles ]
};"
synthetic-2,movies,735,high,cypher_wrong_label_property,"Cypher accesses r.rating but ""rating"" is not on :Person (exists on other types)",Which movies released in the 2000s have been reviewed with a rating below 60?,"MATCH (m:Movie)-[:REVIEWED]->(r:Person)
WHERE m.released >= 2000 AND m.released < 2010 AND r.rating < 60
RETURN m.title","match
$m isa movie, has title $t, has released $r;
$r >= 2000;
$r < 2010;
$rev isa reviewed (reviewer: $p, film: $m), has rating $rat;
$rat < 60;
fetch {
  ""title"": $t
};"
synthetic-2,neoflix,108,medium,cypher_wrong_label_property,"Cypher accesses p.department but ""department"" is not on :Person (exists on other types)",List the top 5 movies with the most crew members in the 'Production' department.,"MATCH (m:Movie)<-[:CREW_FOR]-(p:Person)
WHERE p.department = 'Production'
WITH m, COUNT(p) AS crew_count
ORDER BY crew_count DESC
LIMIT 5
RETURN m.title AS MovieTitle, crew_count AS CrewCount","match
$m isa movie, has title $t;
$p isa person;
$rel isa crew_for (crew_member: $p, film: $m), has department ""Production"";
reduce $count = count($p) groupby $m;
sort $count desc;
limit 5;
fetch { ""MovieTitle"": $m.title, ""CrewCount"": $count };"
synthetic-2,neoflix,137,medium,cypher_wrong_label_property,"Cypher accesses p.character but ""character"" is not on :Person (exists on other types)",Show the first 5 movies that have a character named 'Charlie Wilson' in their cast.,"MATCH (m:Movie)<-[:CAST_FOR]-(p:Person)
WHERE p.character = 'Charlie Wilson'
RETURN m.title AS MovieTitle
LIMIT 5","match
$m isa movie, has title $t;
$rel isa cast_for (actor: $p, film: $m), has character ""Charlie Wilson"";
$p isa person;
limit 5;
fetch { ""MovieTitle"": $t };"
synthetic-2,neoflix,177,high,cypher_wrong_label_property,"Cypher accesses p.department but ""department"" is not on :Person (exists on other types)",Name the top 5 videos with the most crew members in the 'Production' department.,"MATCH (v:Video)-[:CREW_FOR]->(p:Person)
WHERE p.department = 'Production'
WITH v, COUNT(p) AS crew_count
ORDER BY crew_count DESC
LIMIT 5
RETURN v.title AS video_title, crew_count","match
$v isa video;
$p isa person;
$rel isa crew_for (film: $v, crew_member: $p);
$rel has department ""Production"";
reduce $crew_count = count($p) groupby $v;
sort $crew_count desc;
limit 5;
fetch {
  ""video_title"": $v.title,
  ""crew_count"": $crew_count
};"
synthetic-2,neoflix,222,medium,cypher_wrong_label_property,"Cypher accesses u.rating but ""rating"" is not on :User (exists on other types)",What are the first 3 movies that have been rated 5 or higher by more than one user?,"MATCH (m:Movie)<-[:RATED]-(u:User)
WHERE u.rating >= 5.0
WITH m, COUNT(DISTINCT u) AS userCount
WHERE userCount > 1
RETURN m.title AS MovieTitle, userCount
ORDER BY m.release_date
LIMIT 3","match
$m isa movie;
$u isa user;
$rel isa rated (reviewer: $u, rated_media: $m), has rating $r;
$r >= 5.0;
select $u, $m;
distinct;
reduce $user_count = count groupby $m;
match
$user_count > 1;
$m has release_date $rd;
sort $rd asc;
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""userCount"": $user_count
};"
synthetic-2,neoflix,442,medium,cypher_wrong_label_property,"Cypher accesses u.rating but ""rating"" is not on :User (exists on other types)",List the top 5 movies that have been rated over 8.0.,"MATCH (m:Movie)<-[:RATED]-(u:User)
WHERE u.rating > 8.0
RETURN m.title, m.average_vote, m.release_date
ORDER BY m.average_vote DESC
LIMIT 5","match
$m isa movie;
$rel isa rated (reviewer: $u, rated_media: $m);
$rel has rating $r;
$r > 8.0;
$m has average_vote $av;
sort $av desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""average_vote"": $av,
  ""release_date"": $m.release_date
};"
