original_index,question,cypher,typeql
69,Find the keys of the top 5 users who have an INTERACTED relationship with a size greater than 0.1.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE r.size > 0.1
RETURN u1.key AS userKey, COUNT(r) AS interactionCount
ORDER BY interactionCount DESC
LIMIT 5","match
$u1 isa user;
$rel isa interacted (source_user: $u1, target_user: $u2);
$rel has size $s;
$s > 0.1;
reduce $count = count($rel) groupby $u1;
sort $count desc;
limit 5;
fetch {
  ""userKey"": $u1.user_key,
  ""interactionCount"": $count
};"
70,Display the top 5 users with the highest ogWeight in their interactions.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
RETURN u1.label AS user, SUM(r.ogWeight) AS totalOgWeight
ORDER BY totalOgWeight DESC
LIMIT 5","match
$u1 isa user;
$rel isa interacted (source_user: $u1, target_user: $u2);
$rel has og_weight $w;
reduce $total = sum($w) groupby $u1;
sort $total desc;
limit 5;
fetch {
  ""user"": $u1.handle,
  ""totalOgWeight"": $total
};"
71,Retrieve the first 3 users with the smallest x-coordinate values who have interacted with others.,"MATCH (u:User)-[:INTERACTED]->(:User)
RETURN u
ORDER BY u.x ASC
LIMIT 3","match
$u isa user, has x_coordinate $x;
interacted (source_user: $u, target_user: $other);
$other isa user;
sort $x asc;
limit 3;
fetch {
  ""user"": $u
};"
72,Who are the users with the top 5 highest y-coordinate values and have at least one interaction?,"MATCH (u:User)-[:INTERACTED]->(:User)
WITH u, MAX(u.y) AS maxY
ORDER BY maxY DESC
LIMIT 5
RETURN u.label AS User, u.y AS Y_Coordinate","match
$u isa user, has y_coordinate $y;
interacted (source_user: $u, target_user: $other);
reduce $max_y = max($y) groupby $u;
sort $max_y desc;
limit 5;
fetch { ""User"": $u.handle, ""Y_Coordinate"": $max_y };"
73,List the users who have interacted and have a color code of '#FF4500'.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u1.color = '#FF4500' OR u2.color = '#FF4500'
RETURN DISTINCT u1.label AS User1, u2.label AS User2","match
$u1 isa user, has handle $h1;
$u2 isa user, has handle $h2;
interacted (source_user: $u1, target_user: $u2);
{ $u1 has color ""#FF4500""; } or { $u2 has color ""#FF4500""; };
select $h1, $h2;
distinct;
fetch { ""User1"": $h1, ""User2"": $h2 };"
74,What are the most common interaction weights among users who have interacted with more than two different users?,"MATCH (u:User)-[r:INTERACTED]->(u2:User)
WITH u, COUNT(DISTINCT u2) AS interactionCount
WHERE interactionCount > 2
MATCH (u)-[r:INTERACTED]->(u2)
RETURN r.weight AS weight, COUNT(r.weight) AS weightCount
ORDER BY weightCount DESC
LIMIT 10","match
$u isa user;
$rel isa interacted (source_user: $u, target_user: $u2);
reduce $interaction_count = count($u2) groupby $u;
match
$interaction_count > 2;
$rel2 isa interacted (source_user: $u);
$rel2 has weight $w;
reduce $weight_count = count($rel2) groupby $w;
sort $weight_count desc;
limit 10;
fetch {
  ""weight"": $w,
  ""weightCount"": $weight_count
};"
75,Find the top 3 users with the greatest number of interactions.,"MATCH (u:User)-[r:INTERACTED]->(:User)
WITH u, COUNT(r) AS interactions
ORDER BY interactions DESC
LIMIT 3
RETURN u.label AS user, interactions","match
$u isa user;
$r isa interacted (source_user: $u);
reduce $interactions = count($r) groupby $u;
sort $interactions desc;
limit 3;
fetch {
  ""user"": $u.handle,
  ""interactions"": $interactions
};"
76,Identify users who have interacted with someone and have an area size of exactly 2.6.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u1.area = 2.6
RETURN DISTINCT u1.label","match
$u1 isa user, has area 2.6;
interacted (source_user: $u1, target_user: $u2);
$u2 isa user;
select $u1;
distinct;
fetch { ""handle"": $u1.handle };"
77,Show the ogWeight and weight properties for interactions involving users with a label containing 'social'.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE u1.label CONTAINS 'social' OR u2.label CONTAINS 'social'
RETURN u1.label AS User1, u2.label AS User2, r.ogWeight, r.weight","match
$u1 isa user, has handle $h1;
$u2 isa user, has handle $h2;
$r isa interacted (source_user: $u1, target_user: $u2), has og_weight $ow, has weight $w;
{ $h1 like "".*social.*""; } or { $h2 like "".*social.*""; };
fetch {
  ""User1"": $h1,
  ""User2"": $h2,
  ""ogWeight"": $ow,
  ""weight"": $w
};"
78,List the interactions among the first 5 users with the largest size values.,"MATCH (u:User)
WITH u
ORDER BY u.size DESC
LIMIT 5
MATCH (u)-[r:INTERACTED]->(v:User)
RETURN u.label AS User1, v.label AS User2, r.weight AS InteractionWeight","match
$u isa user, has size $s;
sort $s desc;
limit 5;
fetch {
  ""User1"": $u.handle,
  ""interactions"": [
    match
    $rel isa interacted (source_user: $u, target_user: $v);
    $rel has weight $w;
    fetch { ""User2"": $v.handle, ""InteractionWeight"": $w };
  ]
};"
79,"Which users have a color property of ""#3CB371""? Please list the top 5.","MATCH (u:User)
WHERE u.color = ""#3CB371""
RETURN u.label
LIMIT 5","match
$u isa user, has color ""#3CB371"";
limit 5;
fetch {
  ""handle"": $u.handle
};"
80,Identify the top 5 users with an area property greater than 4.0.,"MATCH (u:User)
WHERE u.area > 4.0
RETURN u.label, u.area
ORDER BY u.area DESC
LIMIT 5","match
$u isa user, has area $a;
$a > 4.0;
sort $a desc;
limit 5;
fetch {
  ""handle"": $u.handle,
  ""area"": $a
};"
81,What are the first 3 users with a size property less than 2.0?,"MATCH (u:User)
WHERE u.size < 2.0
RETURN u
ORDER BY u.size
LIMIT 3","match
$u isa user, has size $s;
$s < 2.0;
sort $s asc;
limit 3;
fetch {
  ""handle"": $u.handle,
  ""user_key"": $u.user_key,
  ""x_coordinate"": $u.x_coordinate,
  ""y_coordinate"": $u.y_coordinate,
  ""color"": $u.color,
  ""area"": $u.area,
  ""size"": $u.size
};"
82,"List the top 5 users who interacted with a user whose color property is ""#1E90FF"".","MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE u1.color = ""#1E90FF""
RETURN u2.label AS user, COUNT(r) AS interactions
ORDER BY interactions DESC
LIMIT 5","match
$u1 isa user, has color ""#1E90FF"";
$r isa interacted (source_user: $u1, target_user: $u2);
reduce $count = count($r) groupby $u2;
sort $count desc;
limit 5;
fetch { ""user"": $u2.handle, ""interactions"": $count };"
83,Can you find 5 users who have interacted with others more than once?,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WITH u1, COUNT(r) AS interactions
WHERE interactions > 1
RETURN u1.label AS user, interactions
LIMIT 5","match
$u1 isa user;
$rel isa interacted (source_user: $u1, target_user: $u2);
reduce $interactions = count($rel) groupby $u1;
match
$interactions > 1;
sort $interactions desc;
limit 5;
fetch {
  ""user"": $u1.handle,
  ""interactions"": $interactions
};"
84,Provide the labels of the top 5 users with an x property value between -5000 and 0.,"MATCH (u:User)
WHERE u.x >= -5000 AND u.x <= 0
RETURN u.label
ORDER BY u.x DESC
LIMIT 5","match
$u isa user, has x_coordinate $x, has handle $h;
$x >= -5000.0;
$x <= 0.0;
sort $x desc;
limit 5;
fetch {
  ""label"": $h
};"
85,What are the first 3 users with a y property value greater than 10000?,"MATCH (u:User)
WHERE u.y > 10000
RETURN u
ORDER BY u.y
LIMIT 3","match
$u isa user, has y_coordinate $y;
$y > 10000.0;
sort $y;
limit 3;
fetch {
  ""handle"": $u.handle,
  ""user_key"": $u.user_key,
  ""x_coordinate"": $u.x_coordinate,
  ""y_coordinate"": $u.y_coordinate,
  ""color"": $u.color,
  ""area"": $u.area,
  ""size"": $u.size
};"
86,List the top 5 users who have an interaction weight greater than 5.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE r.weight > 5
RETURN u1.label AS User, SUM(r.weight) AS TotalWeight
ORDER BY TotalWeight DESC
LIMIT 5","match
$u1 isa user;
$r isa interacted (source_user: $u1, target_user: $u2), has weight $w;
$w > 5.0;
reduce $total_weight = sum($w) groupby $u1;
sort $total_weight desc;
limit 5;
fetch { ""User"": $u1.handle, ""TotalWeight"": $total_weight };"
87,Find all users who have interacted with 'vtcodes.dev'. List the top 5.,"MATCH (u1:User {label: 'vtcodes.dev'})-[:INTERACTED]->(u2:User)
RETURN u2.label AS interactedUser
LIMIT 5","match
$u1 isa user, has handle ""vtcodes.dev"";
interacted (source_user: $u1, target_user: $u2);
$u2 has handle $h;
limit 5;
fetch {
  ""interactedUser"": $h
};"
88,Who are the top 5 users that have interacted with someone with an area larger than 3.0?,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE u2.area > 3.0
RETURN u1.label AS User, COUNT(r) AS Interactions
ORDER BY Interactions DESC
LIMIT 5","match
$u1 isa user;
$u2 isa user, has area $a;
$a > 3.0;
$rel isa interacted (source_user: $u1, target_user: $u2);
reduce $count = count($rel) groupby $u1;
sort $count desc;
limit 5;
fetch { ""user"": $u1.handle, ""interactions"": $count };"
89,Which users have interacted with 'sarahgerrard.me'? Present the first 5.,"MATCH (u:User)-[:INTERACTED]->(target:User {label: ""sarahgerrard.me""})
RETURN u.label
LIMIT 5","match
$target isa user, has handle ""sarahgerrard.me"";
interacted (source_user: $u, target_user: $target);
$u isa user;
limit 5;
fetch { ""label"": $u.handle };"
90,Display the labels of 5 users who have an interaction size of 0.2.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE r.size = 0.2
RETURN u1.label, u2.label
LIMIT 5","match
$u1 isa user;
$u2 isa user;
$r isa interacted (source_user: $u1, target_user: $u2);
$r has size $s;
$s == 0.2;
limit 5;
fetch {
  ""u1_handle"": $u1.handle,
  ""u2_handle"": $u2.handle
};"
91,Identify the first 5 users who have interacted with a user labeled 'dwither.bsky.social'.,"MATCH (u:User {label: 'dwither.bsky.social'})-[:INTERACTED]->(interactedUser:User)
RETURN interactedUser
LIMIT 5","match
$u isa user, has handle ""dwither.bsky.social"";
interacted (source_user: $u, target_user: $other);
$other isa user;
limit 5;
fetch {
  ""user"": $other.handle
};"
92,List the top 5 users based on their size property in descending order.,"MATCH (u:User)
RETURN u.label, u.size
ORDER BY u.size DESC
LIMIT 5","match
$u isa user, has handle $h, has size $s;
sort $s desc;
limit 5;
fetch {
  ""handle"": $h,
  ""size"": $s
};"
93,What are the top 5 users with the smallest y property value?,"MATCH (u:User)
RETURN u.label, u.y
ORDER BY u.y ASC
LIMIT 5","match
$u isa user, has y_coordinate $y;
sort $y asc;
limit 5;
fetch {
  ""label"": $u.handle,
  ""y"": $y
};"
94,Which users have a label including 'social' and an area more than 2.0? List the top 5.,"MATCH (u:User)
WHERE u.label CONTAINS 'social' AND u.area > 2.0
RETURN u.label, u.area
ORDER BY u.area DESC
LIMIT 5","match
$u isa user, has handle $h, has area $a;
$h like "".*social.*"";
$a > 2.0;
sort $a desc;
limit 5;
fetch {
  ""label"": $h,
  ""area"": $a
};"
95,Display the first 3 users who have interacted with someone located at y values less than -5000.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u2.y < -5000
RETURN u1.label
LIMIT 3","match
$u1 isa user;
$u2 isa user, has y_coordinate $y;
$y < -5000.0;
interacted (source_user: $u1, target_user: $u2);
limit 3;
fetch {
  ""label"": $u1.handle
};"
96,Identify the first 5 users with an interaction ogWeight of 1.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE r.ogWeight = 1
RETURN u1.label AS User1, u2.label AS User2, r.ogWeight
LIMIT 5","match
$r isa interacted (source_user: $u1, target_user: $u2);
$r has og_weight $w;
$w == 1;
$u1 has handle $h1;
$u2 has handle $h2;
limit 5;
fetch {
  ""User1"": $h1,
  ""User2"": $h2,
  ""ogWeight"": $w
};"
97,What are the top 5 users who interacted with others having a color '#FF4500'?,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE u2.color = '#FF4500'
RETURN u1.label, COUNT(r) AS interactions
ORDER BY interactions DESC
LIMIT 5","match
$u1 isa user;
$u2 isa user, has color ""#FF4500"";
$rel isa interacted (source_user: $u1, target_user: $u2);
reduce $count = count($rel) groupby $u1;
sort $count desc;
limit 5;
fetch { ""handle"": $u1.handle, ""interactions"": $count };"
98,List the first 3 users with the largest area property.,"MATCH (u:User)
RETURN u.label, u.area
ORDER BY u.area DESC
LIMIT 3","match
$u isa user, has area $a;
sort $a desc;
limit 3;
fetch {
  ""handle"": $u.handle,
  ""area"": $a
};"
99,What are the average x and y coordinates of users who have interacted with users with a size smaller than 2?,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u2.size < 2
RETURN avg(u1.x) AS avg_x, avg(u1.y) AS avg_y","match
$u1 isa user, has x_coordinate $x, has y_coordinate $y;
$u2 isa user, has size $s;
$s < 2.0;
interacted (source_user: $u1, target_user: $u2);
reduce $avg_x = mean($x), $avg_y = mean($y);"
100,Who are the 3 users that have interacted the most frequently with others?,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WITH u1, COUNT(r) AS interactions
ORDER BY interactions DESC
LIMIT 3
RETURN u1.label AS User, interactions","match
$u1 isa user;
$rel isa interacted (source_user: $u1, target_user: $u2);
reduce $interactions = count($rel) groupby $u1;
sort $interactions desc;
limit 3;
fetch { ""User"": $u1.handle, ""interactions"": $interactions };"
101,Show the relationship properties for interactions between users with an area greater than 3.0.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE u1.area > 3.0 AND u2.area > 3.0
RETURN u1.label AS User1, u2.label AS User2, r.weight, r.ogWeight, r.size, r.key","match
$u1 isa user, has area $a1;
$u2 isa user, has area $a2;
$a1 > 3.0;
$a2 > 3.0;
$r isa interacted (source_user: $u1, target_user: $u2);
fetch {
  ""User1"": $u1.handle,
  ""User2"": $u2.handle,
  ""weight"": $r.weight,
  ""ogWeight"": $r.og_weight,
  ""size"": $r.size,
  ""key"": $r.interaction_key
};"
102,Find users who have interacted with more than three different users.,"MATCH (u:User)-[:INTERACTED]->(other:User)
WITH u, COUNT(DISTINCT other) AS interactionCount
WHERE interactionCount > 3
RETURN u.label AS userLabel, interactionCount","match
$u isa user;
interacted (source_user: $u, target_user: $other);
$other isa user;
select $u, $other;
distinct;
reduce $count = count($other) groupby $u;
match
$count > 3;
$u has handle $h;
fetch {
  ""userLabel"": $h,
  ""interactionCount"": $count
};"
103,What are the top 3 heaviest INTERACTED relationships by ogWeight?,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
RETURN u1.label AS User1, u2.label AS User2, r.ogWeight AS ogWeight
ORDER BY r.ogWeight DESC
LIMIT 3","match
$u1 isa user, has handle $h1;
$u2 isa user, has handle $h2;
$r isa interacted (source_user: $u1, target_user: $u2), has og_weight $w;
sort $w desc;
limit 3;
fetch {
  ""User1"": $h1,
  ""User2"": $h2,
  ""ogWeight"": $w
};"
104,List the 3 users with the most interactions based on the weight of the INTERACTED relationship.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WITH u1, SUM(r.weight) AS totalInteractions
ORDER BY totalInteractions DESC
LIMIT 3
RETURN u1.label AS User, totalInteractions","match
$u1 isa user;
$rel isa interacted (source_user: $u1, target_user: $u2);
$rel has weight $w;
reduce $total = sum($w) groupby $u1;
sort $total desc;
limit 3;
fetch { ""user"": $u1.handle, ""total_interactions"": $total };"
105,What are the labels of 3 users who have interacted with the user labeled 'chromevoid.bsky.social'?,"MATCH (u:User {label: 'chromevoid.bsky.social'})-[:INTERACTED]->(interactedUser:User)
RETURN interactedUser.label
LIMIT 3","match
  $u isa user, has handle ""chromevoid.bsky.social"";
  interacted (source_user: $u, target_user: $other);
  $other isa user;
limit 3;
fetch {
  ""label"": $other.handle
};"
106,Who are the top 5 users with a size less than 2.0?,"MATCH (u:User)
WHERE u.size < 2.0
RETURN u.label, u.size
ORDER BY u.size DESC
LIMIT 5","match
$u isa user, has size $s;
$s < 2.0;
sort $s desc;
limit 5;
fetch {
  ""handle"": $u.handle,
  ""size"": $s
};"
107,Find 3 users whose y-coordinate is less than -5000.,"MATCH (u:User)
WHERE u.y < -5000
RETURN u.label, u.y
LIMIT 3","match
$u isa user, has y_coordinate $y;
$y < -5000.0;
sort $y;
limit 3;
fetch {
  ""label"": $u.handle,
  ""y"": $y
};"
108,Which users have an area greater than 5.0? Limit the results to the first 3.,"MATCH (u:User)
WHERE u.area > 5.0
RETURN u.label, u.area
LIMIT 3","match
$u isa user, has area $a, has handle $h;
$a > 5.0;
limit 3;
fetch {
  ""label"": $h,
  ""area"": $a
};"
109,What are the keys of the top 3 users with the largest x values?,"MATCH (u:User)
RETURN u.key
ORDER BY u.x DESC
LIMIT 3","match
$u isa user, has x_coordinate $x;
sort $x desc;
limit 3;
fetch {
  ""key"": $u.user_key
};"
110,List the top 5 users with the smallest area values.,"MATCH (u:User)
RETURN u.label, u.area
ORDER BY u.area ASC
LIMIT 5","match
$u isa user, has area $a;
sort $a asc;
limit 5;
fetch {
  ""handle"": $u.handle,
  ""area"": $a
};"
111,Which 3 users have a color property of '#3CB371'?,"MATCH (u:User)
WHERE u.color = '#3CB371'
RETURN u.label
LIMIT 3","match
$u isa user, has color ""#3CB371"";
limit 3;
fetch {
  ""label"": $u.handle
};"
112,Identify the 3 users with the highest size values.,"MATCH (u:User)
RETURN u.label, u.size
ORDER BY u.size DESC
LIMIT 3","match
$u isa user, has size $s;
sort $s desc;
limit 3;
fetch {
  ""handle"": $u.handle,
  ""size"": $s
};"
113,List the top 5 users by y-coordinate in ascending order.,"MATCH (u:User)
RETURN u.label, u.y
ORDER BY u.y ASC
LIMIT 5","match
$u isa user, has y_coordinate $y;
sort $y asc;
limit 5;
fetch {
  ""label"": $u.handle,
  ""y"": $y
};"
114,Which 3 users have the smallest x values?,"MATCH (u:User)
RETURN u.label, u.x
ORDER BY u.x ASC
LIMIT 3","match
$u isa user, has handle $h, has x_coordinate $x;
sort $x asc;
limit 3;
fetch {
  ""label"": $h,
  ""x"": $x
};"
115,What are the labels of the top 5 users with the largest area?,"MATCH (u:User)
RETURN u.label
ORDER BY u.area DESC
LIMIT 5","match
$u isa user, has area $a;
sort $a desc;
limit 5;
fetch {
  ""label"": $u.handle
};"
116,List users who have a green color code and have interacted with users having a red color code.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u1.color = '#3CB371' AND u2.color = '#FF0000'
RETURN u1.label AS GreenUser, u2.label AS RedUser","match
$u1 isa user, has color ""#3CB371"", has handle $h1;
$u2 isa user, has color ""#FF0000"", has handle $h2;
interacted (source_user: $u1, target_user: $u2);
fetch {
  ""GreenUser"": $h1,
  ""RedUser"": $h2
};"
117,List the users who have interacted with users having an area exactly 4.94.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u2.area = 4.94
RETURN DISTINCT u1.label AS InteractingUsers","match
$u1 isa user;
$u2 isa user, has area 4.94;
interacted (source_user: $u1, target_user: $u2);
select $u1;
distinct;
fetch {
  ""InteractingUsers"": $u1.handle
};"
118,Which users have interacted with a user located at x-coordinate less than -10000?,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u2.x < -10000
RETURN u1.label AS InteractingUser","match
$u1 isa user;
$u2 isa user, has x_coordinate $x;
$x < -10000.0;
interacted (source_user: $u1, target_user: $u2);
fetch {
  ""InteractingUser"": $u1.handle
};"
119,What are the first 3 user labels who have interacted with 'sarahgerrard.me' and have a color '#7EC0EE'?,"MATCH (u1:User {label: 'sarahgerrard.me'})-[:INTERACTED]->(u2:User {color: '#7EC0EE'})
RETURN u2.label
LIMIT 3","match
  $u1 isa user, has handle ""sarahgerrard.me"";
  $u2 isa user, has color ""#7EC0EE"";
  interacted (source_user: $u1, target_user: $u2);
limit 3;
fetch {
  ""label"": $u2.handle
};"
120,What is the average weight of interactions for users who have interacted more than 5 times?,"MATCH (u:User)-[r:INTERACTED]->(u2:User)
WITH u, COUNT(r) AS interactionCount, AVG(r.weight) AS avgWeight
WHERE interactionCount > 5
RETURN avgWeight","match
$u isa user;
$rel isa interacted (source_user: $u, target_user: $u2);
reduce $count = count($rel) groupby $u;
match $count > 5;
match
$rel2 isa interacted (source_user: $u, target_user: $u3);
$rel2 has weight $w;
reduce $avg_weight = mean($w) groupby $u;
fetch { ""avgWeight"": $avg_weight };"
121,Which users have interacted with users located at a y-coordinate greater than 10000?,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u2.y > 10000
RETURN DISTINCT u1.label","match
$u1 isa user;
$u2 isa user, has y_coordinate $y;
interacted (source_user: $u1, target_user: $u2);
$y > 10000.0;
select $u1;
distinct;
fetch {
  ""handle"": $u1.handle
};"
122,Identify users who have a label containing 'bsky' and have interacted with users with a label containing 'dev'.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u1.label CONTAINS 'bsky' AND u2.label CONTAINS 'dev'
RETURN u1","match
$u1 isa user, has handle $h1;
$u2 isa user, has handle $h2;
$h1 like "".*bsky.*"";
$h2 like "".*dev.*"";
interacted (source_user: $u1, target_user: $u2);
fetch {
  ""handle"": $u1.handle,
  ""user_key"": $u1.user_key
};"
123,What are the unique color codes used by users who have interacted with at least one other user?,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
RETURN DISTINCT u1.color AS unique_colors","match
$u1 isa user, has color $c;
interacted (source_user: $u1, target_user: $u2);
select $c;
distinct;
fetch { ""unique_colors"": $c };"
124,List the first 3 users by size who have not interacted with any other user.,"MATCH (u:User)
WHERE NOT (u)-[:INTERACTED]->(:User)
RETURN u.label, u.size
ORDER BY u.size DESC
LIMIT 3","match
$u isa user, has size $s;
not { interacted (source_user: $u, target_user: $other); $other isa user; };
sort $s desc;
limit 3;
fetch {
  ""handle"": $u.handle,
  ""size"": $s
};"
125,Show the interaction details of users with a label containing 'social' and have a size greater than 1.5.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE u1.label CONTAINS 'social' AND u1.size > 1.5 AND u2.label CONTAINS 'social' AND u2.size > 1.5
RETURN u1.label AS User1, u2.label AS User2, r.weight AS InteractionWeight, r.ogWeight AS OriginalWeight, r.size AS InteractionSize, r.key AS InteractionKey","match
$u1 isa user, has handle $h1, has size $s1;
$h1 like "".*social.*"";
$s1 > 1.5;
$u2 isa user, has handle $h2, has size $s2;
$h2 like "".*social.*"";
$s2 > 1.5;
$r isa interacted (source_user: $u1, target_user: $u2);
$r has weight $w, has og_weight $ow, has size $rs, has interaction_key $ik;
fetch {
  ""User1"": $h1,
  ""User2"": $h2,
  ""InteractionWeight"": $w,
  ""OriginalWeight"": $ow,
  ""InteractionSize"": $rs,
  ""InteractionKey"": $ik
};"
126,Find the top 5 users with the largest area who have interacted with others.,"MATCH (u:User)-[:INTERACTED]->(:User)
WITH u, MAX(u.area) AS maxArea
ORDER BY maxArea DESC
LIMIT 5
RETURN u.label AS UserLabel, u.area AS Area","match
$u isa user, has handle $h, has area $a;
interacted (source_user: $u);
select $u, $h, $a;
distinct;
sort $a desc;
limit 5;
fetch {
  ""UserLabel"": $h,
  ""Area"": $a
};"
127,What are the top 5 interactions with the largest area difference between interacting users?,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WITH u1, u2, r, abs(u1.area - u2.area) AS areaDifference
ORDER BY areaDifference DESC
LIMIT 5
RETURN u1.label AS User1, u2.label AS User2, areaDifference","match
$u1 isa user, has handle $h1, has area $a1;
$u2 isa user, has handle $h2, has area $a2;
interacted (source_user: $u1, target_user: $u2);
let $diff = abs($a1 - $a2);
sort $diff desc;
limit 5;
fetch {
  ""User1"": $h1,
  ""User2"": $h2,
  ""areaDifference"": $diff
};"
128,Show the first 3 users based on the descending order of their x-coordinate who have interacted at least once.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WITH DISTINCT u1
ORDER BY u1.x DESC
LIMIT 3
RETURN u1.label AS User, u1.x AS X_Coordinate","match
$u1 isa user, has x_coordinate $x;
interacted (source_user: $u1);
select $u1, $x;
distinct;
sort $x desc;
limit 3;
fetch { ""User"": $u1.handle, ""X_Coordinate"": $x };"
129,List the interactions of users whose labels start with 'r' and have interacted with users of size greater than 2.,"MATCH (u1:User)-[r:INTERACTED]->(u2:User)
WHERE u1.label STARTS WITH 'r' AND u2.size > 2
RETURN u1.label AS User1, u2.label AS User2, r.weight AS InteractionWeight","match
$u1 isa user, has handle $h1;
$h1 like ""^r.*"";
$u2 isa user, has size $s2;
$s2 > 2.0;
$rel isa interacted (source_user: $u1, target_user: $u2), has weight $w;
$u2 has handle $h2;
fetch {
  ""User1"": $h1,
  ""User2"": $h2,
  ""InteractionWeight"": $w
};"
130,Find all users who have interacted with 'dwither.bsky.social' and have a size of 3.25.,"MATCH (u1:User {label: 'dwither.bsky.social'})-[:INTERACTED]->(u2:User)
WHERE u2.size = 3.25
RETURN u2","match
$u1 isa user, has handle ""dwither.bsky.social"";
interacted (source_user: $u1, target_user: $u2);
$u2 has size 3.25;
fetch {
  ""user"": { $u2.* }
};"
131,Identify the users who have interacted with users located at y-coordinate less than -5000.,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u2.y < -5000
RETURN DISTINCT u1.label AS InteractingUsers","match
$u1 isa user, has handle $h;
$u2 isa user, has y_coordinate $y;
$y < -5000.0;
interacted (source_user: $u1, target_user: $u2);
select $h;
distinct;
fetch {
  ""InteractingUsers"": $h
};"
132,Which users have an interaction key 'geid_68_0' and have interacted with 'vtcodes.dev'?,"MATCH (u1:User)-[r:INTERACTED]->(u2:User {label: 'vtcodes.dev'})
WHERE r.key = 'geid_68_0'
RETURN u1.label AS interacting_users","match
$u1 isa user, has handle $h1;
$u2 isa user, has handle ""vtcodes.dev"";
$rel isa interacted (source_user: $u1, target_user: $u2), has interaction_key ""geid_68_0"";
fetch {
  ""interacting_users"": $h1
};"
133,Which users have interacted with users having a blue color code?,"MATCH (u1:User)-[:INTERACTED]->(u2:User)
WHERE u2.color = ""#0000FF""
RETURN DISTINCT u1.label","match
$u1 isa user;
$u2 isa user, has color ""#0000FF"";
interacted (source_user: $u1, target_user: $u2);
select $u1;
distinct;
fetch {
  ""label"": $u1.handle
};"
134,Find the users with a y-coordinate greater than 5000 and have interacted with at least two other users.,"MATCH (u:User)-[:INTERACTED]->(other:User)
WHERE u.y > 5000
WITH u, COUNT(other) AS interactions
WHERE interactions >= 2
RETURN u.label, u.y, interactions","match
$u isa user, has y_coordinate $y;
$y > 5000.0;
interacted (source_user: $u, target_user: $other);
$other isa user;
reduce $interactions = count($other) groupby $u, $y;
match
$interactions >= 2;
fetch {
  ""handle"": $u.handle,
  ""y_coordinate"": $y,
  ""interactions"": $interactions
};"
