original_index,question,cypher,typeql
139,Who are the first 5 users who have been moderators in streams with a language other than 'en'?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WHERE l.name <> 'en'
RETURN u.name
LIMIT 5","match
$u isa user, has name $n;
$s isa stream;
$l isa language, has name $ln;
moderation (moderating_user: $u, moderated_channel: $s);
language_usage (channel: $s, used_language: $l);
$ln != ""en"";
limit 5;
fetch {
  ""name"": $n
};"
140,Who are the first 5 moderators in streams that have changed games at least twice?,"MATCH (s:Stream)-[:PLAYS]->(g:Game)
WITH s, COUNT(g) AS gameCount
WHERE gameCount >= 3
MATCH (s)-[:MODERATOR]->(u:User)
RETURN u.name AS moderatorName
ORDER BY s.createdAt
LIMIT 5","match
$s isa stream;
game_play (streaming_channel: $s, played_game: $g);
reduce $game_count = count($g) groupby $s;
match
$game_count >= 3;
moderation (moderated_channel: $s, moderating_user: $u);
$u has name $moderator_name;
$s has created_at $ca;
sort $ca asc;
limit 5;
fetch { ""moderatorName"": $moderator_name };"
142,"Which streams are the first 3 that have a VIP user with over 500,000 followers?","MATCH (s:Stream)-[:VIP]->(u:User)
WHERE u.followers > 500000
RETURN s
ORDER BY s.createdAt
LIMIT 3","match
$s isa stream, has created_at $ca;
$u isa user, has followers $f;
vip_status (channel_with_vips: $s, vip_user: $u);
$f > 500000;
sort $ca asc;
limit 3;
fetch {
  ""stream"": $s.name
};"
143,What are the first 5 streams that have a user who is both a moderator and a VIP?,"MATCH (s:Stream)-[:MODERATOR]->(u:User)-[:VIP]->(s)
RETURN s
ORDER BY s.createdAt
LIMIT 5","match
$s isa stream, has created_at $ca;
$u isa user;
moderation (moderated_channel: $s, moderating_user: $u);
vip_status (channel_with_vips: $s, vip_user: $u);
sort $ca asc;
limit 5;
fetch {
  ""stream"": $s.name,
  ""created_at"": $ca
};"
144,Which game is streamed by the most teams and list the first 3 teams?,"MATCH (s:Stream)-[:PLAYS]->(g:Game),
      (s)-[:HAS_TEAM]->(t:Team)
WITH g, t, COUNT(DISTINCT t) AS teamCount
ORDER BY teamCount DESC
LIMIT 1
WITH g
MATCH (s:Stream)-[:PLAYS]->(g),
      (s)-[:HAS_TEAM]->(t:Team)
RETURN g.name AS game, COLLECT(t.name)[0..3] AS topTeams","match
$s isa stream;
game_play (streaming_channel: $s, played_game: $g);
team_membership (member_stream: $s, organization: $t);
select $g, $t;
distinct;
reduce $count = count($t) groupby $g;
sort $count desc;
limit 1;
match
$s2 isa stream;
game_play (streaming_channel: $s2, played_game: $g);
team_membership (member_stream: $s2, organization: $t2);
$t2 has name $tn;
select $g, $t2, $tn;
distinct;
sort $tn;
limit 3;
fetch { ""game"": $g.name, ""team"": $t2.name };"
145,What are the first 3 streams that have a team with more than 5 streams?,"MATCH (t:Team)<-[:HAS_TEAM]-(s:Stream)
WITH t, COUNT(s) AS streamCount
WHERE streamCount > 5
MATCH (t)<-[:HAS_TEAM]-(s:Stream)
RETURN s
ORDER BY s.createdAt ASC
LIMIT 3","match
$t isa team;
$s isa stream;
team_membership (member_stream: $s, organization: $t);
reduce $stream_count = count($s) groupby $t;
match
$stream_count > 5;
$s2 isa stream;
team_membership (member_stream: $s2, organization: $t);
$s2 has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""stream"": $s2.name
};"
146,Who are the first 5 chatters in the stream with the highest follower count?,"MATCH (s:Stream)-[:CHATTER]->(u:User)
WITH s, u
ORDER BY s.followers DESC
LIMIT 1
MATCH (s)-[:CHATTER]->(first5Chatters:User)
RETURN first5Chatters.name
LIMIT 5","with fun max_followers() -> integer:
    match $s isa stream, has followers $f;
    chat_activity (channel_with_chatters: $s);
    return max($f);
match
$s isa stream, has followers $f;
let $max = max_followers();
$f == $max;
chat_activity (channel_with_chatters: $s, chatting_user: $u);
$u has name $n;
limit 5;
fetch { ""name"": $n };"
147,List the first 3 streams with the oldest teams associated with them.,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WITH s, t
ORDER BY t.createdAt ASC
RETURN s.name AS stream_name, t.name AS team_name, t.createdAt AS team_createdAt
LIMIT 3","match
$s isa stream;
$t isa team, has created_at $ca;
team_membership (member_stream: $s, organization: $t);
sort $ca asc;
limit 3;
fetch {
  ""stream_name"": $s.name,
  ""team_name"": $t.name,
  ""team_createdAt"": $ca
};"
148,Which 3 users have chatted in the most streams and what are their names?,"MATCH (u:User)-[:CHATTER]->(s:Stream)
WITH u, COUNT(s) AS streamCount
ORDER BY streamCount DESC
LIMIT 3
RETURN u.name, streamCount","match
$u isa user, has name $n;
$s isa stream;
chat_activity (chatting_user: $u, channel_with_chatters: $s);
reduce $count = count($s) groupby $u, $n;
sort $count desc;
limit 3;
fetch { ""name"": $n, ""stream_count"": $count };"
149,Name the first 5 streams that are part of a team with no other streams.,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WITH t, COUNT(s) AS streamCount, COLLECT(s) AS streams
WHERE streamCount = 1
UNWIND streams AS singleStream
RETURN singleStream.name AS streamName, singleStream.url AS streamUrl
ORDER BY singleStream.createdAt
LIMIT 5","match
$s isa stream;
$t isa team;
team_membership (member_stream: $s, organization: $t);
reduce $count = count($s) groupby $t;
match
$count == 1;
team_membership (member_stream: $s2, organization: $t);
$s2 has created_at $ca;
sort $ca asc;
limit 5;
fetch { ""streamName"": $s2.name, ""streamUrl"": $s2.url };"
150,What are the URLs of the first 3 streams with the most languages spoken?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WITH s, COUNT(l) AS languageCount
ORDER BY languageCount DESC
LIMIT 3
RETURN s.url","match
$s isa stream;
$l isa language;
language_usage (channel: $s, used_language: $l);
reduce $count = count($l) groupby $s;
sort $count desc;
limit 3;
fetch { ""url"": $s.url };"
152,Who are the first 3 VIPs in streams with a total view count exceeding 10 million?,"MATCH (s:Stream)-[:VIP]->(u:User)
WHERE s.total_view_count > 10000000
RETURN u.name AS VIP_Name, s.name AS Stream_Name
ORDER BY s.createdAt
LIMIT 3","match
$s isa stream, has total_view_count $tvc, has created_at $ca;
$tvc > 10000000;
$u isa user;
vip_status (vip_channel: $s, vip_user: $u);
sort $ca asc;
limit 3;
fetch {
  ""VIP_Name"": $u.name,
  ""Stream_Name"": $s.name
};"
153,"Which streams with a description mentioning 'streaming' have the most followers, listing the first 5?","MATCH (s:Stream)
WHERE s.description CONTAINS 'streaming'
RETURN s.name, s.followers
ORDER BY s.followers DESC
LIMIT 5","match
$s isa stream, has description $d;
$d like "".*streaming.*"";
$s has followers $f;
sort $f desc;
limit 5;
fetch {
  ""name"": $s.name,
  ""followers"": $f
};"
154,Name the first 5 streams with the lowest follower count and still active.,"MATCH (s:Stream)
WHERE s.followers IS NOT NULL
RETURN s.name, s.followers
ORDER BY s.followers ASC
LIMIT 5","match
$s isa stream, has name $name, has followers $f;
sort $f asc;
limit 5;
fetch {
  ""name"": $name,
  ""followers"": $f
};"
155,What are the first 3 streams that are part of a team with the most streams?,"// Step 1: Find the team with the most streams
MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WITH t, COUNT(s) AS streamCount
ORDER BY streamCount DESC
LIMIT 1

// Step 2: Find the first 3 streams that are part of this team
MATCH (s:Stream)-[:HAS_TEAM]->(t)
RETURN s
ORDER BY s.createdAt ASC
LIMIT 3","match
$s isa stream;
team_membership (member_stream: $s, organization: $t);
reduce $count = count($s) groupby $t;
sort $count desc;
limit 1;
match
$s2 isa stream;
team_membership (member_stream: $s2, organization: $t);
$s2 has created_at $ca;
sort $ca asc;
limit 3;
fetch { ""stream"": $s2.name };"
157,Who are the first 3 users who have VIP status in streams playing 'Rust'?,"MATCH (s:Stream)-[:PLAYS]->(g:Game {name: 'Rust'})
MATCH (s)-[:VIP]->(u:User)
RETURN u.name
LIMIT 3","match
$s isa stream;
$g isa game, has name ""Rust"";
game_play (streaming_channel: $s, played_game: $g);
vip_status (channel_with_vips: $s, vip_user: $u);
limit 3;
fetch { ""name"": $u.name };"
158,Which are the first 5 streams that have more than one language associated with them?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WITH s, COUNT(l) AS languageCount
WHERE languageCount > 1
RETURN s.name, s.id, s.createdAt
ORDER BY s.createdAt ASC
LIMIT 5","match
$s isa stream, has created_at $ca;
$l isa language;
language_usage (channel: $s, used_language: $l);
reduce $count = count($l) groupby $s, $ca;
match
$count > 1;
sort $ca asc;
limit 5;
fetch {
  ""name"": $s.name,
  ""id"": $s.stream_id,
  ""createdAt"": $ca
};"
159,What are the top 3 streams by total view count that also have a team associated with them?,"MATCH (s:Stream)-[:HAS_TEAM]->(:Team)
RETURN s.name AS stream_name, s.total_view_count AS view_count
ORDER BY s.total_view_count DESC
LIMIT 3","match
$s isa stream;
team_membership (member_stream: $s, organization: $t);
$s has total_view_count $vc;
sort $vc desc;
limit 3;
fetch {
  ""stream_name"": $s.name,
  ""view_count"": $vc
};"
160,Which teams were created before 2015?,"MATCH (t:Team)
WHERE t.createdAt < datetime('2015-01-01T00:00:00Z')
RETURN t.name","match
$t isa team, has created_at $ca;
$ca < 2015-01-01T00:00:00;
fetch {
  ""name"": $t.name
};"
161,Which streams have the most distinct moderators? List the top 5.,"MATCH (s:Stream)<-[:MODERATOR]-(u:User)
WITH s, COUNT(DISTINCT u) AS moderator_count
ORDER BY moderator_count DESC
LIMIT 5
RETURN s.name AS stream_name, moderator_count","match
$s isa stream;
$u isa user;
moderation (moderated_channel: $s, moderating_user: $u);
select $s, $u;
distinct;
reduce $count = count($u) groupby $s;
sort $count desc;
limit 5;
fetch { ""stream_name"": $s.name, ""moderator_count"": $count };"
162,List streams that have a total view count greater than 500 million.,"MATCH (s:Stream)
WHERE s.total_view_count > 500000000
RETURN s.name, s.url, s.total_view_count","match
$s isa stream, has total_view_count $tvc;
$tvc > 500000000;
fetch {
  ""name"": $s.name,
  ""url"": $s.url,
  ""total_view_count"": $tvc
};"
163,Show the streams that have the most distinct languages.,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WITH s, count(DISTINCT l) as languageCount
RETURN s.name, languageCount
ORDER BY languageCount DESC
LIMIT 10","match
$s isa stream;
$l isa language;
language_usage (channel: $s, used_language: $l);
select $s, $l;
distinct;
reduce $count = count groupby $s;
sort $count desc;
limit 10;
fetch {
  ""name"": $s.name,
  ""languageCount"": $count
};"
164,List the streams with the most distinct teams associated.,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WITH s, count(DISTINCT t) as teamCount
RETURN s.name AS streamName, teamCount
ORDER BY teamCount DESC
LIMIT 10","match
$s isa stream, has name $sn;
$t isa team;
team_membership (member_stream: $s, organization: $t);
select $s, $sn, $t;
distinct;
reduce $teamCount = count($t) groupby $s, $sn;
sort $teamCount desc;
limit 10;
fetch { ""streamName"": $sn, ""teamCount"": $teamCount };"
165,What are the names of the top 5 streams with the highest follower counts?,"MATCH (s:Stream)
RETURN s.name
ORDER BY s.followers DESC
LIMIT 5","match
$s isa stream, has followers $f;
sort $f desc;
limit 5;
fetch {
  ""name"": $s.name
};"
166,Which streams have a total view count greater than 5 million but less than 10 million?,"MATCH (s:Stream)
WHERE s.total_view_count > 5000000 AND s.total_view_count < 10000000
RETURN s.name AS stream_name, s.total_view_count AS view_count","match
$s isa stream, has total_view_count $v;
$v > 5000000;
$v < 10000000;
fetch {
  ""stream_name"": $s.name,
  ""view_count"": $v
};"
167,"List the names of the top 3 games most frequently played by streams with over 500,000 followers.","MATCH (s:Stream)-[:PLAYS]->(g:Game)
WHERE s.followers > 500000
WITH g.name AS gameName, COUNT(s) AS streamCount
ORDER BY streamCount DESC
LIMIT 3
RETURN gameName","match
$s isa stream, has followers $f;
$f > 500000;
$g isa game;
game_play (streaming_channel: $s, played_game: $g);
reduce $count = count($s) groupby $g;
sort $count desc;
limit 3;
fetch {
  ""name"": $g.name
};"
168,Which languages are used by streams that have more than 1 million total views?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WHERE s.total_view_count > 1000000
RETURN DISTINCT l.name AS language","match
$s isa stream, has total_view_count $tvc;
$tvc > 1000000;
language_usage (channel: $s, used_language: $l);
$l isa language;
select $l;
distinct;
fetch {
  ""language"": $l.name
};"
169,Name the top 3 users who are moderators for more than one stream.,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WITH u, COUNT(s) AS streamCount
WHERE streamCount > 1
RETURN u.name AS userName, streamCount
ORDER BY streamCount DESC
LIMIT 3","match
$u isa user;
$s isa stream;
moderation (moderating_user: $u, moderated_channel: $s);
reduce $streamCount = count($s) groupby $u;
match $streamCount > 1;
sort $streamCount desc;
limit 3;
fetch { ""userName"": $u.name, ""streamCount"": $streamCount };"
170,Which streams have the most distinct games played? List the top 5.,"MATCH (s:Stream)-[:PLAYS]->(g:Game)
WITH s, COUNT(DISTINCT g) AS distinctGames
ORDER BY distinctGames DESC
LIMIT 5
RETURN s.name AS streamName, distinctGames","match
$s isa stream;
$g isa game;
game_play (streaming_channel: $s, played_game: $g);
select $s, $g;
distinct;
reduce $count = count($g) groupby $s;
sort $count desc;
limit 5;
fetch { ""streamName"": $s.name, ""distinctGames"": $count };"
171,"What are the names of streams that play the game 'Rust' and have more than 100,000 followers?","MATCH (s:Stream)-[:PLAYS]->(g:Game {name: 'Rust'})
WHERE s.followers > 100000
RETURN s.name","match
$s isa stream, has followers $f;
$g isa game, has name ""Rust"";
game_play (streaming_channel: $s, played_game: $g);
$f > 100000;
fetch {
  ""name"": $s.name
};"
172,List the names of the top 5 users who are VIPs in the most number of different streams.,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, COUNT(DISTINCT s) AS streamCount
ORDER BY streamCount DESC
LIMIT 5
RETURN u.name AS userName, streamCount","match
$u isa user, has name $name;
$s isa stream;
vip_status (vip_user: $u, vip_channel: $s);
reduce $count = count($s) groupby $u, $name;
sort $count desc;
limit 5;
fetch {
  ""userName"": $name,
  ""streamCount"": $count
};"
173,"What are the names of streams that have the language 'en' and more than 50,000 followers?","MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WHERE l.name = 'en' AND s.followers > 50000
RETURN s.name","match
  $s isa stream, has name $sn, has followers $f;
  $l isa language, has name ""en"";
  language_usage (channel: $s, used_language: $l);
  $f > 50000;
fetch {
  ""name"": $sn
};"
174,Which teams are associated with more than three different streams?,"MATCH (t:Team)<-[:HAS_TEAM]-(s:Stream)
WITH t, count(s) as streamCount
WHERE streamCount > 3
RETURN t.name","match
$t isa team;
$s isa stream;
team_membership (member_stream: $s, organization: $t);
reduce $streamCount = count($s) groupby $t;
match
$streamCount > 3;
$t has name $n;
fetch {
  ""name"": $n
};"
175,List the names of games played by streams that have chatters also listed as VIPs.,"MATCH (s:Stream)-[:PLAYS]->(g:Game),
      (s)-[:CHATTER]->(u:User),
      (s)-[:VIP]->(u)
RETURN DISTINCT g.name AS game_name","match
$s isa stream;
$g isa game, has name $gn;
$u isa user;
game_play (streaming_channel: $s, played_game: $g);
chat_activity (channel_with_chatters: $s, chatting_user: $u);
vip_status (channel_with_vips: $s, vip_user: $u);
select $gn;
distinct;
fetch { ""game_name"": $gn };"
176,What are the names of the top 5 users who are moderators in streams that have more than 1 million total views?,"MATCH (s:Stream)-[:MODERATOR]->(u:User)
WHERE s.total_view_count > 1000000
RETURN u.name AS moderator_name, COUNT(s) AS moderated_streams
ORDER BY moderated_streams DESC
LIMIT 5","match
$s isa stream, has total_view_count $tvc;
$tvc > 1000000;
$u isa user;
moderation (moderated_channel: $s, moderating_user: $u);
reduce $count = count($s) groupby $u;
sort $count desc;
limit 5;
fetch { ""moderator_name"": $u.name, ""moderated_streams"": $count };"
177,Which streams have a total view count of between 1 million and 2 million and are moderated by at least three different users?,"MATCH (s:Stream)-[:MODERATOR]->(u:User)
WHERE s.total_view_count >= 1000000 AND s.total_view_count <= 2000000
WITH s, COUNT(DISTINCT u) AS moderators
WHERE moderators >= 3
RETURN s.name AS stream_name, s.total_view_count AS view_count, moderators","match
$s isa stream, has total_view_count $tvc;
$tvc >= 1000000;
$tvc <= 2000000;
moderation (moderated_channel: $s, moderating_user: $u);
reduce $moderators = count($u) groupby $s;
match
$moderators >= 3;
fetch {
  ""stream_name"": $s.name,
  ""view_count"": $s.total_view_count,
  ""moderators"": $moderators
};"
178,List the names of the top 3 streams that have the most chatters.,"MATCH (s:Stream)<-[:CHATTER]-(u:User)
WITH s, COUNT(u) AS chatterCount
ORDER BY chatterCount DESC
LIMIT 3
RETURN s.name AS streamName, chatterCount","match
$s isa stream;
$u isa user;
chat_activity (channel_with_chatters: $s, chatting_user: $u);
reduce $count = count($u) groupby $s;
sort $count desc;
limit 3;
fetch { ""streamName"": $s.name, ""chatterCount"": $count };"
179,Which streams have been created after 2018 and are part of a team created before 2015?,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WHERE s.createdAt > datetime('2018-01-01T00:00:00Z') AND t.createdAt < datetime('2015-01-01T00:00:00Z')
RETURN s.name AS stream_name, s.createdAt AS stream_created_at, t.name AS team_name, t.createdAt AS team_created_at","match
$s isa stream, has created_at $sc;
$t isa team, has created_at $tc;
team_membership (member_stream: $s, organization: $t);
$sc > 2018-01-01T00:00:00;
$tc < 2015-01-01T00:00:00;
fetch {
  ""stream_name"": $s.name,
  ""stream_created_at"": $sc,
  ""team_name"": $t.name,
  ""team_created_at"": $tc
};"
180,Find the streams with the most user chatters.,"MATCH (s:Stream)<-[:CHATTER]-(u:User)
WITH s, COUNT(u) AS chatterCount
ORDER BY chatterCount DESC
LIMIT 1
RETURN s.name AS streamName, chatterCount","match
$s isa stream, has name $name;
$u isa user;
chat_activity (channel_with_chatters: $s, chatting_user: $u);
reduce $chatter_count = count($u) groupby $s, $name;
sort $chatter_count desc;
limit 1;
fetch { ""streamName"": $name, ""chatterCount"": $chatter_count };"
181,List the top 5 streams by number of games played.,"MATCH (s:Stream)-[:PLAYS]->(g:Game)
WITH s, COUNT(g) AS gameCount
ORDER BY gameCount DESC
LIMIT 5
RETURN s.name AS streamName, gameCount","match
$s isa stream;
$g isa game;
game_play (streaming_channel: $s, played_game: $g);
reduce $gameCount = count($g) groupby $s;
sort $gameCount desc;
limit 5;
fetch {
  ""streamName"": $s.name,
  ""gameCount"": $gameCount
};"
182,Show the 3 newest teams associated with streams.,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
RETURN t.name, t.createdAt
ORDER BY t.createdAt DESC
LIMIT 3","match
$s isa stream;
$t isa team;
team_membership (member_stream: $s, organization: $t);
$t has created_at $ca;
sort $ca desc;
limit 3;
fetch {
  ""name"": $t.name,
  ""createdAt"": $ca
};"
183,List the 3 streams that have been followed by more than 1 million users.,"MATCH (s:Stream)
WHERE s.followers > 1000000
RETURN s.name, s.followers
ORDER BY s.followers DESC
LIMIT 3","match
$s isa stream, has followers $f;
$f > 1000000;
sort $f desc;
limit 3;
fetch {
  ""name"": $s.name,
  ""followers"": $f
};"
184,Identify the streams with the highest total view count that have a user moderator.,"MATCH (s:Stream)-[:MODERATOR]->(:User)
RETURN s.name, s.total_view_count
ORDER BY s.total_view_count DESC
LIMIT 1","match
$s isa stream, has total_view_count $tvc;
moderation (moderated_channel: $s, moderating_user: $u);
sort $tvc desc;
limit 1;
fetch {
  ""name"": $s.name,
  ""total_view_count"": $tvc
};"
185,Which streams have the most followers but fewer than 1 million total views?,"MATCH (s:Stream)
WHERE s.total_view_count < 1000000
RETURN s.name, s.followers, s.total_view_count
ORDER BY s.followers DESC
LIMIT 10","match
$s isa stream, has total_view_count $tvc, has followers $f;
$tvc < 1000000;
sort $f desc;
limit 10;
fetch {
  ""name"": $s.name,
  ""followers"": $f,
  ""total_view_count"": $tvc
};"
186,Show the 3 streams with the most users as chatters.,"MATCH (s:Stream)<-[:CHATTER]-(u:User)
WITH s, COUNT(u) AS chatterCount
ORDER BY chatterCount DESC
LIMIT 3
RETURN s.name AS streamName, chatterCount","match
$s isa stream;
$u isa user;
chat_activity (channel_with_chatters: $s, chatting_user: $u);
reduce $chatter_count = count($u) groupby $s;
sort $chatter_count desc;
limit 3;
fetch { ""streamName"": $s.name, ""chatterCount"": $chatter_count };"
187,List the top 5 streams that are part of the team with the newest creation date.,"// Step 1: Find the team with the newest creation date
MATCH (t:Team)
WITH t
ORDER BY t.createdAt DESC
LIMIT 1

// Step 2: Find the streams that are part of this team
MATCH (s:Stream)-[:HAS_TEAM]->(t)
WITH s
ORDER BY s.followers DESC
LIMIT 5

// Step 3: Return the top 5 streams based on followers
RETURN s.name AS stream_name, s.followers AS followers, s.url AS stream_url","match
$t isa team, has created_at $ca;
not { $t2 isa team, has created_at $ca2; $ca2 > $ca; };
team_membership (member_stream: $s, organization: $t);
$s has followers $f;
sort $f desc;
limit 5;
fetch {
  ""stream_name"": $s.name,
  ""followers"": $f,
  ""stream_url"": $s.url
};"
188,Find the 3 streams that have the most distinct games played.,"MATCH (s:Stream)-[:PLAYS]->(g:Game)
WITH s, COUNT(DISTINCT g) AS distinctGames
ORDER BY distinctGames DESC
LIMIT 3
RETURN s.name AS streamName, distinctGames","match
$s isa stream;
game_play (streaming_channel: $s, played_game: $g);
select $s, $g;
distinct;
reduce $count = count groupby $s;
sort $count desc;
limit 3;
fetch { ""streamName"": $s.name, ""distinctGames"": $count };"
189,Which streams have the highest number of user VIPs?,"MATCH (s:Stream)-[:VIP]->(u:User)
WITH s, COUNT(u) AS vip_count
RETURN s.name AS stream_name, vip_count
ORDER BY vip_count DESC
LIMIT 1","match
$s isa stream;
vip_status (channel_with_vips: $s, vip_user: $u);
reduce $vip_count = count($u) groupby $s;
sort $vip_count desc;
limit 1;
fetch {
  ""stream_name"": $s.name,
  ""vip_count"": $vip_count
};"
190,List the top 5 streams that have the most user moderators.,"MATCH (s:Stream)<-[:MODERATOR]-(u:User)
WITH s, COUNT(u) AS moderator_count
ORDER BY moderator_count DESC
LIMIT 5
RETURN s.name AS stream_name, moderator_count","match
$s isa stream;
$u isa user;
moderation (moderated_channel: $s, moderating_user: $u);
reduce $count = count($u) groupby $s;
sort $count desc;
limit 5;
fetch { ""stream_name"": $s.name, ""moderator_count"": $count };"
191,Identify the top 3 users who are chatters in the most streams.,"MATCH (u:User)-[:CHATTER]->(s:Stream)
WITH u, COUNT(s) AS streamCount
ORDER BY streamCount DESC
LIMIT 3
RETURN u.name AS userName, streamCount","match
$u isa user, has name $name;
$s isa stream;
chat_activity (chatting_user: $u, channel_with_chatters: $s);
reduce $count = count($s) groupby $u, $name;
sort $count desc;
limit 3;
fetch { ""userName"": $name, ""streamCount"": $count };"
192,Show the streams that have the most teams associated with them.,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WITH s, COUNT(t) AS teamCount
ORDER BY teamCount DESC
RETURN s.name AS streamName, teamCount
LIMIT 10","match
$s isa stream;
$t isa team;
team_membership (member_stream: $s, organization: $t);
reduce $teamCount = count($t) groupby $s;
sort $teamCount desc;
limit 10;
fetch {
  ""streamName"": $s.name,
  ""teamCount"": $teamCount
};"
193,List the 3 streams with the most distinct teams associated.,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WITH s, COUNT(DISTINCT t) AS teamCount
ORDER BY teamCount DESC
LIMIT 3
RETURN s.name AS streamName, teamCount","match
$s isa stream;
team_membership (member_stream: $s, organization: $t);
reduce $teamCount = count($t) groupby $s;
sort $teamCount desc;
limit 3;
fetch {
  ""streamName"": $s.name,
  ""teamCount"": $teamCount
};"
194,Find the streams that have a user named 'itsbigchase' as a chatter and a VIP.,"MATCH (u:User {name: 'itsbigchase'})
MATCH (s:Stream)-[:CHATTER]->(u)
MATCH (s)-[:VIP]->(u)
RETURN s","match
$u isa user, has name ""itsbigchase"";
$s isa stream;
chat_activity (channel_with_chatters: $s, chatting_user: $u);
vip_status (channel_with_vips: $s, vip_user: $u);
fetch {
  ""stream"": $s.name
};"
195,Which streams have the most languages? List the top 5.,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WITH s, COUNT(l) AS languageCount
ORDER BY languageCount DESC
LIMIT 5
RETURN s.name AS streamName, languageCount","match
$s isa stream;
$l isa language;
language_usage (channel: $s, used_language: $l);
reduce $count = count($l) groupby $s;
sort $count desc;
limit 5;
fetch {
  ""streamName"": $s.name,
  ""languageCount"": $count
};"
196,Show the streams with the most distinct moderators.,"MATCH (s:Stream)-[:MODERATOR]->(u:User)
WITH s, COUNT(DISTINCT u) AS moderator_count
RETURN s.name AS stream_name, moderator_count
ORDER BY moderator_count DESC
LIMIT 10","match
$s isa stream;
$u isa user;
moderation (moderated_channel: $s, moderating_user: $u);
select $s, $u;
distinct;
reduce $moderator_count = count groupby $s;
sort $moderator_count desc;
limit 10;
fetch { ""stream_name"": $s.name, ""moderator_count"": $moderator_count };"
197,List the 3 streams with the most distinct users as VIPs.,"MATCH (s:Stream)-[:VIP]->(u:User)
WITH s, COUNT(DISTINCT u) AS vip_count
ORDER BY vip_count DESC
LIMIT 3
RETURN s.name AS stream_name, vip_count","match
$s isa stream;
$u isa user;
vip_status (channel_with_vips: $s, vip_user: $u);
select $s, $u;
distinct;
reduce $vip_count = count($u) groupby $s;
sort $vip_count desc;
limit 3;
fetch {
  ""stream_name"": $s.name,
  ""vip_count"": $vip_count
};"
198,Identify the streams where 'itsbigchase' is both a moderator and VIP.,"MATCH (u:User {name: 'itsbigchase'})
MATCH (u)-[:MODERATOR]->(s:Stream)
MATCH (u)-[:VIP]->(s)
RETURN s.name AS stream_name, s.url AS stream_url","match
  $u isa user, has name ""itsbigchase"";
  $s isa stream;
  moderation (moderating_user: $u, moderated_channel: $s);
  vip_status (vip_user: $u, vip_channel: $s);
fetch {
  ""stream_name"": $s.name,
  ""stream_url"": $s.url
};"
199,Which streams have a team created before 2015?,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WHERE t.createdAt < datetime('2015-01-01T00:00:00Z')
RETURN s.name AS stream_name, t.name AS team_name, t.createdAt AS team_created_at","match
$s isa stream;
$t isa team, has created_at $ca;
team_membership (member_stream: $s, organization: $t);
$ca < 2015-01-01T00:00:00;
fetch {
  ""stream_name"": $s.name,
  ""team_name"": $t.name,
  ""team_created_at"": $ca
};"
200,Name the streams that have a user named 'itsbigchase' as a moderator.,"MATCH (u:User {name: 'itsbigchase'})-[:MODERATOR]->(s:Stream)
RETURN s.name AS stream_name","match
$u isa user, has name ""itsbigchase"";
moderation (moderating_user: $u, moderated_channel: $s);
$s isa stream;
fetch {
  ""stream_name"": $s.name
};"
201,Which streams have chatters who are also moderators in other streams?,"MATCH (s1:Stream)<-[:CHATTER]-(u:User)-[:MODERATOR]->(s2:Stream)
RETURN DISTINCT s1.name AS StreamName","match
  $s1 isa stream, has name $n;
  $s2 isa stream;
  $u isa user;
  chat_activity (channel_with_chatters: $s1, chatting_user: $u);
  moderation (moderated_channel: $s2, moderating_user: $u);
select $n;
distinct;
fetch { ""StreamName"": $n };"
202,List the top 5 streams by total view count that have a team associated with them.,"MATCH (s:Stream)-[:HAS_TEAM]->(:Team)
RETURN s.name, s.total_view_count
ORDER BY s.total_view_count DESC
LIMIT 5","match
$s isa stream, has total_view_count $tvc;
team_membership (member_stream: $s, organization: $t);
sort $tvc desc;
limit 5;
fetch {
  ""name"": $s.name,
  ""total_view_count"": $tvc
};"
203,Which streams have VIP users and what are the names of these VIPs?,"MATCH (s:Stream)-[:VIP]->(u:User)
RETURN s.name AS stream_name, u.name AS vip_name","match
$s isa stream;
$u isa user;
vip_status (channel_with_vips: $s, vip_user: $u);
fetch {
  ""stream_name"": $s.name,
  ""vip_name"": $u.name
};"
