original_index,question,cypher,typeql
203,List the top 5 movies directed by someone who also acted in them.,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)<-[:ACTED_IN]-(director)
WITH movie, COUNT(*) AS act_count
ORDER BY act_count DESC
LIMIT 5
RETURN movie.title AS title, movie.released AS released, movie.tagline AS tagline","match
$director isa person;
$movie isa movie;
directed (director: $director, film: $movie);
acted_in (actor: $director, film: $movie);
reduce $act_count = count groupby $movie;
sort $act_count desc;
limit 5;
fetch {
  ""title"": $movie.title,
  ""released"": $movie.released,
  ""tagline"": $movie.tagline
};"
204,What are the first 3 movies where 'Joel Silver' acted?,"MATCH (p:Person {name: 'Joel Silver'})-[:ACTED_IN]->(m:Movie)
RETURN m.title
ORDER BY m.released
LIMIT 3","match
$p isa person, has name ""Joel Silver"";
acted_in (actor: $p, film: $m);
$m has released $r;
sort $r asc;
limit 3;
fetch {
  ""title"": $m.title
};"
205,Name the first 5 people who directed a movie with votes less than 50.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE m.votes < 50
RETURN p.name
LIMIT 5","match
$p isa person;
$m isa movie, has votes $v;
$v < 50;
directed (director: $p, film: $m);
limit 5;
fetch {
  ""name"": $p.name
};"
206,Which 3 people born after 1970 reviewed a movie with a summary 'An amazing journey'?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born > 1970 AND r.summary = 'An amazing journey'
RETURN p.name
LIMIT 3","match
$p isa person, has born $b;
$b > 1970;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary ""An amazing journey"";
$m isa movie;
limit 3;
fetch {
  ""name"": $p.name
};"
207,List the first 3 people who wrote and also reviewed the same movie.,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:REVIEWED]-(p)
RETURN p.name AS person_name, m.title AS movie_title
LIMIT 3","match
$p isa person;
$m isa movie;
wrote (writer: $p, film: $m);
reviewed (reviewer: $p, film: $m);
limit 3;
fetch {
  ""person_name"": $p.name,
  ""movie_title"": $m.title
};"
208,What are the top 5 movies with the most roles for actors born after 1970?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE p.born > 1970
WITH m, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 5
RETURN m.title AS movie_title, num_roles","match
$p isa person, has born $b;
$b > 1970;
$rel isa acted_in (actor: $p, film: $m);
$rel has roles $r;
$m has title $t;
reduce $num_roles = count($r) groupby $m, $t;
sort $num_roles desc;
limit 5;
fetch { ""movie_title"": $t, ""num_roles"": $num_roles };"
209,Which 3 people born before 1950 reviewed a movie with a rating less than 50?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born < 1950 AND r.rating < 50
RETURN p.name, p.born, r.rating, m.title
ORDER BY p.born
LIMIT 3","match
  $p isa person, has name $name, has born $b;
  $b < 1950;
  $r isa reviewed (reviewer: $p, film: $m);
  $r has rating $rating;
  $rating < 50;
  $m isa movie, has title $title;
sort $b;
limit 3;
fetch {
  ""name"": $name,
  ""born"": $b,
  ""rating"": $rating,
  ""title"": $title
};"
210,Name the first 5 people who acted in a movie with a tagline mentioning 'Real World'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'Real World'
RETURN p.name
LIMIT 5","match
  $p isa person;
  $m isa movie, has tagline $t;
  $t like "".*Real World.*"";
  acted_in (actor: $p, film: $m);
limit 5;
fetch {
  ""name"": $p.name
};"
211,What are the first 3 movies directed by someone who also reviewed them?,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)<-[:REVIEWED]-(director)
WITH movie, director
ORDER BY movie.released
RETURN movie.title AS title, movie.released AS released
LIMIT 3","match
$m isa movie, has title $title, has released $released;
$d isa person;
directed (director: $d, film: $m);
reviewed (reviewer: $d, film: $m);
sort $released asc;
limit 3;
fetch {
  ""title"": $title,
  ""released"": $released
};"
212,List the top 5 movies with the tagline 'Welcome to the Real World' that were released after 1995.,"MATCH (m:Movie)
WHERE m.tagline = 'Welcome to the Real World' AND m.released > 1995
RETURN m.title, m.released
ORDER BY m.votes DESC
LIMIT 5","match
$m isa movie, has tagline ""Welcome to the Real World"", has released $r, has votes $v;
$r > 1995;
sort $v desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""released"": $r
};"
213,Who reviewed the movie titled 'Speed Racer' and what was their summary?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie {title: 'Speed Racer'})
RETURN p.name AS reviewer, r.summary AS review_summary","match
$p isa person;
$m isa movie, has title ""Speed Racer"";
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary $s;
fetch {
  ""reviewer"": $p.name,
  ""review_summary"": $s
};"
214,What are the titles of the top 5 movies with the highest votes?,"MATCH (m:Movie)
RETURN m.title
ORDER BY m.votes DESC
LIMIT 5","match
$m isa movie, has votes $v;
sort $v desc;
limit 5;
fetch {
  ""title"": $m.title
};"
215,Find the first 3 actors who acted in more than one movie with a tagline containing 'beginning'.,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'beginning'
WITH p, COUNT(m) AS movieCount
WHERE movieCount > 1
RETURN p.name AS actorName
ORDER BY actorName
LIMIT 3","match
$p isa person, has name $n;
$m isa movie, has tagline $t;
$t like "".*beginning.*"";
acted_in (actor: $p, film: $m);
reduce $count = count($m) groupby $p, $n;
match $count > 1;
sort $n;
limit 3;
fetch { ""actorName"": $n };"
216,Which 3 movies with a tagline containing 'journey' were reviewed with a rating above 85?,"MATCH (m:Movie)-[r:REVIEWED]->(m)
WHERE m.tagline CONTAINS 'journey' AND r.rating > 85
RETURN m.title AS MovieTitle, m.tagline AS Tagline, r.rating AS Rating
ORDER BY r.rating DESC
LIMIT 3","match
$m isa movie, has tagline $tg;
$tg like "".*journey.*"";
$rev isa reviewed (film: $m), has rating $r;
$r > 85;
sort $r desc;
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""Tagline"": $tg,
  ""Rating"": $r
};"
217,Name the top 5 people who followed and were followed by 'Laurence Fishburne'.,"MATCH (laurence:Person {name: 'Laurence Fishburne'})-[:FOLLOWS]->(followed:Person),
      (follower:Person)-[:FOLLOWS]->(laurence)
WITH followed, follower
RETURN followed.name AS FollowedByLaurence, follower.name AS FollowsLaurence
LIMIT 5","match
$laurence isa person, has name ""Laurence Fishburne"";
follows (follower: $laurence, followed: $followed);
follows (follower: $follower, followed: $laurence);
limit 5;
fetch {
  ""FollowedByLaurence"": $followed.name,
  ""FollowsLaurence"": $follower.name
};"
218,What are the first 3 movies where someone born in 1965 directed a person born in 1952?,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)<-[:ACTED_IN]-(actor:Person)
WHERE director.born = 1965 AND actor.born = 1952
RETURN movie.title
ORDER BY movie.released
LIMIT 3","match
$director isa person, has born 1965;
$actor isa person, has born 1952;
$movie isa movie, has released $rel;
directed (director: $director, film: $movie);
acted_in (actor: $actor, film: $movie);
sort $rel asc;
limit 3;
fetch {
  ""title"": $movie.title
};"
219,List the first 5 people born before 1980 who wrote a movie with a tagline mentioning 'speed'.,"MATCH (p:Person)-[:WROTE]->(m:Movie)
WHERE p.born < 1980 AND m.tagline CONTAINS 'speed'
RETURN p.name, p.born, m.title, m.tagline
ORDER BY p.born
LIMIT 5","match
$p isa person, has name $name, has born $born;
$m isa movie, has title $title, has tagline $tl;
wrote (writer: $p, film: $m);
$born < 1980;
$tl like "".*speed.*"";
sort $born;
limit 5;
fetch {
  ""name"": $name,
  ""born"": $born,
  ""title"": $title,
  ""tagline"": $tl
};"
220,Who are the top 3 actors with the most roles in movies released before 1990?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE m.released < 1990
WITH p, size(r.roles) AS numRoles
RETURN p.name AS actor, sum(numRoles) AS totalRoles
ORDER BY totalRoles DESC
LIMIT 3","match
$p isa person;
$m isa movie, has released $r;
$r < 1990;
$rel isa acted_in (actor: $p, film: $m), has roles $role;
reduce $totalRoles = count($role) groupby $p;
sort $totalRoles desc;
limit 3;
fetch {
  ""actor"": $p.name,
  ""totalRoles"": $totalRoles
};"
221,List the first 3 people who produced and acted in the same movie.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:ACTED_IN]-(p)
RETURN p.name AS name, m.title AS movie
LIMIT 3","match
$p isa person;
$m isa movie;
produced (producer: $p, film: $m);
acted_in (actor: $p, film: $m);
limit 3;
fetch {
  ""name"": $p.name,
  ""movie"": $m.title
};"
222,What are the top 5 movies with a tagline containing 'football' that were produced by someone born after 1960?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE p.born > 1960 AND m.tagline CONTAINS 'football'
RETURN m.title, m.tagline, m.released
ORDER BY m.votes DESC
LIMIT 5","match
  $p isa person, has born $b;
  $b > 1960;
  $m isa movie, has tagline $tl, has votes $v;
  $tl like "".*football.*"";
  produced (producer: $p, film: $m);
sort $v desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""tagline"": $tl,
  ""released"": $m.released
};"
223,List the top 5 people who produced movies that received more than 2000 votes.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE m.votes > 2000
RETURN p.name, COUNT(m) AS producedMovies
ORDER BY producedMovies DESC
LIMIT 5","match
$p isa person;
$m isa movie, has votes $v;
$v > 2000;
produced (producer: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 5;
fetch { ""name"": $p.name, ""producedMovies"": $count };"
224,List the names of 3 people who were born after 1970.,"MATCH (p:Person)
WHERE p.born > 1970
RETURN p.name
LIMIT 3","match
$p isa person, has born $b;
$b > 1970;
limit 3;
fetch {
  ""name"": $p.name
};"
225,Which movies released after 2000 have been reviewed with a rating above 80?,"MATCH (m:Movie)-[r:REVIEWED]->(p:Person)
WHERE m.released > 2000 AND r.rating > 80
RETURN m.title, m.released, r.rating","match
$m isa movie, has released $r;
$m has title $t;
$rev isa reviewed (film: $m, reviewer: $p), has rating $rat;
$p isa person;
$r > 2000;
$rat > 80;
fetch {
  ""title"": $t,
  ""released"": $r,
  ""rating"": $rat
};"
226,Find the top 5 movies with the most number of reviews.,"MATCH (m:Movie)<-[:REVIEWED]-(r:Person)
WITH m, count(r) AS reviewCount
RETURN m.title AS movieTitle, reviewCount
ORDER BY reviewCount DESC
LIMIT 5","match
$m isa movie;
reviewed (reviewer: $r, film: $m);
reduce $count = count($r) groupby $m;
sort $count desc;
limit 5;
fetch { ""movieTitle"": $m.title, ""reviewCount"": $count };"
227,Which people follow Keanu Reeves and have also acted in a movie with him?,"MATCH (keanu:Person {name: ""Keanu Reeves""})<-[:FOLLOWS]-(follower:Person)
MATCH (follower)-[:ACTED_IN]->(movie:Movie)<-[:ACTED_IN]-(keanu)
RETURN follower.name","match
$keanu isa person, has name ""Keanu Reeves"";
$follower isa person;
follows (follower: $follower, followed: $keanu);
$movie isa movie;
acted_in (actor: $follower, film: $movie);
acted_in (actor: $keanu, film: $movie);
fetch {
  ""name"": $follower.name
};"
228,"What are the names of the first 3 people who have produced, directed, and written the same movie?","MATCH (p:Person)-[:PRODUCED]->(m:Movie)
MATCH (p)-[:DIRECTED]->(m)
MATCH (p)-[:WROTE]->(m)
RETURN p.name
LIMIT 3","match
$p isa person;
$m isa movie;
produced (producer: $p, film: $m);
directed (director: $p, film: $m);
wrote (writer: $p, film: $m);
limit 3;
fetch { ""name"": $p.name };"
229,What is the average rating of movies reviewed by people born after 1980?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born > 1980
RETURN avg(r.rating) AS average_rating","match
$p isa person, has born $b;
$b > 1980;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
reduce $avg = mean($r);"
230,List the roles of actors in the top 5 movies with the most votes.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, p, m.votes AS votes, m.title AS title, p.name AS actor, collect(p.roles) AS roles
ORDER BY votes DESC
LIMIT 5
RETURN title, actor, roles","match
$m isa movie, has title $title, has votes $votes;
$rel isa acted_in (actor: $p, film: $m), has roles $roles;
$p has name $actor;
sort $votes desc;
limit 5;
fetch {
  ""title"": $title,
  ""actor"": $actor,
  ""roles"": $roles
};"
231,Who are the first 3 people to have directed a movie with a tagline including the word 'beginning'?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE m.tagline CONTAINS 'beginning'
RETURN p.name
ORDER BY m.released
LIMIT 3","match
$p isa person;
$m isa movie, has tagline $tl;
$tl like "".*beginning.*"";
$m has released $r;
directed (director: $p, film: $m);
sort $r asc;
limit 3;
fetch {
  ""name"": $p.name
};"
232,What are the top 5 movies with the least votes and their release years?,"MATCH (m:Movie)
RETURN m.title AS title, m.released AS release_year, m.votes AS votes
ORDER BY m.votes ASC
LIMIT 5","match
$m isa movie, has votes $v, has released $r;
sort $v asc;
limit 5;
fetch {
  ""title"": $m.title,
  ""release_year"": $r,
  ""votes"": $v
};"
233,Which people have reviewed the same movie and what were their review summaries?,"MATCH (p1:Person)-[r1:REVIEWED]->(m:Movie)<-[r2:REVIEWED]-(p2:Person)
WHERE p1 <> p2
RETURN m.title AS movie, p1.name AS reviewer1, r1.summary AS summary1, p2.name AS reviewer2, r2.summary AS summary2
ORDER BY m.title, p1.name, p2.name","match
$m isa movie, has title $t;
$p1 isa person, has name $n1;
$p2 isa person, has name $n2;
$r1 isa reviewed (reviewer: $p1, film: $m), has summary $s1;
$r2 isa reviewed (reviewer: $p2, film: $m), has summary $s2;
not { $p1 is $p2; };
sort $t, $n1, $n2;
fetch {
  ""movie"": $t,
  ""reviewer1"": $n1,
  ""summary1"": $s1,
  ""reviewer2"": $n2,
  ""summary2"": $s2
};"
235,List the first 3 movies that Keanu Reeves has acted in with their release years.,"MATCH (p:Person {name: ""Keanu Reeves""})-[:ACTED_IN]->(m:Movie)
RETURN m.title AS movie_title, m.released AS release_year
ORDER BY m.released
LIMIT 3","match
$p isa person, has name ""Keanu Reeves"";
acted_in (actor: $p, film: $m);
$m has released $r;
sort $r asc;
limit 3;
fetch {
  ""movie_title"": $m.title,
  ""release_year"": $r
};"
236,What are the taglines of the top 3 movies released in 1996?,"MATCH (m:Movie)
WHERE m.released = 1996
RETURN m.title, m.tagline, m.votes
ORDER BY m.votes DESC
LIMIT 3","match
$m isa movie, has released 1996, has votes $v;
sort $v desc;
limit 3;
fetch {
  ""title"": $m.title,
  ""tagline"": $m.tagline,
  ""votes"": $v
};"
237,List the top 5 people who have produced the most number of movies with their birth years.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WITH p, COUNT(m) AS producedMovies
ORDER BY producedMovies DESC
LIMIT 5
RETURN p.name AS name, p.born AS birthYear, producedMovies","match
$p isa person;
$m isa movie;
produced (producer: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 5;
match $p has born $born;
fetch { ""name"": $p.name, ""birthYear"": $born, ""producedMovies"": $count };"
238,"Which movies have been reviewed with a summary 'Fun, but a little far fetched' and what were their ratings?","MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary = 'Fun, but a little far fetched'
RETURN m.title AS movieTitle, r.rating AS rating","match
$m isa movie;
$rel isa reviewed (reviewer: $p, film: $m);
$rel has summary ""Fun, but a little far fetched"";
$rel has rating $rating;
fetch {
  ""movieTitle"": $m.title,
  ""rating"": $rating
};"
239,What is the average number of votes for movies released in the 1980s?,"MATCH (m:Movie)
WHERE m.released >= 1980 AND m.released < 1990
RETURN avg(m.votes) AS average_votes","match
$m isa movie, has released $r, has votes $v;
$r >= 1980;
$r < 1990;
reduce $avg = mean($v);"
240,Who are the first 3 people born in the 1960s that Keanu Reeves follows?,"MATCH (keanu:Person {name: ""Keanu Reeves""})-[:FOLLOWS]->(person:Person)
WHERE person.born >= 1960 AND person.born < 1970
RETURN person.name, person.born
ORDER BY person.born
LIMIT 3","match
$keanu isa person, has name ""Keanu Reeves"";
$person isa person, has born $b;
follows (follower: $keanu, followed: $person);
$b >= 1960;
$b < 1970;
sort $b asc;
limit 3;
fetch {
  ""name"": $person.name,
  ""born"": $b
};"
241,List the roles played by actors in the first 3 movies directed by Nancy Meyers.,"MATCH (director:Person {name: ""Nancy Meyers""})-[:DIRECTED]->(movie:Movie)
WITH movie
ORDER BY movie.released
LIMIT 3
MATCH (actor:Person)-[actedIn:ACTED_IN]->(movie)
RETURN movie.title AS MovieTitle, actor.name AS ActorName, actedIn.roles AS Roles","match
  $d isa person, has name ""Nancy Meyers"";
  directed (director: $d, film: $m);
  $m has released $r;
sort $r;
limit 3;
select $m;
match
  $rel isa acted_in (actor: $a, film: $m);
  $rel has roles $roles;
fetch {
  ""MovieTitle"": $m.title,
  ""ActorName"": $a.name,
  ""Roles"": $roles
};"
242,What are the first 3 movies produced by Joel Silver and their respective release years?,"MATCH (p:Person {name: ""Joel Silver""})-[:PRODUCED]->(m:Movie)
RETURN m.title AS title, m.released AS release_year
ORDER BY m.released
LIMIT 3","match
$p isa person, has name ""Joel Silver"";
produced (producer: $p, film: $m);
$m has released $r;
sort $r asc;
limit 3;
fetch {
  ""title"": $m.title,
  ""release_year"": $r
};"
243,Who has directed the most movies released after 2000 and what are those movies?,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)
WHERE movie.released > 2000
WITH director, count(movie) AS movieCount, collect(movie.title) AS movies
ORDER BY movieCount DESC
LIMIT 1
RETURN director.name AS directorName, movies","match
$d isa person;
$m isa movie, has released $r;
$r > 2000;
directed (director: $d, film: $m);
reduce $count = count($m) groupby $d;
sort $count desc;
limit 1;
match
$m2 isa movie, has released $r2;
$r2 > 2000;
directed (director: $d, film: $m2);
fetch {
  ""directorName"": $d.name,
  ""movies"": [ $m2.title ]
};"
244,Who are the top 5 producers of the movie with the title 'Speed Racer'?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie {title: 'Speed Racer'})
RETURN p.name AS producer_name
ORDER BY p.name
LIMIT 5","match
$p isa person, has name $n;
$m isa movie, has title ""Speed Racer"";
produced (producer: $p, film: $m);
sort $n;
limit 5;
fetch {
  ""producer_name"": $n
};"
245,What are the first 3 movies that received a review with a rating less than 50?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating < 50
RETURN m.title AS MovieTitle, p.rating AS Rating
ORDER BY p.rating ASC
LIMIT 3","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
$r < 50;
sort $r asc;
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""Rating"": $r
};"
246,Who are the top 5 youngest producers in the database?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
RETURN p.name AS producer, p.born AS birthYear
ORDER BY birthYear DESC
LIMIT 5","match
$p isa person, has born $b;
produced (producer: $p, film: $m);
sort $b desc;
limit 5;
fetch {
  ""producer"": $p.name,
  ""birthYear"": $b
};"
247,Who are the first 3 people that Keanu Reeves follows?,"MATCH (keanu:Person {name: ""Keanu Reeves""})-[:FOLLOWS]->(person:Person)
RETURN person.name
LIMIT 3","match
$keanu isa person, has name ""Keanu Reeves"";
$person isa person, has name $name;
follows (follower: $keanu, followed: $person);
limit 3;
fetch { ""name"": $name };"
248,Which movie has the lowest number of votes and what is its tagline?,"MATCH (m:Movie)
WITH m
ORDER BY m.votes ASC
LIMIT 1
RETURN m.title AS movie, m.tagline AS tagline","match
$m isa movie, has votes $v;
sort $v asc;
limit 1;
fetch {
  ""movie"": $m.title,
  ""tagline"": $m.tagline
};"
249,List the top 3 directors by the number of movies they have directed.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WITH p, COUNT(m) AS directedMovies
ORDER BY directedMovies DESC
LIMIT 3
RETURN p.name AS Director, directedMovies","match
$p isa person;
$m isa movie;
directed (director: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 3;
fetch {
  ""Director"": $p.name,
  ""directedMovies"": $count
};"
250,What are the names of the people who reviewed 'The Matrix' and what were their ratings?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie {title: 'The Matrix'})
RETURN p.name AS reviewer_name, r.rating AS rating","match
$p isa person, has name $name;
$m isa movie, has title ""The Matrix"";
$rev isa reviewed (reviewer: $p, film: $m), has rating $rating;
fetch {
  ""reviewer_name"": $name,
  ""rating"": $rating
};"
251,Which person has produced the most movies and what are those movies?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WITH p, count(m) AS producedMoviesCount, collect(m.title) AS producedMovies
ORDER BY producedMoviesCount DESC
LIMIT 1
RETURN p.name AS producerName, producedMovies","match
$p isa person;
produced (producer: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 1;
match
produced (producer: $p, film: $movie);
$movie has title $t;
fetch { ""producer"": $p.name, ""movie_title"": $t };"
252,How many people have acted in 'Something's Gotta Give'?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie {title: ""Something's Gotta Give""})
RETURN count(p) AS numberOfActors","match
$p isa person;
$m isa movie, has title ""Something's Gotta Give"";
acted_in (actor: $p, film: $m);
reduce $count = count($p);"
253,Which movies have a tagline containing the word 'real' and were released in the 2000s?,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'real' AND m.released >= 2000 AND m.released < 2010
RETURN m.title, m.tagline, m.released","match
$m isa movie, has tagline $tl, has released $r;
$tl like "".*real.*"";
$r >= 2000;
$r < 2010;
fetch {
  ""title"": $m.title,
  ""tagline"": $tl,
  ""released"": $r
};"
254,What are the top 5 movies with the highest average review rating?,"MATCH (m:Movie)<-[:REVIEWED]-(r:Person)
WITH m, avg(r.rating) AS avgRating
RETURN m.title, avgRating
ORDER BY avgRating DESC
LIMIT 5","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
reduce $avg = mean($r) groupby $m;
sort $avg desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""avgRating"": $avg
};"
255,Who are the first 3 people born before 1950 and what movies have they directed?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE p.born < 1950
RETURN p.name AS Director, m.title AS Movie
ORDER BY p.born
LIMIT 3","match
$p isa person, has name $n, has born $b;
$m isa movie, has title $t;
directed (director: $p, film: $m);
$b < 1950;
sort $b;
limit 3;
fetch {
  ""Director"": $n,
  ""Movie"": $t
};"
256,"What are the names of the movies that received a review summary 'Dark, but compelling'?","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.summary = 'Dark, but compelling'
RETURN m.title AS movieTitle","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m), has summary ""Dark, but compelling"";
$p isa person;
fetch {
  ""movieTitle"": $m.title
};"
257,Which movies have been both written and directed by the same person and what are their titles?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
MATCH (p)-[:WROTE]->(m)
RETURN m.title AS movie_title","match
$p isa person;
$m isa movie;
directed (director: $p, film: $m);
wrote (writer: $p, film: $m);
fetch {
  ""movie_title"": $m.title
};"
258,How many different people have reviewed movies released before 1990?,"MATCH (p:Person)-[:REVIEWED]->(m:Movie)
WHERE m.released < 1990
RETURN COUNT(DISTINCT p) AS numberOfReviewers","match
$p isa person;
$m isa movie, has released $r;
$r < 1990;
reviewed (reviewer: $p, film: $m);
select $p;
distinct;
reduce $count = count;"
259,What are the first 3 most recent movies that have a tagline?,"MATCH (m:Movie)
WHERE m.tagline IS NOT NULL
RETURN m.title, m.released, m.tagline
ORDER BY m.released DESC
LIMIT 3","match
$m isa movie, has tagline $tg, has released $r;
sort $r desc;
limit 3;
fetch {
  ""title"": $m.title,
  ""released"": $r,
  ""tagline"": $tg
};"
260,Which person has acted in the most movies and what are those movies titles?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, count(r) AS movieCount, collect(m.title) AS movieTitles
ORDER BY movieCount DESC
LIMIT 1
RETURN p.name AS personName, movieCount, movieTitles","match $p isa person;
acted_in (actor: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 1;
match acted_in (actor: $p, film: $m2);
$m2 has title $t;
fetch { ""person"": $p.name, ""count"": $count, ""title"": $t };"
261,List the top 3 movies by Laurence Fishburne as an actor.,"MATCH (p:Person {name: ""Laurence Fishburne""})-[:ACTED_IN]->(m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 3","match
$p isa person, has name ""Laurence Fishburne"";
acted_in (actor: $p, film: $m);
$m has votes $v;
sort $v desc;
limit 3;
fetch {
  ""title"": $m.title,
  ""votes"": $v
};"
262,What are the first 3 movies where someone born in 1996 acted?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE p.born = 1996
RETURN m.title AS movie_title
ORDER BY m.released
LIMIT 3","match
$p isa person, has born 1996;
acted_in (actor: $p, film: $m);
$m isa movie, has released $r;
sort $r asc;
limit 3;
fetch {
  ""movie_title"": $m.title
};"
263,"List the first 3 movies reviewed with a summary 'Silly, but fun' and a tagline containing 'world'.","MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE r.summary = 'Silly, but fun' AND m.tagline CONTAINS 'world'
RETURN m.title, m.tagline
ORDER BY m.released
LIMIT 3","match
$p isa person;
$m isa movie, has tagline $tl;
$tl like "".*world.*"";
$rev isa reviewed (reviewer: $p, film: $m), has summary ""Silly, but fun"";
$m has released $rel;
sort $rel asc;
limit 3;
fetch {
  ""title"": $m.title,
  ""tagline"": $tl
};"
264,Find the first 5 people born after 1980 who directed a movie released before 2000.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE p.born > 1980 AND m.released < 2000
RETURN p.name AS person_name, p.born AS birth_year, m.title AS movie_title, m.released AS release_year
ORDER BY p.born
LIMIT 5","match
$p isa person, has name $pn, has born $b;
$m isa movie, has title $mt, has released $r;
directed (director: $p, film: $m);
$b > 1980;
$r < 2000;
sort $b;
limit 5;
fetch {
  ""person_name"": $pn,
  ""birth_year"": $b,
  ""movie_title"": $mt,
  ""release_year"": $r
};"
265,Who reviewed the movie with the highest rating?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WITH m, r, p
ORDER BY r.rating DESC
LIMIT 1
RETURN p.name AS reviewer, m.title AS movie, r.rating AS rating","match
$p isa person, has name $name;
$m isa movie, has title $title;
$rel isa reviewed (reviewer: $p, film: $m), has rating $rating;
sort $rating desc;
limit 1;
fetch {
  ""reviewer"": $name,
  ""movie"": $title,
  ""rating"": $rating
};"
266,Name the first 3 people who have produced and acted in the same movie.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:ACTED_IN]-(p)
RETURN p.name AS name
LIMIT 3","match
$p isa person;
$m isa movie;
produced (producer: $p, film: $m);
acted_in (actor: $p, film: $m);
limit 3;
fetch { ""name"": $p.name };"
267,List the movies produced by a person born in the 1950s.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE p.born >= 1950 AND p.born < 1960
RETURN m.title AS MovieTitle","match
$p isa person, has born $b;
$b >= 1950;
$b < 1960;
$m isa movie;
produced (producer: $p, film: $m);
fetch {
  ""MovieTitle"": $m.title
};"
268,Who are the top 3 actors by number of followers?,"MATCH (actor:Person)-[:ACTED_IN]->(:Movie)
OPTIONAL MATCH (follower:Person)-[:FOLLOWS]->(actor)
WITH actor, COUNT(follower) AS followerCount
RETURN actor.name AS actorName, followerCount
ORDER BY followerCount DESC
LIMIT 3","match
$actor isa person;
acted_in (actor: $actor);
follows (followed: $actor, follower: $follower);
reduce $count = count($follower) groupby $actor;
sort $count desc;
limit 3;
fetch { ""actorName"": $actor.name, ""followerCount"": $count };"
