original_index,question,cypher,typeql
126,Which tweets contain links and have more than 100 favorites?,"MATCH (t:Tweet)-[:CONTAINS]->(:Link)
WHERE t.favorites > 100
RETURN t","match
$t isa tweet, has favorites $f;
$f > 100;
contains (containing_tweet: $t, contained_link: $l);
$l isa link;
fetch {
  ""tweet"": { $t.* }
};"
128,Which users have a betweenness higher than 1000000?,"MATCH (u:User)
WHERE u.betweenness > 1000000
RETURN u.screen_name, u.betweenness","match
$u isa user, has betweenness $b;
$b > 1000000.0;
fetch {
  ""screen_name"": $u.screen_name,
  ""betweenness"": $b
};"
127,What are the top 3 sources used in tweets by 'Neo4j'?,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:USING]->(s:Source)
RETURN s.name AS source, COUNT(t) AS tweet_count
ORDER BY tweet_count DESC
LIMIT 3","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
using (tweet_content: $t, platform: $s);
reduce $count = count($t) groupby $s;
sort $count desc;
limit 3;
fetch {
  ""source"": $s.source_name,
  ""tweet_count"": $count
};"
129,Find the top 3 users based on the number of statuses they have posted.,"MATCH (u:User)
RETURN u.screen_name, u.statuses
ORDER BY u.statuses DESC
LIMIT 3","match
$u isa user, has statuses $s;
sort $s desc;
limit 3;
fetch {
  ""screen_name"": $u.screen_name,
  ""statuses"": $s
};"
130,What are the 3 most recent tweets posted by any user?,"MATCH (u:User)-[:POSTS]->(t:Tweet)
RETURN t.text, t.created_at, u.screen_name
ORDER BY t.created_at DESC
LIMIT 3","match
$u isa user;
$t isa tweet;
posts (author: $u, content: $t);
$t has created_at $ca;
sort $ca desc;
limit 3;
fetch {
  ""text"": $t.text,
  ""created_at"": $ca,
  ""screen_name"": $u.screen_name
};"
132,List the top 3 tweets that mention 'Neo4j'.,"MATCH (t:Tweet)-[:MENTIONS]->(u:User {screen_name: 'neo4j'})
RETURN t.text AS tweet, t.created_at AS date, t.favorites AS favorites
ORDER BY t.favorites DESC
LIMIT 3","match
$t isa tweet;
$u isa user, has screen_name ""neo4j"";
mentions (source_tweet: $t, mentioned_user: $u);
$t has favorites $f;
sort $f desc;
limit 3;
fetch {
  ""tweet"": $t.text,
  ""date"": $t.created_at,
  ""favorites"": $f
};"
131,Who are the users mentioned in the most favorited tweet?,"MATCH (t:Tweet)-[:MENTIONS]->(u:User)
WITH t, u
ORDER BY t.favorites DESC
LIMIT 1
RETURN u.name AS mentioned_user, t.text AS tweet_text, t.favorites AS favorites","match
$t isa tweet, has text $text, has favorites $fav;
$u isa user, has name $uname;
mentions (source_tweet: $t, mentioned_user: $u);
sort $fav desc;
limit 1;
fetch {
  ""mentioned_user"": $uname,
  ""tweet_text"": $text,
  ""favorites"": $fav
};"
134,What are the top 3 tweets retweeted by other users?,"MATCH (t:Tweet)<-[:RETWEETS]-(r:Tweet)
RETURN t.text AS TweetText, COUNT(r) AS RetweetCount
ORDER BY RetweetCount DESC
LIMIT 3","match
$t isa tweet;
retweets (original_tweet: $t, retweeting_tweet: $r);
reduce $count = count($r) groupby $t;
sort $count desc;
limit 3;
fetch { ""TweetText"": $t.text, ""RetweetCount"": $count };"
133,Who are the top 5 followers of 'Neo4j' based on the number of statuses they have?,"MATCH (me:Me {screen_name: 'neo4j'})<-[:FOLLOWS]-(user:User)
RETURN user.name AS follower_name, user.statuses AS statuses
ORDER BY user.statuses DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$user isa user, has name $follower_name, has statuses $statuses;
follows (follower: $user, followed: $me);
sort $statuses desc;
limit 5;
fetch {
  ""follower_name"": $follower_name,
  ""statuses"": $statuses
};"
135,Which users have the highest following to follower ratio?,"MATCH (u:User)
WHERE u.followers > 0
RETURN u.screen_name, u.following / u.followers AS follow_ratio
ORDER BY follow_ratio DESC
LIMIT 1","match
$u isa user, has followers $followers, has following $following, has screen_name $sn;
$followers > 0;
let $ratio = $following / $followers;
sort $ratio desc;
limit 1;
fetch {
  ""screen_name"": $sn,
  ""follow_ratio"": $ratio
};"
136,List the top 5 users based on betweenness centrality.,"MATCH (u:User)
RETURN u.screen_name, u.betweenness
ORDER BY u.betweenness DESC
LIMIT 5","match
$u isa user, has betweenness $b;
sort $b desc;
limit 5;
fetch {
  ""screen_name"": $u.screen_name,
  ""betweenness"": $b
};"
137,Who are the top 3 users that 'Neo4j' follows?,"MATCH (me:Me {screen_name: 'neo4j'})-[:FOLLOWS]->(user:User)
RETURN user.name, user.screen_name
ORDER BY user.followers DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
follows (follower: $me, followed: $user);
$user has followers $f;
sort $f desc;
limit 3;
fetch {
  ""name"": $user.name,
  ""screen_name"": $user.screen_name
};"
138,What are the top 3 locations from where the most tweets originate?,"MATCH (u:User)-[:POSTS]->(t:Tweet)
WITH u.location AS location, COUNT(t) AS tweet_count
RETURN location, tweet_count
ORDER BY tweet_count DESC
LIMIT 3","match
$u isa user, has location $loc;
$t isa tweet;
posts (author: $u, content: $t);
reduce $count = count($t) groupby $loc;
sort $count desc;
limit 3;
fetch { ""location"": $loc, ""tweet_count"": $count };"
140,List the 5 most recent users who started following 'Neo4j'.,"MATCH (neo4j:Me {screen_name: 'neo4j'})<-[:FOLLOWS]-(user:User)
RETURN user.screen_name, user.name, user.followers, user.following, user.profile_image_url, user.url, user.location, user.statuses
ORDER BY user.followers DESC
LIMIT 5","match
$neo4j isa me, has screen_name ""neo4j"";
$user isa user;
follows (follower: $user, followed: $neo4j);
$user has followers $f;
sort $f desc;
limit 5;
fetch {
  ""screen_name"": $user.screen_name,
  ""name"": $user.name,
  ""followers"": $user.followers,
  ""following"": $user.following,
  ""profile_image_url"": $user.profile_image_url,
  ""url"": $user.url,
  ""location"": $user.location,
  ""statuses"": $user.statuses
};"
139,Who are the top 3 users that have interacted with 'Neo4j' the most?,"MATCH (me:Me {screen_name: 'neo4j'})-[:INTERACTS_WITH]->(user:User)
RETURN user.name AS userName, COUNT(*) AS interactionCount
ORDER BY interactionCount DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
$rel isa interacts_with (interactor: $user, target: $me);
reduce $count = count($rel) groupby $user;
sort $count desc;
limit 3;
fetch { ""userName"": $user.name, ""interactionCount"": $count };"
142,Which tweets have been replied to and have more than 50 favorites?,"MATCH (t:Tweet)-[:REPLY_TO]->(:Tweet)
WHERE t.favorites > 50
RETURN t","match
$t isa tweet, has favorites $f;
$f > 50;
reply_to (original_tweet: $t);
fetch {
  ""tweet"": { $t.* }
};"
141,What are the top 3 hashtags associated with tweets that have been retweeted more than 50 times?,"MATCH (t:Tweet)-[:RETWEETS]->(original:Tweet)-[:TAGS]->(h:Hashtag)
WHERE original.favorites > 50
RETURN h.name AS hashtag, COUNT(*) AS retweet_count
ORDER BY retweet_count DESC
LIMIT 3","match
$original isa tweet;
retweets (original_tweet: $original, retweeting_tweet: $rt);
reduce $rt_count = count($rt) groupby $original;
match
$rt_count > 50;
tags (tagged_tweet: $original, tag: $h);
$h has hashtag_name $hn;
reduce $count = count groupby $h, $hn;
sort $count desc;
limit 3;
fetch { ""hashtag"": $hn, ""retweet_count"": $count };"
143,List the top 3 users with the lowest number of followers who follow 'Neo4j'.,"MATCH (neo4j:Me {screen_name: 'neo4j'})<-[:FOLLOWS]-(user:User)
RETURN user.screen_name, user.followers
ORDER BY user.followers ASC
LIMIT 3","match
$neo4j isa me, has screen_name ""neo4j"";
$user isa user;
follows (follower: $user, followed: $neo4j);
$user has followers $f;
sort $f asc;
limit 3;
fetch {
  ""screen_name"": $user.screen_name,
  ""followers"": $f
};"
144,What are the top 3 tweets with the least favorites posted by 'Neo4j'?,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)
RETURN t.text, t.favorites
ORDER BY t.favorites ASC
LIMIT 3","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
$t has favorites $f;
sort $f asc;
limit 3;
fetch {
  ""text"": $t.text,
  ""favorites"": $f
};"
145,Who are the top 3 users based on the number of users they interact with?,"MATCH (u:User)-[:INTERACTS_WITH]->(other:User)
WITH u, COUNT(other) AS interactions
ORDER BY interactions DESC
LIMIT 3
RETURN u.screen_name AS user, interactions","match
$u isa user;
interacts_with (interactor: $u, target: $other);
reduce $interactions = count($other) groupby $u;
sort $interactions desc;
limit 3;
fetch {
  ""user"": $u.screen_name,
  ""interactions"": $interactions
};"
146,What are the top 5 tweets containing the hashtag 'education'?,"MATCH (t:Tweet)-[:TAGS]->(h:Hashtag {name: 'education'})
RETURN t.text, t.favorites
ORDER BY t.favorites DESC
LIMIT 5","match
$t isa tweet;
$h isa hashtag, has hashtag_name ""education"";
tags (tagged_tweet: $t, tag: $h);
$t has favorites $fav;
sort $fav desc;
limit 5;
fetch {
  ""text"": $t.text,
  ""favorites"": $fav
};"
147,Who are the top 3 users that 'Neo4j' has amplified?,"MATCH (me:Me {screen_name: 'neo4j'})-[:AMPLIFIES]->(user:User)
RETURN user.name, user.screen_name, user.followers
ORDER BY user.followers DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
amplifies (amplifier: $me, amplified_user: $user);
$user has followers $f;
sort $f desc;
limit 3;
fetch {
  ""name"": $user.name,
  ""screen_name"": $user.screen_name,
  ""followers"": $f
};"
148,List the top 5 tweets that contain links and are posted by 'Neo4j'.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:CONTAINS]->(l:Link)
RETURN t.text AS tweet_text, l.url AS link_url, t.created_at AS created_at
ORDER BY t.created_at DESC
LIMIT 5","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
contains (containing_tweet: $t, contained_link: $l);
$t has created_at $ca;
sort $ca desc;
limit 5;
fetch {
  ""tweet_text"": $t.text,
  ""link_url"": $l.link_url,
  ""created_at"": $ca
};"
149,What are the top 3 tweets that 'Neo4j' has retweeted?,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(retweet:Tweet)-[:RETWEETS]->(original:Tweet)
RETURN original.text AS tweet_text, original.favorites AS favorites
ORDER BY original.favorites DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
posts (author: $me, content: $retweet);
retweets (retweeting_tweet: $retweet, original_tweet: $original);
$original has favorites $f;
sort $f desc;
limit 3;
fetch {
  ""tweet_text"": $original.text,
  ""favorites"": $f
};"
150,Which users have 'Neo4j' mentioned in its tweets the most?,"MATCH (u:User)-[:POSTS]->(t:Tweet)-[:MENTIONS]->(m:Me {screen_name: 'neo4j'})
RETURN u.screen_name AS user, COUNT(t) AS mention_count
ORDER BY mention_count DESC
LIMIT 1","match
$u isa user, has screen_name $sn;
$m isa me, has screen_name ""neo4j"";
posts (author: $u, content: $t);
mentions (source_tweet: $t, mentioned_user: $m);
reduce $count = count($t) groupby $u, $sn;
sort $count desc;
limit 1;
fetch { ""user"": $sn, ""mention_count"": $count };"
151,Which tweets from 'Neo4j' mention other users and what are these users' screen names?,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:MENTIONS]->(mentionedUser:User)
RETURN t.text AS tweet_text, mentionedUser.screen_name AS mentioned_user_screen_name","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
mentions (source_tweet: $t, mentioned_user: $mu);
fetch {
  ""tweet_text"": $t.text,
  ""mentioned_user_screen_name"": $mu.screen_name
};"
152,What are the top 5 tweets by 'Neo4j' based on favorites count?,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)
RETURN t.text, t.favorites
ORDER BY t.favorites DESC
LIMIT 5","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
$t has favorites $f;
sort $f desc;
limit 5;
fetch {
  ""text"": $t.text,
  ""favorites"": $f
};"
153,List the top 3 tweets with the highest number of favorites.,"MATCH (t:Tweet)
RETURN t.text, t.favorites
ORDER BY t.favorites DESC
LIMIT 3","match
$t isa tweet, has favorites $f;
sort $f desc;
limit 3;
fetch {
  ""text"": $t.text,
  ""favorites"": $f
};"
154,Which users follow 'Neo4j' and have more than 500 followers?,"MATCH (u:User)-[:FOLLOWS]->(m:Me {screen_name: 'neo4j'})
WHERE u.followers > 500
RETURN u.name AS userName, u.followers AS followersCount","match
$u isa user, has name $name, has followers $f;
$m isa me, has screen_name ""neo4j"";
follows (follower: $u, followed: $m);
$f > 500;
fetch {
  ""userName"": $name,
  ""followersCount"": $f
};"
156,Who are the top 3 users that 'Neo4j' amplifies the most?,"MATCH (me:Me {screen_name: 'neo4j'})-[:AMPLIFIES]->(user:User)
RETURN user.name, COUNT(*) AS amplification_count
ORDER BY amplification_count DESC
LIMIT 3","match
$me isa me, has screen_name ""neo4j"";
amplifies (amplifier: $me, amplified_user: $user);
$user has name $name;
reduce $count = count groupby $user, $name;
sort $count desc;
limit 3;
fetch { ""name"": $name, ""amplification_count"": $count };"
155,Show the top 5 tweets by 'Neo4j' that were posted from a location outside 'Graphs Are Everywhere'.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)
WHERE u.location <> 'Graphs Are Everywhere'
RETURN t.text AS tweet, t.created_at AS posted_at
ORDER BY t.created_at DESC
LIMIT 5","match
$u isa user, has screen_name ""neo4j"", has location $loc;
$loc != ""Graphs Are Everywhere"";
posts (author: $u, content: $t);
$t has created_at $ca;
sort $ca desc;
limit 5;
fetch {
  ""tweet"": $t.text,
  ""posted_at"": $ca
};"
158,Identify the top 5 users who have exactly 663 followers.,"MATCH (u:User)
WHERE u.followers = 663
RETURN u.screen_name, u.name, u.followers
ORDER BY u.followers DESC
LIMIT 5","match
$u isa user, has followers $f;
$f == 663;
sort $f desc;
limit 5;
fetch {
  ""screen_name"": $u.screen_name,
  ""name"": $u.name,
  ""followers"": $f
};"
157,List the first 3 tweets by 'Me' that contain a link.,"MATCH (me:Me)-[:POSTS]->(tweet:Tweet)-[:CONTAINS]->(link:Link)
RETURN tweet
ORDER BY tweet.created_at ASC
LIMIT 3","match
$me isa me;
posts (author: $me, content: $tweet);
contains (containing_tweet: $tweet, contained_link: $link);
$tweet has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""tweet"": { $tweet.* }
};"
159,Find all tweets by 'Neo4j' that were posted on or after '2021-01-01'.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)
WHERE t.created_at >= datetime('2021-01-01T00:00:00Z')
RETURN t","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
$t has created_at $ca;
$ca >= 2021-01-01T00:00:00;
fetch {
  ""created_at"": $ca,
  ""text"": $t.text,
  ""tweet_id"": $t.tweet_id,
  ""favorites"": $t.favorites
};"
160,Display the top 5 users who follow both 'Neo4j' and 'Me'.,"MATCH (neo4j:User {screen_name: 'neo4j'})<-[:FOLLOWS]-(u:User)-[:FOLLOWS]->(me:Me)
RETURN u.screen_name, u.followers, u.following
ORDER BY u.followers DESC
LIMIT 5","match
$neo4j isa user, has screen_name ""neo4j"";
$me isa me;
$u isa user, has screen_name $sn, has followers $f, has following $fg;
follows (follower: $u, followed: $neo4j);
follows (follower: $u, followed: $me);
sort $f desc;
limit 5;
fetch {
  ""screen_name"": $sn,
  ""followers"": $f,
  ""following"": $fg
};"
162,Show all hashtags that have appeared in more than 5 tweets mentioning 'Neo4j'.,"MATCH (u:User {screen_name: 'neo4j'})<-[:MENTIONS]-(t:Tweet)-[:TAGS]->(h:Hashtag)
WITH h, count(t) AS tweetCount
WHERE tweetCount > 5
RETURN h.name AS hashtag, tweetCount","match
$u isa user, has screen_name ""neo4j"";
mentions (source_tweet: $t, mentioned_user: $u);
tags (tagged_tweet: $t, tag: $h);
reduce $tweetCount = count($t) groupby $h;
match $tweetCount > 5;
fetch { ""hashtag"": $h.hashtag_name, ""tweetCount"": $tweetCount };"
161,Identify the first 3 tweets by 'Me' that have been mentioned by another user.,"MATCH (me:Me)-[:POSTS]->(tweet:Tweet)<-[:MENTIONS]-(user:User)
RETURN tweet
ORDER BY tweet.created_at ASC
LIMIT 3","match
$me isa me;
posts (author: $me, content: $tweet);
mentions (source_tweet: $tweet, mentioned_user: $user);
$user isa user;
$tweet has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""created_at"": $tweet.created_at,
  ""tweet_id"": $tweet.tweet_id,
  ""text"": $tweet.text,
  ""favorites"": $tweet.favorites
};"
164,Find the first 3 tweets by 'Neo4j' that were favorited more than 300 times.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)
WHERE t.favorites > 300
RETURN t
ORDER BY t.created_at ASC
LIMIT 3","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
$t has favorites $f;
$f > 300;
$t has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""tweet"": { $t.* }
};"
163,List the top 5 users who have a similar betweenness to 'Neo4j'.,"MATCH (me:Me {screen_name: 'neo4j'})-[:SIMILAR_TO]-(user:User)
RETURN user.screen_name, user.betweenness
ORDER BY abs(user.betweenness - me.betweenness) ASC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"", has betweenness $mb;
similar_to ($me, $user);
$user isa user, has betweenness $ub;
let $diff = abs($ub - $mb);
sort $diff asc;
limit 5;
fetch {
  ""screen_name"": $user.screen_name,
  ""betweenness"": $ub
};"
165,Display all tweets by 'Neo4j' that mention at least two different users.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:MENTIONS]->(mentionedUser:User)
WITH t, count(DISTINCT mentionedUser) AS mentionedCount
WHERE mentionedCount >= 2
RETURN t.text AS tweet_text, t.created_at AS tweet_date, mentionedCount","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
mentions (source_tweet: $t, mentioned_user: $mentionedUser);
select $t, $mentionedUser;
distinct;
reduce $mentionedCount = count($mentionedUser) groupby $t;
match $mentionedCount >= 2;
fetch {
  ""tweet_text"": $t.text,
  ""tweet_date"": $t.created_at,
  ""mentionedCount"": $mentionedCount
};"
166,Identify the first 3 users followed by 'Me' who are located in the same location as 'Me'.,"MATCH (me:Me)-[:FOLLOWS]->(user:User)
WHERE user.location = me.location
RETURN user
LIMIT 3","match
$me isa me, has location $loc;
$user isa user;
$user has location $loc;
follows (follower: $me, followed: $user);
limit 3;
fetch {
  ""user"": { $user.* }
};"
167,Show the top 5 tweets that 'Me' has replied to.,"MATCH (me:Me)-[:POSTS]->(reply_tweet:Tweet)-[:REPLY_TO]->(original_tweet:Tweet)
RETURN original_tweet
ORDER BY reply_tweet.created_at DESC
LIMIT 5","match
$me isa me;
posts (author: $me, content: $reply_tweet);
reply_to (replying_tweet: $reply_tweet, original_tweet: $original_tweet);
$reply_tweet has created_at $ca;
sort $ca desc;
limit 5;
fetch {
  ""original_tweet"": { $original_tweet.* }
};"
168,List all users who have been retweeted by 'Neo4j' at least twice.,"MATCH (me:Me {screen_name: 'neo4j'})-[:POSTS]->(tweet:Tweet)-[:RETWEETS]->(retweetedTweet:Tweet)<-[:POSTS]-(user:User)
WITH user, COUNT(retweetedTweet) AS retweetCount
WHERE retweetCount >= 2
RETURN user.screen_name, retweetCount","match
$me isa me, has screen_name ""neo4j"";
posts (author: $me, content: $tweet);
retweets (retweeting_tweet: $tweet, original_tweet: $retweeted);
$user isa user;
posts (author: $user, content: $retweeted);
reduce $retweetCount = count($retweeted) groupby $user;
match $retweetCount >= 2;
$user has screen_name $sn;
fetch {
  ""screen_name"": $sn,
  ""retweetCount"": $retweetCount
};"
169,Find the top 5 tweets by 'Neo4j' that contain the hashtag '#education'.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:TAGS]->(h:Hashtag {name: 'education'})
RETURN t.text, t.favorites, t.created_at
ORDER BY t.favorites DESC
LIMIT 5","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
$h isa hashtag, has hashtag_name ""education"";
tags (tagged_tweet: $t, tag: $h);
$t has favorites $fav;
sort $fav desc;
limit 5;
fetch {
  ""text"": $t.text,
  ""favorites"": $fav,
  ""created_at"": $t.created_at
};"
170,Display the first 3 users who mention 'Neo4j' in their tweets and have a similar profile image.,"MATCH (u:User)-[:POSTS]->(t:Tweet)-[:MENTIONS]->(m:Me {screen_name: 'neo4j'})
WHERE u.profile_image_url = m.profile_image_url
RETURN u.screen_name, u.profile_image_url
LIMIT 3","match
  $u isa user, has profile_image_url $u_img;
  $m isa me, has screen_name ""neo4j"", has profile_image_url $m_img;
  $u_img == $m_img;
  posts (author: $u, content: $t);
  mentions (source_tweet: $t, mentioned_user: $m);
limit 3;
fetch {
  ""screen_name"": $u.screen_name,
  ""profile_image_url"": $u.profile_image_url
};"
172,Show the first 3 tweets mentioning 'Neo4j' that have been retweeted by 'Me'.,"MATCH (me:Me)-[:POSTS]->(retweet:Tweet)-[:RETWEETS]->(original:Tweet)-[:MENTIONS]->(user:User {screen_name: 'neo4j'})
RETURN original.text, original.created_at
ORDER BY original.created_at
LIMIT 3","match
$me isa me;
$retweet isa tweet;
$original isa tweet;
$user isa user, has screen_name ""neo4j"";
posts (author: $me, content: $retweet);
retweets (retweeting_tweet: $retweet, original_tweet: $original);
mentions (source_tweet: $original, mentioned_user: $user);
$original has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""text"": $original.text,
  ""created_at"": $ca
};"
171,Identify all tweets by 'Neo4j' that were posted using a source other than 'Buffer'.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:USING]->(s:Source)
WHERE s.name <> 'Buffer'
RETURN t","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
using (tweet_content: $t, platform: $s);
$s has source_name $sn;
$sn != ""Buffer"";
fetch {
  ""tweet_id"": $t.tweet_id,
  ""text"": $t.text
};"
174,Find all tweets by 'Neo4j' that tag a hashtag and mention a user.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:TAGS]->(h:Hashtag),
      (t)-[:MENTIONS]->(m:User)
RETURN t.text AS tweet_text, t.created_at AS tweet_date, h.name AS hashtag, m.screen_name AS mentioned_user","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
tags (tagged_tweet: $t, tag: $h);
mentions (source_tweet: $t, mentioned_user: $m);
fetch {
  ""tweet_text"": $t.text,
  ""tweet_date"": $t.created_at,
  ""hashtag"": $h.hashtag_name,
  ""mentioned_user"": $m.screen_name
};"
173,List the top 5 users who interact most frequently with both 'Neo4j' and 'Me'.,"MATCH (me:Me {screen_name: 'neo4j'})-[:INTERACTS_WITH]->(u:User),
      (u)-[:INTERACTS_WITH]->(neo4j:User {screen_name: 'neo4j'})
RETURN u.screen_name, COUNT(*) AS interaction_count
ORDER BY interaction_count DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$u isa user;
$neo4j isa user, has screen_name ""neo4j"";
interacts_with (interactor: $me, target: $u);
interacts_with (interactor: $u, target: $neo4j);
reduce $count = count groupby $u;
sort $count desc;
limit 5;
fetch { ""screen_name"": $u.screen_name, ""interaction_count"": $count };"
175,Display the first 3 users with the highest following who follow 'Neo4j'.,"MATCH (neo4j:Me {screen_name: 'neo4j'})<-[:FOLLOWS]-(user:User)
RETURN user.name, user.following
ORDER BY user.following DESC
LIMIT 3","match
$neo4j isa me, has screen_name ""neo4j"";
$user isa user;
follows (follower: $user, followed: $neo4j);
$user has following $f;
sort $f desc;
limit 3;
fetch {
  ""name"": $user.name,
  ""following"": $f
};"
176,Who are the top 5 most recent users followed by 'Neo4j'?,"MATCH (me:Me {screen_name: 'neo4j'})-[:FOLLOWS]->(user:User)
RETURN user.name, user.screen_name
ORDER BY user.following DESC
LIMIT 5","match
$me isa me, has screen_name ""neo4j"";
$f isa follows (follower: $me, followed: $user);
$f has followed_at $fa;
sort $fa desc;
limit 5;
fetch {
  ""name"": $user.name,
  ""screen_name"": $user.screen_name
};"
177,Identify the first 3 tweets by 'Neo4j' that contain a link to an external website.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:CONTAINS]->(l:Link)
RETURN t
ORDER BY t.created_at ASC
LIMIT 3","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
contains (containing_tweet: $t, contained_link: $l);
$t has created_at $ca;
sort $ca asc;
limit 3;
fetch {
  ""tweet"": $t.text,
  ""created_at"": $ca
};"
178,Show all tweets that 'Me' has amplified.,"MATCH (me:Me)-[:AMPLIFIES]->(user:User)-[:POSTS]->(tweet:Tweet)
RETURN tweet","match
$me isa me;
amplifies (amplifier: $me, amplified_user: $user);
posts (author: $user, content: $tweet);
$tweet isa tweet;
fetch {
  ""tweet"": { $tweet.* }
};"
179,List the first 3 hashtags appearing in the latest tweets by 'Neo4j'.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)-[:TAGS]->(h:Hashtag)
WITH t, h
ORDER BY t.created_at DESC
LIMIT 3
RETURN h.name AS hashtag","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
tags (tagged_tweet: $t, tag: $h);
$t has created_at $ca;
sort $ca desc;
limit 3;
fetch {
  ""hashtag"": $h.hashtag_name
};"
180,Find the top 5 tweets mentioning 'Neo4j' with the most favorites.,"MATCH (t:Tweet)-[:MENTIONS]->(u:User {screen_name: 'neo4j'})
RETURN t.text AS tweet_text, t.favorites AS favorites
ORDER BY t.favorites DESC
LIMIT 5","match
$t isa tweet, has favorites $f;
$u isa user, has screen_name ""neo4j"";
mentions (source_tweet: $t, mentioned_user: $u);
sort $f desc;
limit 5;
fetch {
  ""tweet_text"": $t.text,
  ""favorites"": $f
};"
181,Display all tweets by 'Neo4j' that mention a user and contain a hashtag.,"MATCH (u:User {screen_name: 'neo4j'})-[:POSTS]->(t:Tweet)
MATCH (t)-[:MENTIONS]->(mentionedUser:User)
MATCH (t)-[:TAGS]->(h:Hashtag)
RETURN t.id_str AS tweet_id, t.text AS tweet_text, mentionedUser.screen_name AS mentioned_user, h.name AS hashtag","match
$u isa user, has screen_name ""neo4j"";
posts (author: $u, content: $t);
mentions (source_tweet: $t, mentioned_user: $mu);
tags (tagged_tweet: $t, tag: $h);
$mu has screen_name $mentioned_name;
$h has hashtag_name $hn;
fetch {
  ""tweet_id"": $t.id_str,
  ""tweet_text"": $t.text,
  ""mentioned_user"": $mentioned_name,
  ""hashtag"": $hn
};"
182,Who are the top 3 users with the most statuses who follow 'Neo4j'?,"MATCH (neo4j:Me {screen_name: 'neo4j'})<-[:FOLLOWS]-(user:User)
RETURN user.name, user.screen_name, user.statuses
ORDER BY user.statuses DESC
LIMIT 3","match
$neo4j isa me, has screen_name ""neo4j"";
$user isa user;
follows (follower: $user, followed: $neo4j);
$user has statuses $s;
sort $s desc;
limit 3;
fetch {
  ""name"": $user.name,
  ""screen_name"": $user.screen_name,
  ""statuses"": $s
};"
183,What are the top 5 users with the highest number of followers?,"MATCH (u:User)
RETURN u.name, u.screen_name, u.followers
ORDER BY u.followers DESC
LIMIT 5","match
$u isa user, has followers $f;
sort $f desc;
limit 5;
fetch {
  ""name"": $u.name,
  ""screen_name"": $u.screen_name,
  ""followers"": $f
};"
184,List the top 3 tweets from users located in 'Graphs Are Everywhere'.,"MATCH (u:User)-[:POSTS]->(t:Tweet)
WHERE u.location = 'Graphs Are Everywhere'
RETURN t.text, t.favorites, t.created_at
ORDER BY t.favorites DESC
LIMIT 3","match
  $u isa user, has location ""Graphs Are Everywhere"";
  $t isa tweet;
  posts (author: $u, content: $t);
  $t has favorites $f;
sort $f desc;
limit 3;
fetch {
  ""text"": $t.text,
  ""favorites"": $f,
  ""created_at"": $t.created_at
};"
