original_index,question,cypher,typeql
207,List the first 3 movies reviewed by a person named 'Nancy Meyers' and their review summaries.,"MATCH (p:Person {name: 'Nancy Meyers'})-[r:REVIEWED]->(m:Movie)
RETURN m.title AS movie, r.summary AS review
ORDER BY m.title
LIMIT 3","match
  $p isa person, has name ""Nancy Meyers"";
  $m isa movie;
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $m has title $titlem;
sort $titlem asc;
limit 3;
fetch {
  ""movie"": $titlem,
  ""review"": $summaryr
};"
208,What are the first 3 movies with a tagline including the word 'fun' and their release years?,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'fun'
RETURN m.title, m.released
ORDER BY m.released
LIMIT 3","match
  $m isa movie;
  $m has tagline $taglinem;
  $taglinem contains ""fun"";
  $m has title $titlem;
  $m has released $releasedm;
sort $releasedm asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
209,Who are the top 3 actors born after 1970 who acted in movies released before 2000?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE p.born > 1970 AND m.released < 2000
RETURN p.name, count(m) AS numMovies
ORDER BY numMovies DESC
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $p has born $bornp;
  $bornp > 1970;
  $m has released $releasedm;
  $releasedm < 2000;
  $p has name $namep;
reduce $numMovies = count($m) groupby $namep;
sort $numMovies desc;
limit 3;
fetch {
  ""name"": $namep,
  ""numMovies"": $numMovies
};"
210,What are the top 5 movies with the most votes released after 2000?,"MATCH (m:Movie)
WHERE m.released > 2000
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $m has released $releasedm;
  $releasedm > 2000;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
211,List the first 3 people who directed and also acted in the same movie.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:ACTED_IN]-(p)
RETURN p.name, m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  (actor: $p, film: $m) isa acted_in;
  $p has name $namep;
  $m has title $titlem;
limit 3;
fetch {
  ""name"": $namep,
  ""title"": $titlem
};"
212,Who are the top 3 youngest directors of movies released in the 1990s?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE m.released >= 1990 AND m.released < 2000
RETURN p.name AS director, p.born AS birthYear
ORDER BY p.born DESC
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  $m has released $releasedm;
  $releasedm >= 1990;
  $releasedm < 2000;
  $p has name $namep;
  $p has born $bornp;
sort $bornp desc;
limit 3;
fetch {
  ""director"": $namep,
  ""birthYear"": $bornp
};"
213,Which movies released between 1980 and 1990 have been reviewed with a rating higher than 80?,"MATCH (m:Movie)
WHERE m.released >= 1980 AND m.released <= 1990
AND EXISTS {
  (m)<-[:REVIEWED]-(r:Person)
  WHERE r.rating > 80
}
RETURN m.title, m.released","match
  $m isa movie;
  $m has released $releasedm;
  $releasedm >= 1980;
  $releasedm <= 1990;
  (reviewer: $r, film: $m) isa reviewed, has rating $ratingr;
  $ratingr > 80;
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
214,Name the first 3 actors who have acted in more than one movie with a tagline containing the word 'freedom'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'freedom'
WITH p, count(m) AS movieCount
WHERE movieCount > 1
RETURN p.name
LIMIT 3","match
  $p isa person, has name $n;
  (actor: $p, film: $m) isa acted_in;
  $m has tagline $tag;
  $tag like "".*freedom.*"";
reduce $movieCount = count($m) groupby $n;
match $movieCount > 1;
limit 3;
fetch {
  ""name"": $n
};"
215,What are the top 3 movies with the lowest votes released before 1980?,"MATCH (m:Movie)
WHERE m.released < 1980 AND m.votes IS NOT NULL
RETURN m.title, m.votes
ORDER BY m.votes
LIMIT 3","match
  $m isa movie;
  $m has votes $votesm;
  $m has released $releasedm;
  $releasedm < 1980;
  $m has title $titlem;
sort $votesm asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
216,List the first 3 actors born before 1950 who reviewed a movie with a summary containing the word 'funny'.,"MATCH (p:Person)-[:REVIEWED]->(m:Movie)
WHERE p.born < 1950 AND p.summary CONTAINS 'funny'
RETURN p.name
ORDER BY p.born
LIMIT 3","match
  $p isa person, has name $n, has born $b;
  $b < 1950;
  $rev (reviewer: $p, film: $m) isa reviewed, has summary $s;
  $s like "".*funny.*"";
sort $b asc;
limit 3;
fetch {
  ""name"": $n
};"
217,Which directors were born after 1960 and directed a movie with a tagline containing the word 'speed'?,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)
WHERE d.born > 1960 AND m.tagline CONTAINS 'speed'
RETURN d.name AS director, m.title AS movie","match
  $d isa person;
  $m isa movie;
  (director: $d, film: $m) isa directed;
  $d has born $bornd;
  $bornd > 1960;
  $m has tagline $taglinem;
  $taglinem contains ""speed"";
  $d has name $named;
  $m has title $titlem;
fetch {
  ""director"": $named,
  ""movie"": $titlem
};"
218,List the first 3 movies that were both written and reviewed by the same person.,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:REVIEWED]-(p)
RETURN m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (writer: $p, film: $m) isa wrote;
  (reviewer: $p, film: $m) isa reviewed;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
219,"Who are the top 5 actors by number of movies acted in, with each movie having at least 100 votes?","MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.votes >= 100
WITH p, count(m) AS numMovies
ORDER BY numMovies DESC
LIMIT 5
RETURN p.name AS actor, numMovies","match
  $p isa person, has name $n;
  (actor: $p, film: $m) isa acted_in;
  $m has votes $v;
  $v >= 100;
reduce $numMovies = count($m) groupby $n;
sort $numMovies desc;
limit 5;
fetch {
  ""actor"": $n,
  ""numMovies"": $numMovies
};"
221,Name the first 3 movies with a tagline that includes the word 'real' and were released before 2000.,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'real' AND m.released < 2000
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $m has tagline $taglinem;
  $taglinem contains ""real"";
  $m has released $releasedm;
  $releasedm < 2000;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
222,Which people have acted in and also reviewed the same movie? List the first 3.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:REVIEWED]-(p)
RETURN p.name AS person, m.title AS movie
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  (reviewer: $p, film: $m) isa reviewed;
  $p has name $namep;
  $m has title $titlem;
limit 3;
fetch {
  ""person"": $namep,
  ""movie"": $titlem
};"
223,What are the top 5 movies with a tagline containing the word 'Houston'?,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'Houston'
RETURN m.title, m.tagline, m.released, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $m has tagline $taglinem;
  $taglinem contains ""Houston"";
  $m has title $titlem;
  $m has released $releasedm;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""tagline"": $taglinem,
  ""released"": $releasedm,
  ""votes"": $votesm
};"
226,Which movies have been reviewed with a summary containing 'amazing journey' and have a rating less than 80?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary CONTAINS 'amazing journey' AND r.rating < 80
RETURN m.title AS movie, r.rating AS rating","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr, has summary $summaryr;
  $summaryr contains ""amazing journey"";
  $ratingr < 80;
  $m has title $titlem;
fetch {
  ""movie"": $titlem,
  ""rating"": $ratingr
};"
227,Name the first 3 people who produced a movie that they also acted in.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:ACTED_IN]-(p)
RETURN p.name
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  (actor: $p, film: $m) isa acted_in;
  $p has name $namep;
limit 3;
fetch {
  ""name"": $namep
};"
228,Which movies released between 1990 and 2000 have more than 5000 votes?,"MATCH (m:Movie)
WHERE m.released >= 1990 AND m.released <= 2000
  AND m.votes > 5000
RETURN m.title, m.released, m.votes","match
  $m isa movie;
  $m has released $releasedm;
  $releasedm >= 1990;
  $releasedm <= 2000;
  $m has votes $votesm;
  $votesm > 5000;
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm,
  ""votes"": $votesm
};"
229,List all movies directed by Lana Wachowski.,"MATCH (m:Movie)<-[:DIRECTED]-(p:Person {name: 'Lana Wachowski'})
RETURN m.title","match
  $m isa movie;
  $p isa person, has name ""Lana Wachowski"";
  (director: $p, film: $m) isa directed;
  $m has title $titlem;
fetch {
  ""title"": $titlem
};"
230,Find the top 3 actors by number of movies acted in from 1990 to 2000.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.released >= 1990 AND m.released <= 2000
WITH p, count(m) AS numMovies
ORDER BY numMovies DESC
LIMIT 3
RETURN p.name AS actor, numMovies","match
  $p isa person, has name $n;
  (actor: $p, film: $m) isa acted_in;
  $m has released $r;
  $r >= 1990;
  $r <= 2000;
reduce $numMovies = count($m) groupby $n;
sort $numMovies desc;
limit 3;
fetch {
  ""actor"": $n,
  ""numMovies"": $numMovies
};"
231,What are the top 5 most voted movies?,"MATCH (m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
232,Who are the actors that acted in 'The Matrix'?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie {title: 'The Matrix'})
RETURN p.name AS actor","match
  $p isa person;
  $m isa movie, has title ""The Matrix"";
  (actor: $p, film: $m) isa acted_in;
  $p has name $namep;
fetch {
  ""actor"": $namep
};"
234,List all movies produced by Joel Silver.,"MATCH (p:Person {name: 'Joel Silver'})-[:PRODUCED]->(m:Movie)
RETURN m.title","match
  $p isa person, has name ""Joel Silver"";
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $m has title $titlem;
fetch {
  ""title"": $titlem
};"
235,Which movies were released in 1999?,"MATCH (m:Movie)
WHERE m.released = 1999
RETURN m.title","match
  $m isa movie;
  $m has released 1999;
  $m has title $titlem;
fetch {
  ""title"": $titlem
};"
236,Who wrote the movie 'Speed Racer'?,"MATCH (p:Person)-[:WROTE]->(m:Movie {title: 'Speed Racer'})
RETURN p.name","match
  $p isa person;
  $m isa movie, has title ""Speed Racer"";
  (writer: $p, film: $m) isa wrote;
  $p has name $namep;
fetch {
  ""name"": $namep
};"
237,Find all movies with a rating above 90.,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.rating > 90
RETURN m.title, r.rating","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $ratingr > 90;
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""rating"": $ratingr
};"
238,Show the top 3 movies with the lowest number of votes.,"MATCH (m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes
LIMIT 3","match
  $m isa movie;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
239,Which people were born between 1940 and 1960?,"MATCH (p:Person)
WHERE p.born >= 1940 AND p.born <= 1960
RETURN p.name AS name, p.born AS `birth year`","match
  $p isa person;
  $p has born $bornp;
  $bornp >= 1940;
  $bornp <= 1960;
  $p has name $namep;
fetch {
  ""name"": $namep,
  ""born"": $bornp
};"
240,List all movies reviewed by people born after 1960.,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born > 1960
RETURN m.title AS movie, p.name AS reviewer, r.rating AS rating","match
  $p isa person;
  $m isa movie;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $p has born $bornp;
  $bornp > 1960;
  $m has title $titlem;
  $p has name $namep;
fetch {
  ""movie"": $titlem,
  ""reviewer"": $namep,
  ""rating"": $ratingr
};"
241,Who has directed more than one movie?,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)
WITH d, count(m) AS num_directed
WHERE num_directed > 1
RETURN d.name AS director, num_directed AS movies_directed","match
  $d isa person;
  $m isa movie;
  (director: $d, film: $m) isa directed;
  $d has name $named;
reduce $num_directed = count($m) groupby $named;
match $num_directed > 1;
fetch {
  ""director"": $named,
  ""movies_directed"": $num_directed
};"
242,What are the roles played by Keanu Reeves in 'The Matrix'?,"MATCH (p:Person {name: 'Keanu Reeves'})-[r:ACTED_IN]->(m:Movie {title: 'The Matrix'})
RETURN p.name AS actor, m.title AS movie, r.roles AS roles","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie, has title ""The Matrix"";
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
  $p has name $namep;
  $m has title $titlem;
fetch {
  ""actor"": $namep,
  ""movie"": $titlem,
  ""roles"": $rolesr
};"
243,List all movies with a tagline that includes 'Welcome'.,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'Welcome'
RETURN m.title, m.tagline","match
  $m isa movie;
  $m has tagline $taglinem;
  $taglinem contains ""Welcome"";
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""tagline"": $taglinem
};"
246,Who are the people that Keanu Reeves follows?,"MATCH (keanu:Person {name: 'Keanu Reeves'})-[:FOLLOWS]->(person:Person)
RETURN person.name","match
  $keanu isa person, has name ""Keanu Reeves"";
  $person isa person;
  (follower: $keanu, followed: $person) isa follows;
  $person has name $nameperson;
fetch {
  ""name"": $nameperson
};"
247,List all persons who have reviewed a movie with a rating less than 50.,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE r.rating < 50
RETURN p.name AS reviewer, m.title AS movie, r.rating AS rating","match
  $p isa person;
  $m isa movie;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $ratingr < 50;
  $p has name $namep;
  $m has title $titlem;
fetch {
  ""reviewer"": $namep,
  ""movie"": $titlem,
  ""rating"": $ratingr
};"
249,"Find all movies with a summary 'Dark, but compelling'.","MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary = 'Dark, but compelling'
RETURN m","match
  $m isa movie, has title $t;
  $rev (reviewer: $p, film: $m) isa reviewed, has summary ""Dark, but compelling"";
fetch {
  ""title"": $t
};"
250,List all movies with a vote count between 100 and 500.,"MATCH (m:Movie)
WHERE m.votes >= 100 AND m.votes <= 500
RETURN m.title, m.votes","match
  $m isa movie;
  $m has votes $votesm;
  $votesm >= 100;
  $votesm <= 500;
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
252,What are the distinct summaries available for movie reviews?,"MATCH (:Person)-[r:REVIEWED]->(:Movie)
RETURN DISTINCT r.summary","match
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $p isa person;
  $m isa movie;
fetch {
  ""summary"": $summaryr
};"
253,Which movies have been produced by more than one person?,"MATCH (m:Movie)<-[:PRODUCED]-(p:Person)
WITH m, count(p) AS num_producers
WHERE num_producers > 1
RETURN m.title AS movie, num_producers","match
  $m isa movie;
  $p isa person;
  (producer: $p, film: $m) isa produced;
  $m has title $titlem;
reduce $num_producers = count($p) groupby $titlem;
match $num_producers > 1;
fetch {
  ""movie"": $titlem,
  ""num_producers"": $num_producers
};"
254,List the top 5 movies with the highest release year.,"MATCH (m:Movie)
RETURN m.title, m.released
ORDER BY m.released DESC
LIMIT 5","match
  $m isa movie;
  $m has title $titlem;
  $m has released $releasedm;
sort $releasedm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
257,What roles are available in the ACTED_IN relationship for movies released before 2000?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE m.released < 2000
RETURN m.title, r.roles","match
  $p isa person;
  $m isa movie;
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
  $m has released $releasedm;
  $releasedm < 2000;
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""roles"": $rolesr
};"
258,Which people have both acted in and reviewed the same movie?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:REVIEWED]-(p)
RETURN p.name AS person, m.title AS movie","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  (reviewer: $p, film: $m) isa reviewed;
  $p has name $namep;
  $m has title $titlem;
fetch {
  ""person"": $namep,
  ""movie"": $titlem
};"
259,List all persons who have directed a movie and also follow someone.,"MATCH (p:Person)-[:DIRECTED]->(:Movie)
WHERE exists{ (p)-[:FOLLOWS]->(:Person) }
RETURN p.name","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  (follower: $p, followed: $other) isa follows;
  $p has name $namep;
fetch {
  ""name"": $namep
};"
262,Which movies have been reviewed with a rating of 100?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.rating = 100
RETURN m.title","match
  $m isa movie, has title $t;
  $rev (reviewer: $p, film: $m) isa reviewed, has rating 100;
fetch {
  ""title"": $t
};"
264,Who are the top 5 persons with the most reviews written?,"MATCH (p:Person)-[r:REVIEWED]->()
RETURN p.name AS name, count(r) AS num_reviews
ORDER BY num_reviews DESC
LIMIT 5","match
  $p isa person, has name $n;
  (reviewer: $p, film: $m) isa reviewed;
reduce $num_reviews = count($m) groupby $n;
sort $num_reviews desc;
limit 5;
fetch {
  ""name"": $n,
  ""num_reviews"": $num_reviews
};"
266,Which people were born in the 1960s and have acted in movies?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE p.born >= 1960 AND p.born < 1970
RETURN p.name AS person, collect(m.title) AS movies","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $p has born $bornp;
  $bornp >= 1960;
  $bornp < 1970;
  $p has name $namep;
  $m has title $titlem;
fetch {
  ""person"": $namep,
  ""movies"": $titlem
};"
269,Find the top 5 movies with the lowest ratings in REVIEWS.,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
RETURN m.title AS movie, avg(r.rating) AS averageRating
ORDER BY averageRating
LIMIT 5","match
  $m isa movie, has title $t;
  $rev (reviewer: $p, film: $m) isa reviewed, has rating $r;
reduce $averageRating = mean($r) groupby $t;
sort $averageRating asc;
limit 5;
fetch {
  ""movie"": $t,
  ""averageRating"": $averageRating
};"
271,List all persons who have produced more than 3 movies.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WITH p, count(m) AS num_produced
WHERE num_produced > 3
RETURN p.name AS producer, num_produced AS movies_produced","match
  $p isa person;
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $p has name $namep;
reduce $num_produced = count($m) groupby $namep;
match $num_produced > 3;
fetch {
  ""producer"": $namep,
  ""movies_produced"": $num_produced
};"
272,What are the roles played by Laurence Fishburne in 'The Matrix Revolutions'?,"MATCH (p:Person {name: 'Laurence Fishburne'})-[r:ACTED_IN]->(m:Movie {title: 'The Matrix Revolutions'})
RETURN r.roles","match
  $p isa person, has name ""Laurence Fishburne"";
  $m isa movie, has title ""The Matrix Revolutions"";
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
fetch {
  ""roles"": $rolesr
};"
273,Which movies have been acted in by persons born before 1950?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE p.born < 1950
RETURN m.title AS movie, p.name AS actor, p.born AS birthYear","match
  $m isa movie;
  $p isa person;
  (actor: $p, film: $m) isa acted_in;
  $p has born $bornp;
  $bornp < 1950;
  $m has title $titlem;
  $p has name $namep;
fetch {
  ""movie"": $titlem,
  ""actor"": $namep,
  ""birthYear"": $bornp
};"
275,Who has directed the most movies released after 2000?,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)
WHERE m.released > 2000
WITH d, count(m) AS num_movies
ORDER BY num_movies DESC
LIMIT 1
RETURN d.name AS director, num_movies","match
  $d isa person, has name $n;
  (director: $d, film: $m) isa directed;
  $m has released $r;
  $r > 2000;
reduce $num_movies = count($m) groupby $n;
sort $num_movies desc;
limit 1;
fetch {
  ""director"": $n,
  ""num_movies"": $num_movies
};"
279,List the top 3 actors with roles in movies released before 1980.,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE m.released < 1980
RETURN p.name AS actor, count(r) AS roles
ORDER BY roles DESC
LIMIT 3","match
  $p isa person;
  $m isa movie;
  $r (actor: $p, film: $m) isa acted_in;
  $m has released $releasedm;
  $releasedm < 1980;
  $p has name $namep;
reduce $roles = count($r) groupby $namep;
sort $roles desc;
limit 3;
fetch {
  ""actor"": $namep,
  ""roles"": $roles
};"
281,"Find all movies with a summary 'Fun, but a little far fetched'.","MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary = 'Fun, but a little far fetched'
RETURN m","match
  $m isa movie, has title $t;
  $rev (reviewer: $p, film: $m) isa reviewed, has summary ""Fun, but a little far fetched"";
fetch {
  ""title"": $t
};"
282,Which actors have acted in both 'The Matrix' and 'Speed Racer'?,"MATCH (p:Person)-[:ACTED_IN]->(m1:Movie {title: 'The Matrix'}),
      (p)-[:ACTED_IN]->(m2:Movie {title: 'Speed Racer'})
RETURN p.name AS actor","match
  $p isa person;
  $m1 isa movie, has title ""The Matrix"";
  (actor: $p, film: $m1) isa acted_in;
  $m2 isa movie, has title ""Speed Racer"";
  (actor: $p, film: $m2) isa acted_in;
  $p has name $namep;
fetch {
  ""actor"": $namep
};"
283,List all movies that Joel Silver has both produced and reviewed.,"MATCH (p:Person {name: 'Joel Silver'})-[:PRODUCED]->(m:Movie)
WHERE EXISTS {(p)-[:REVIEWED]->(m)}
RETURN m","match
  $p isa person, has name ""Joel Silver"";
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  (reviewer: $p, film: $m) isa reviewed;
  $m has title $titlem;
  $m has votes $votesm;
  $m has tagline $taglinem;
  $m has released $releasedm;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm,
  ""tagline"": $taglinem,
  ""released"": $releasedm
};"
284,Who are the directors of movies with more than 1000 votes?,"MATCH (m:Movie)
WHERE m.votes > 1000
MATCH (d:Person)-[:DIRECTED]->(m)
RETURN d.name AS director, m.title AS movie","match
  $m isa movie;
  $d isa person;
  (director: $d, film: $m) isa directed;
  $m has votes $votesm;
  $votesm > 1000;
  $d has name $named;
  $m has title $titlem;
fetch {
  ""director"": $named,
  ""movie"": $titlem
};"
285,List the top 5 oldest movies in the database.,"MATCH (m:Movie)
RETURN m.title, m.released
ORDER BY m.released
LIMIT 5","match
  $m isa movie;
  $m has title $titlem;
  $m has released $releasedm;
sort $releasedm asc;
limit 5;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
286,What are the roles played by actors in the movie 'Speed Racer'?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie {title: 'Speed Racer'})
RETURN p.name AS actor, r.roles AS roles","match
  $p isa person;
  $m isa movie, has title ""Speed Racer"";
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
  $p has name $namep;
fetch {
  ""actor"": $namep,
  ""roles"": $rolesr
};"
287,Which movies have been reviewed by more than two persons?,"MATCH (m:Movie)
WHERE size([(p)-[:REVIEWED]->(m) | p]) > 2
RETURN m.title","match
  $m isa movie, has title $t;
  (reviewer: $p, film: $m) isa reviewed;
reduce $count = count($p) groupby $t;
match $count > 2;
fetch {
  ""title"": $t
};"
288,What are the top 5 movies released between 2000 and 2010?,"MATCH (m:Movie)
WHERE m.released >= 2000 AND m.released <= 2010
RETURN m.title, m.released, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $m has released $releasedm;
  $releasedm >= 2000;
  $releasedm <= 2010;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm,
  ""votes"": $votesm
};"
289,List 3 people born before 1960.,"MATCH (p:Person)
WHERE p.born < 1960
RETURN p.name
LIMIT 3","match
  $p isa person;
  $p has born $bornp;
  $bornp < 1960;
  $p has name $namep;
limit 3;
fetch {
  ""name"": $namep
};"
290,Which movies have more than 5000 votes?,"MATCH (m:Movie)
WHERE m.votes > 5000
RETURN m.title, m.votes","match
  $m isa movie;
  $m has votes $votesm;
  $votesm > 5000;
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
291,Name 3 persons who acted in a movie released before 1980.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.released < 1980
RETURN p.name
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has released $releasedm;
  $releasedm < 1980;
  $p has name $namep;
limit 3;
fetch {
  ""name"": $namep
};"
292,Who are the top 5 directors of movies released after 1995?,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)
WHERE m.released > 1995
WITH d, count(m) AS num_movies
ORDER BY num_movies DESC
LIMIT 5
RETURN d.name AS director, num_movies","match
  $d isa person, has name $n;
  (director: $d, film: $m) isa directed;
  $m has released $r;
  $r > 1995;
reduce $num_movies = count($m) groupby $n;
sort $num_movies desc;
limit 5;
fetch {
  ""director"": $n,
  ""num_movies"": $num_movies
};"
293,What are the top 3 movies with the highest number of votes?,"MATCH (m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 3","match
  $m isa movie;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 3;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
294,List 3 actors who have acted in more than one movie.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WITH p, count(m) AS num_movies
WHERE num_movies > 1
RETURN p.name AS actor
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $p has name $namep;
reduce $num_movies = count($m) groupby $namep;
match $num_movies > 1;
limit 3;
fetch {
  ""actor"": $namep
};"
295,Which person has directed the most films? Limit to top 3.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
RETURN p.name AS director, count(m) AS num_films_directed
ORDER BY num_films_directed DESC
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  $p has name $namep;
reduce $num_films_directed = count($m) groupby $namep;
sort $num_films_directed desc;
limit 3;
fetch {
  ""director"": $namep,
  ""num_films_directed"": $num_films_directed
};"
296,Who are the people that Keanu Reeves follows?,"MATCH (keanu:Person {name: 'Keanu Reeves'})-[:FOLLOWS]->(person:Person)
RETURN person.name","match
  $keanu isa person, has name ""Keanu Reeves"";
  $person isa person;
  (follower: $keanu, followed: $person) isa follows;
  $person has name $nameperson;
fetch {
  ""name"": $nameperson
};"
297,List three movies reviewed with a rating above 90.,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.rating > 90
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $ratingr > 90;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
298,What are the roles of Keanu Reeves in 'The Matrix'?,"MATCH (p:Person {name: 'Keanu Reeves'})-[r:ACTED_IN]->(m:Movie {title: 'The Matrix'})
RETURN r.roles","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie, has title ""The Matrix"";
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
fetch {
  ""roles"": $rolesr
};"
